global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
2042.8993527910668	0.1238662969788038	0.0153428595272412	4173437.76563416	2574.7114044557134	6.4012179087444565	40.97559071523075	6629138.816234312	2411.275832953684	4.712792517681464	22.210413314714398	5814251.142586484	2447.023731467998	1867.8265384260287	1.342898	28.820263	0.1581490065399466	0.0839652002800285	-0.000930779	-0.0205805155	0.0334216418	0.0106013743	-0.0289463657	0.067546098	-0.0148040052	0.015917446	0.0991439839	0.0099471318	0.0347864432	0.0185817066	0.0763324238	0.0660482597	0.0601644024	-0.0551593662	-0.020037508	-0.0064979203	0.0683882335	0.0556396534	0.0369049287	0.0450371641	-0.090401838	0.0285593201	0.0089998804	-0.007267633	0.0329481754	0.0471741198	-0.0124855161	-0.0279691288	-0.0163350515	0.0217501574	0.0234999892	0.0779232886	-0.0159066105	-0.0950912736	-0.0138630394	-0.0522674634	0.0625286535	-0.0612963394	0.0010693029	-0.0430487296	-0.0788595315	-0.0042371622	0.0313586406	-0.0821849268	0.0622524818	-0.0299264532	0.0111245087	-0.0031242087	-0.0007020616	-0.0527671378	-0.1073739655	0.0074935767	-0.0308923825	-0.0308156686	0.1008555486	0.0481711408	0.0396224035	-0.0120343413	-0.0329054867	-0.0197065082	-0.000370472	0.0098240476	-0.0338910985	-0.0881813609	0.0248762314	-0.0150569516	-0.0867235824	0.0435459867	0.0724185559	-0.0673357648	-0.0502984945	-0.0808827186039593	0.0663600061726015	0.0044036504192277	0.0065420141687672	-0.0161748093656086	-0.0030945765390129	0.0002616244580137	9.57640395580906e-06	-0.0560775304949885	-0.0363501858683222	0.0013213360126615	0.0031446894264163	-0.0014261047363787	0.0005098164680454	2.599128310903882e-07	2.0337747191217616e-06	0.0044014132534582	-3.1706785948300634e-05	1.937243862771749e-05	1.0053202751713543e-09	-0.0047309042587363	0.0005053615052064	2.553902509444786e-07	2.238145510532926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2042.7775982328087	-0.1217545582580896	0.0148241724566225	4172940.3158418015	2577.975181487669	3.2637770319556694	10.652240514321358	6645956.03636638	2412.536862979034	1.26103002535001	1.5901967248342468	5820334.115232719	2450.159995425064	1876.9538391476049	0.961356	20.631887	0.0905182067457542	0.0435063531395253	-0.0058625278	-0.0190115068	0.0477098767	0.0690396755	-0.0044788345	0.0761263041	0.0422016675	-0.0546541338	0.0114761866	0.0389814605	0.0227792535	-0.0451593755	-0.0080999554	0.0709891565	0.0457342808	0.0583347089	0.0250529182	-0.0777971099	0.0852855489	-0.0133053992	-0.0470040214	0.0457410203	-0.0128422222	-0.0399338977	0.0993892581	-0.0469213075	-0.064006455	-0.0639437773	-0.0460675962	-0.0108561206	0.006110054	0.0224164469	0.0759290064	-0.0367322225	-0.0241005441	-0.0943481364	0.060063335	0.0468711352	0.1359334032	0.0658845799	-0.0383765467	-0.024298881	0.1243861163	-0.0059697313	0.0304562495	-0.079369275	0.0393520344	-0.0179438994	0.0178342686	-0.0183240415	-0.032171402	0.0301838197	0.0155628468	0.0089617408	-0.092141896	-0.0870206451	0.0168548033	0.0595253015	0.05742835	0.0837490518	0.0364738536	-0.0455888524	0.0501562514	-0.007668967	-0.053022832	-0.0912548895	0.0615936964	-0.0162492101	-0.0859092462	0.0467054048	0.069351437	-0.0712915927	-0.0440774331	-0.0767547771673662	0.0041279414365931	1.7039900503942346e-05	0.005891295818012	-0.0425494885425337	-0.0263746791769251	0.0018104589752312	0.0006956237016857	-0.0430992638644625	0.012978266630526	0.000168435404733	0.0018575465456585	-0.0015493889204945	-0.0001232841841157	1.5198990053098434e-08	2.400606026951112e-06	0.0039698980516271	-0.000431515201831	1.576009054031264e-05	1.8620536941133493e-07	-0.004344957254649	0.0003859470040873	1.4895508996396246e-07	1.887865354472697e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2049.848894028496	7.07129579568732	50.00322423010516	4201880.488349848	2606.717504294522	28.742322806852822	826.1211203333321	6794976.14719546	2424.77378595013	12.236922971095735	149.74228380053052	5879527.913030926	2462.095535008253	1864.7679397560328	1.629647	34.974236	0.5108381678688267	0.2823212678263957	-0.0220754926	-0.0403009335	0.1634944766	0.068849267	0.0077389378	-0.1525705611	0.0368702614	-0.1103696659	-0.0114391854	0.1225275687	0.1486028674	-0.0172119805	-0.0123675072	0.0374195405	-0.0400175636	-0.0286593392	-0.0727046134	-0.0115137706	0.0187740514	-0.0567046401	0.0167804882	0.0548173596	-0.0812611266	-0.0688395581	-0.2046596738	-0.0487744003	-0.046520594	-0.0239798911	-0.1357855431	-0.078181593	0.1085867312	0.1002826372	0.0712842637	-0.0545842504	-0.0003230563	0.0508392528	0.0243470901	0.0438800055	0.0057850424	0.0843517076	-0.0360229367	-0.1869211192	-0.0914139862	-0.0211798188	0.0607392899	0.1046793242	0.0021666111	0.1239831122	0.1169781161	-0.1303508641	0.0665566308	-0.1019957027	0.0395280312	0.0409433414	-0.0350170072	-0.0239786438	-0.0005996601	0.1446257328	-0.1867985555	0.1903523479	0.0498991035	-0.1556020913	0.1047980766	-0.0022532158	0.0316466619	-0.093510111	-0.0990528762	-0.0174386375	-0.0850350384	0.0497915913	0.0660910233	-0.0749369886	-0.0375800356	-0.1034173761121479	-0.0266625989447816	0.0007108941824902	0.0106951536819214	-0.0028427291663319	0.0397067593762018	8.08110911311406e-06	0.0015766267401595	0.2099067435635007	0.2530060074279632	0.0640120397946385	0.0440608409934332	-0.0022866401546573	-0.0007372512341628	5.435393822745718e-07	5.22872319689116e-06	0.0029061615853753	-0.0010637364662517	8.445775160311076e-06	1.1315352696338663e-06	-0.002316688912666	0.002028268341983	4.113872467090467e-06	5.367047518069573e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2068.3641603824235	18.515266353927476	342.81508815687874	4278130.299954488	2626.8576733692585	20.140169074736605	405.6264103589767	6900381.236138954	2428.075619598459	3.301833648329193	10.90210544123887	5895551.214488441	2488.3180271925125	1884.439855793787	2.001369	42.951847	0.4588201384667945	0.327284714936962	-0.0073373906	0.0179042489	0.2232624946	0.1244623951	0.0611790738	0.1772318206	-0.0570926501	0.0715107363	-0.1063580818	0.1012095572	0.1598489351	-0.0445088527	-0.0596110594	-0.0132972053	0.0552691894	0.0586957467	0.1717111788	0.0182880979	0.1655814284	-0.0952634696	0.0764338542	-0.0197435506	-0.0443005421	0.0547975805	0.0451031038	-0.0166427298	0.0468275176	0.0023586942	0.0056313895	0.0789200813	0.3717489512	-0.0453449064	-0.1085799776	0.101463068	-0.0280036295	-0.1037625598	-0.016272561	-0.0203459637	0.0523642813	0.0179696937	0.0637488913	-0.0345333989	0.0256273625	-0.00865464	-0.0094286295	-0.0780818072	0.0090317745	-0.0348584662	-0.01022564	0.0743745218	-0.2426998748	-0.0159853478	-0.004391574	-0.0651390329	0.1291440387	-0.0009120203	0.0785007383	0.1185469824	-0.0849910449	-0.0174641757	0.1114392217	0.1671809836	0.1745673644	-0.0897767713	0.0334956483	0.2518168725	0.0011366403	-0.0186250264	-0.0841015683	0.0527997072	0.062646402	-0.078256079	-0.0308470363	-0.1297096918168563	-0.0262923157047084	0.000691285865116	0.0168246041512238	-0.0164921501672665	-0.0136494210009346	0.0002719910171396	0.0001863066936607	-0.1112257350013408	-0.3211324785648415	0.1031260687891983	0.0123711641265884	-0.0015502375065063	0.000736402648151	5.422888602038056e-07	2.4032363265788703e-06	0.0037950557862347	0.0008888942008594	1.4402448420633478e-05	7.901329003214716e-07	-0.0019870672977502	0.0003296216149158	1.0865040901970005e-07	3.948436445788281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2047.0845413019667	-21.27961908045677	452.8221882093398	4190555.119237484	2587.73826580737	-39.11940756188824	1530.3280479931186	6696389.332323736	2411.091576979287	-16.984042619172214	288.4577036898582	5813362.592580465	2446.831456682324	1832.1450615666065	1.720085	36.915146	0.2290382259119325	0.1384843980737844	-0.0182222723	0.0073515846	0.0736846825	0.0078100707	-0.0344390175	0.0346770443	0.0110506276	0.072557652	-0.0216856974	0.0260377594	0.0232788647	0.0840003528	-0.0099814135	-0.0379033391	-0.0090750347	0.0381611132	-0.0613889619	0.0261011124	0.0582771265	-0.0116067919	-0.0101675254	0.0553067838	-0.0238909056	-0.0431961075	0.0020871889	0.0377066492	0.0155243689	-0.0045804584	-0.0358350924	-0.0355878344	-0.0296268876	0.0562907311	-0.0735924452	0.0333577169	-0.048651346	0.0217325042	-0.0440695578	0.0540976885	0.071909193	-0.0019853508	0.0224284748	-0.0724917689	-0.0111263386	-0.0150662585	0.0289979649	-0.0662807803	0.0435857669	0.0011485903	0.0078944469	-0.0548665729	-0.0228854409	-0.0709118898	0.0159106825	0.0678071305	-0.0719462111	0.0453474221	0.01347964	0.0727421208	-0.132411804	0.0514938865	0.0721207671	0.0370596014	0.113578546	-0.0269634465	-0.0465851945	-0.0202999127	-0.0997370292	-0.0198081701	-0.0831094865	0.0557250359	0.0590271739	-0.0812344112	-0.0239206467	-0.1171466189100556	0.0125630729068006	0.0001578308008615	0.0137233303220577	-0.0140210387804131	0.0024711113868534	0.0001965895284818	6.106391486236533e-06	0.0082291810329877	0.1194549160343284	0.0142694769647684	6.771942047368451e-05	-0.0011742567253144	0.0003759807811918	1.4136154782567138e-07	1.378878856946098e-06	0.0035409286147412	-0.0002541271714935	1.2538175454693032e-05	6.458061929128687e-08	-0.0032479418567438	-0.0012608745589936	1.589804653517305e-06	1.0549126304788362e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2044.9604488166533	-2.12409248531344	4.511768886165028	4181863.237224408	2566.2403718879423	-21.497893919427952	462.1594429709773	6585589.646307564	2407.850038453558	-3.241538525728629	10.507572013782934	5797741.8076808015	2445.581377282607	1897.747684926548	1.517595	32.569477	0.1106729335358357	0.085534915110234	-0.007991759	-0.0336655723	-0.02773141	0.0019415219	0.0514115687	-0.0056562465	0.0099845203	-0.006381103	-0.0477922114	0.0022753817	-0.0249319221	-0.0406468672	0.0018999512	-0.0066252972	0.0849984348	-0.0378355332	0.020667588	0.1599858737	-0.022902112	0.0344743969	-0.1143048634	0.0332556388	-0.0326330842	0.0102268785	-0.0199332968	0.0035477628	0.0907219431	-0.0020843638	-0.0088078755	0.0112394856	-0.0303245917	-0.0123056604	0.0602343972	-0.0280378892	0.037144228	0.030512293	-0.07968015	0.0095465692	0.0902750854	-0.0573144822	-0.111105603	0.0366636357	-0.0986655292	-0.0073688182	0.033683308	0.026837848	0.0284811447	0.0189114311	0.0457666962	-0.0205583722	-0.0240707675	0.0256640048	-0.0003458353	-0.0983565812	0.1382192013	0.0144712759	-0.0008966918	0.1163173537	-0.1384974122	0.0947413748	-0.112049282	-0.0529002556	-0.0342955949	0.0484340122	0.0149815318	0.0513867541	0.0111912438	-0.0209878625	-0.0820594844	0.0585629907	0.0552434265	-0.0838590164	-0.0168442907	-0.1117747413854601	0.0053718775245954	2.885706813925416e-05	0.0124935928117864	-0.0131202249588682	0.0009008138215449	0.0001721403029713	8.114655410863272e-07	0.0157928647119831	0.0075636836789954	5.720931079590141e-05	0.000249414575811	-0.0028167560278691	-0.0016424993025547	2.697803958892676e-06	7.934114520536909e-06	0.0033908929473509	-0.0001500356673902	1.1498154980394074e-05	2.25107014892527e-08	-0.0031037456564748	0.0001441962002689	2.0792544172017506e-08	9.633237100086188e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025.717647804538	-19.24280101211525	370.2853907918637	4103531.988626751	2556.5855492281626	-9.654822659779713	93.21560059179578	6536129.670522266	2397.002752643259	-10.847285810299129	117.66360945031678	5745622.196179361	2445.4363848930966	1926.0524195179369	1.484822	31.866123	0.0821377382573285	0.0583501133132182	-0.0010191514	-0.0286892866	-0.1906668721	0.0139680024	0.0641185982	-0.2071045122	-0.0213631516	0.1846862819	-0.0145485747	-0.0727276503	-0.1335883641	0.1096310792	-0.0436839252	0.1169513698	-0.0444885071	-0.0213353501	-0.0236363701	0.1100201451	-0.0822198084	0.1401372734	-0.064234435	-0.0967776701	-0.0803905771	-0.080358291	0.014611598	0.1043277132	0.0810782757	0.0142445936	0.0876768256	0.1104022936	-0.0930002526	0.1289618575	-0.0322643081	-0.1160894054	0.0788672751	0.041242183	-0.0372278606	0.0822479004	-0.2032670963	-0.0697436629	-0.0965759371	0.0282472457	-0.1613296337	-0.0116054439	0.0224598163	-0.0162757795	0.0528109956	0.0158161186	0.0471205994	-0.0372359601	0.0793241862	0.1816469928	0.0656966389	0.0742232806	0.0792466687	0.0264287703	-0.0030128159	0.0947687596	-0.0696167488	-0.0096526559	-0.0852943727	-0.0659815445	0.0158809719	0.0313523981	-0.0362184609	0.1401402097	-0.0879621997	-0.0221638981	-0.0809522936	0.0613091217	0.0513057058	-0.0861184661	-0.0096623322	-0.1151070081447329	-0.0033322667592727	1.1104001754954432e-05	0.0132496233240316	-0.0135671584734495	-0.0004469335145812	0.0001840677890436	1.9974956645599266e-07	0.0142721857034686	-0.0015206790085145	2.312464646936644e-06	0.0002036952847542	-0.0017429879724322	0.0010737680554369	1.1529778368767414e-06	3.0380070720433115e-06	0.0037103466264041	0.0003194536790531	1.3766672088068284e-05	1.0205065306062485e-07	-0.0032472811014839	-0.0001435354450091	2.0602423973960392e-08	1.0544834552054492e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2007.405148627962	-18.31249917657601	335.3476260920971	4029675.4307380505	2536.406250735364	-20.179298492798356	407.20408766145385	6433356.668769428	2396.959565407134	-0.0431872361250498	0.0018651373641208	5745415.158196757	2442.202524640919	1909.987871688684	1.231638	26.432474	0.0886719734303479	0.0482544320565671	0.0012395083	-0.0206445257	-0.2233480416	-0.0997681859	0.0374231755	-0.1587219767	-0.0982904086	0.1321080548	-0.0094170618	-0.0591601855	-0.0602082942	-0.0696935492	0.1176962483	0.1824384649	0.1001102593	0.0107107811	-0.0287205836	0.0296520616	-0.1100991142	0.1324158527	-0.0592757504	0.0185688479	-0.0405994509	-0.0308031136	0.0511365451	0.1443853662	0.0951043481	-0.0111782449	0.0888610763	0.0835974036	-0.0361439487	0.0075805023	0.1513207311	-0.0218467569	0.1011407866	-0.0720186549	-0.066985848	0.0378590876	-0.1870146794	0.0434423807	-0.0459978888	0.0915826155	-0.243432677	-0.0149986885	0.02356434	0.0006832974	0.0697144306	0.0407271331	0.049435592	-0.0560862158	0.1998390645	0.170337302	-0.0700955254	-0.0508158079	0.1288622202	0.0284616253	0.0046844921	0.0868727909	-0.009842629	-0.1296142415	-0.0003420813	-0.0785762559	0.0292799627	0.0353165966	-0.0879965639	0.1642836295	-0.0567684487	-0.0233360719	-0.0797886859	0.0639591232	0.0472249869	-0.0880029215	-0.0024197973	-0.1036507768371137	0.0114562313076192	0.0001312452357736	0.0107434835389371	-0.010304186616878	0.0032629718565714	0.0001061762618354	1.0646985336777658e-05	0.0551467305070758	0.0408745448036072	0.001670728412902	0.00304116188562	-0.0022071433066608	-0.0004641553342286	2.154401742928634e-07	4.87148157613757e-06	0.0038082169213937	9.787029498960036e-05	1.4502516120389312e-05	9.578594641351392e-09	-0.0033468199815167	-9.95388800327998e-05	9.907988638184114e-09	1.1201203988679443e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2005.2824108356824	-2.1227377922796222	4.5060157347721645	4021157.547206967	2521.624259121447	-14.781991613917398	218.5072760739243	6358588.904189786	2397.308976312157	0.3494109050229781	0.1220879805489766	5747090.327906842	2437.1590146765243	1847.8185844478069	1.413965	30.345449	0.1353054679494476	0.0878115316762786	-0.0127899756	-0.0280441337	-0.2208568332	-0.1235939214	0.047617743	-0.1092329269	0.012880499	0.0350522082	0.0717025508	-0.053880225	-0.1006660586	-0.011885318	-0.0268435922	0.0907171815	0.0157823648	0.0444699159	0.0219162174	-0.1112627401	-0.1089039085	-0.0187908635	-0.0230001011	0.0095796161	-0.1705196379	-0.0261597473	0.1009441388	0.0032331182	-0.0101710184	0.0049002042	0.0723269303	0.0796641983	-0.0767619239	-0.0160277147	0.0396766938	-0.076188807	0.0372099485	-0.0105122644	0.0355740926	0.0484981615	-0.1190389377	0.1492103684	0.0075731923	0.1049921917	-0.0374689881	-0.0198887576	0.0355584547	0.021065631	0.0225493331	0.009749544	0.0440095574	-0.0949072055	0.1729464354	0.2763403568	0.0099231527	0.0162383209	0.0060118346	-0.030879782	-0.0817398566	0.0314447389	0.1065204866	-0.2125073263	0.1314844707	0.0082319535	0.0799154554	0.0161942694	0.0008139279	0.0411175302	-0.0906469228	-0.0245041797	-0.0785694722	0.0665088402	0.0430126435	-0.0895041772	0.0048379081	-0.0599871115601899	0.0436636652769238	0.0019065156654152	0.0035984535533346	-0.0160018444203018	-0.0056976578034238	0.0002560590248515	3.246330444491614e-05	0.0620041789303158	0.0068574484232399	4.702459887739668e-05	0.0038445182048226	-0.0020571629087494	0.0001499803979114	2.2494119757661903e-08	4.231919233134292e-06	0.0025030842437092	-0.0013051326776845	6.265430731105257e-06	1.7033713063599134e-06	-0.003473440834838	-0.0001266208533212	1.6032840495814154e-08	1.2064791233120102e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2009.1121756043256	3.8297647686431446	14.66709818314028	4036531.7341615465	2517.2497654190984	-4.374493702348445	19.13619515188621	6336546.381502505	2393.485279109682	-3.82369720247516	14.62066029621636	5728771.781314752	2432.0418520226945	1801.2850310281694	1.162221	24.942707	0.1191939491565483	0.060242809065744	-0.0262333241	-0.0178452549	-0.1712802869	-0.1931596672	-0.076389433	-0.038612372	0.0733736884	0.0015015851	0.0485631813	-0.0715445615	-0.1454505165	0.0117996977	0.0906934961	0.0398806904	-0.0990010765	-0.0042391847	-0.1090997443	0.0066603554	-0.0988676936	-0.0871382703	-0.0666707178	-0.037331072	-0.1426509783	-0.1373766539	-0.0712906679	-0.0999401945	0.0388154686	-0.0329395956	0.0487994302	0.0138288893	-0.1300091609	-0.0551375005	0.0558528425	0.0159417623	-0.1191934402	0.0869402137	0.0030752851	0.0628060081	-0.1644838273	0.0462598249	0.0559795939	-0.0025095609	-0.1474082572	-0.0180026122	0.0257995961	0.0511440884	-0.0123354853	0.0186371837	0.0485277032	-0.1136887215	0.1836091145	0.1440623	-0.0796294249	0.0414450798	0.0804702705	-0.0001279629	-0.0952519395	-0.0156535514	0.0114685008	-0.1838880098	0.1080797327	0.0340571166	0.0537792391	-0.0684734165	-0.0128131533	0.0344254882	0.002854567	-0.0256680179	-0.0772955021	0.0689542748	0.0386804161	-0.0906156961	0.0120652831	-0.049986361829994	0.0100007497301959	0.000100014995166	0.002498636368999	-0.0243058468405052	-0.0083040024202033	0.000590774190634	6.895645619474388e-05	0.0737241516045799	0.0117199726742641	0.0001373577594854	0.005435250529815	-0.0016839220612356	0.0003732408475137	1.393087302528197e-07	2.8355935083159515e-06	0.0020656122010584	-0.0004374720426507	4.266753765161328e-06	1.913817881010633e-07	-0.0025007692383649	0.000972671596473	9.460900345855283e-07	6.253846783552163e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020.3194414908835	11.207265886557934	125.6028086520052	4081690.6456660354	2536.614690206137	19.36492478703849	375.00031200765767	6434414.086569576	2403.5472389555966	10.061959845914773	101.2430359408012	5777039.329891072	2443.029492673621	1805.184313248384	1.102705	23.665415	0.0889548055776732	0.059472739782367	-0.0257801942	-0.0127051602	-0.0932694319	-0.1903676641	-0.0997449806	-0.0077166204	0.0167149432	0.1510954568	-0.0115796056	0.0040960053	-0.0610152118	-0.0401948783	-0.0227477862	-0.071603035	0.0471965205	0.0722198105	-0.0444014868	0.0294595862	-0.0545517827	-0.0609218561	0.0304548421	0.1077418953	0.0275442898	0.0367090257	-0.0530848816	0.0998129761	-0.0615659252	0.0577890787	-0.0141359561	-0.0096453843	-0.0380706136	-0.1491067157	-0.0772527135	0.0192956692	0.0301753823	-0.0036714907	-0.0724522626	-0.0095134807	-0.0286205994	0.0896763897	0.0173859336	0.0543162192	-0.0963351263	-0.0151071579	0.0146557092	0.0499479167	-0.0091465491	0.021145062	0.0328308572	-0.052641689	0.0521515764	0.1630813371	0.0347323041	-0.0617317865	0.0387910238	0.0818643483	-0.0851404195	-0.0086721266	0.0071924414	-0.1745821021	0.078072449	0.0078028926	0.0183219813	-0.0324158619	0.0108154699	-0.006035111	0.010419697	-0.0268273839	-0.0759676635	0.0712915927	0.0342403795	-0.091332638	0.0192170168	-0.0500001253936233	-1.3763563629302922e-05	1.8943568377787022e-10	0.002500012539378	-0.0243421162165446	-3.6269376039399503e-05	0.0005925386218997	1.3154676382873666e-09	0.0378168738765154	-0.0359072777280645	0.0012893325938403	0.0014301159497922	-0.0025761191482741	-0.0008921970870385	7.960156421199848e-07	6.636389866104475e-06	0.0019616460724569	-0.0001039661286015	3.848055313585581e-06	1.0808955896383667e-08	-0.0024369825558061	6.378668255880042e-05	4.068740871857173e-09	5.93888397730323e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
