global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
2053.988441964016	-5.531143008664458	30.59354298229771	4218868.519721767	2454.915629467933	15.137927485447108	6026610.747805937	229.156848554655	2416.381737086156	0.4239368785511033	0.1797224769956529	5838900.69932351	2456.470930344988	1846.2284646352127	1.260246	25.242252	0.2672175640562063	0.1517266929414309	-0.0307661608	-0.0206967442	-0.0613943033	0.0514238275	-0.0310729602	-0.0209378432	-0.0203182251	-0.0081761986	0.0708469858	-0.0499929912	0.042377636	0.0218809744	-0.0131720073	0.034141967	-0.0094590945	0.0832158223	-0.0345423688	0.0305262078	-0.1230680393	0.0386444122	0.0167208699	0.0433093066	-0.1052875887	-0.0155704977	-0.0667262612	0.0522834502	-0.0161451357	-0.0144966031	-0.0039246349	0.0537289151	-0.0666873333	0.0270537323	0.0909397043	-0.0993992054	-0.0028935842	-0.0205123403	0.0203579088	-0.0292916068	-0.0886712253	0.0923478677	0.025591786	0.0611581204	-0.0391186545	-0.0972367803	-0.0336978902	0.0308080758	-0.019192736	0.0528017388	-0.0814436797	-0.0760046096	-0.0573090995	-0.0424323809	0.0297063248	0.0662715715	-0.0115915638	0.027439093	-0.0350609076	0.0172565283	-0.0095852723	0.0566570469	-0.0618772656	0.0314685894	-0.0949423186	0.0865298071	-0.0198081701	-0.0831094865	0.0557250359	0.0590271739	-0.0812344112	-0.0239206467	-0.0480777527215394	-0.0244958663759148	0.0006000474695066	0.0023114703067534	-0.0236132416996923	0.0027832298889621	0.000557585183568	7.746368614811983e-06	0.1639380113546664	-0.0874368713689293	0.0268756715669227	0.0076452064747866	-0.0065527127553473	0.0023050677009148	4.29380444540912e-05	5.3133371058006425e-06	0.0001381141413996	0.0004090931240956	1.67357184182298e-07	1.9075516054548703e-08	0.0022549826024868	-0.0003358711034375	1.128093981243909e-07	5.084946537518142e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2064.304181259308	10.315739295291678	106.41447720842484	4261351.752764661	2456.4916704963234	1.5760410283905912	6034351.327217817	2.483905323170472	2415.1811603679525	-1.2005767182035925	1.4413844562925082	5833100.037396289	2454.1502767464244	1886.1499549653795	1.698446	34.01923	0.4733306998712834	0.2400147619868813	-0.0003419827	0.1304817333	-0.0088104071	0.0156246458	-0.0085167293	-0.1056969177	0.0350674204	0.0586120301	-0.0006375444	0.0705397485	-0.0371391695	0.0478140842	0.0275391365	-0.0539890972	0.0196371598	-0.0816813145	-0.0613477739	-0.0609119773	0.0477058503	-0.0975728434	-0.0979616217	-0.0856400579	-0.01714509	0.0326541723	-0.134390954	0.0226954691	-0.0468999824	0.0297837695	-0.0138060767	-0.0761721175	0.0647729804	-0.1057834911	0.0154213429	0.075368179	-0.1201558392	-0.0295910585	-0.0237144307	-0.0981194998	0.0335125387	-0.0572981691	-0.0040613496	-0.0221636554	0.0448496387	0.0538927193	0.1433556543	0.2006600279	-0.0781592815	-0.0870102268	0.0909118171	-0.0423022017	-0.0565399692	-0.0323223677	-0.1147289024	-0.0505337254	0.1684286131	-0.0680964223	-0.0149888514	0.203750994	-0.1438732899	0.0405403414	0.2691275142	-0.3976061456	0.2343029646	0.1390139997	-0.0209878625	-0.0820594844	0.0585629907	0.0552434265	-0.0838590164	-0.0168442907	-0.0623063802978691	-0.0142286275763297	0.0002024538427058	0.0038820850258226	0.017354095917895	0.0409673376175873	0.0003011646451274	0.0016783227514733	0.1362285212521499	-0.0277094901025165	0.0185582100025474	0.0007678158417414	-0.0083153137641553	-0.0017626010088079	6.914444299635057e-05	3.1067623162509773e-06	-0.0026898230815464	-0.0028279372229459	7.997228936923533e-06	7.23514821001977e-06	0.0054729492622298	0.003217966659743	1.035530942321752e-05	2.995317362694171e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2063.1570092792367	-1.147171980071107	1.3160035518602646	4256616.844938044	2444.243036407271	-12.248634089052302	5974324.021025437	150.0290370474941	2418.3210217029064	3.139861334953821	9.85872920273799	5848276.564010189	2459.8743065895947	1868.063323105706	1.512444	30.29369	0.0804625418475083	0.0494859542407436	-0.0046993939	-0.038698511	-0.0596075417	0.038169122	-0.014673978	0.0070922491	0.0085250098	-0.0769693774	-0.010375565	0.0351338738	0.0206638068	0.0102187492	0.0130165944	0.0671228227	-0.0360218496	0.018576923	-0.0628684192	0.0118135145	-0.055988131	-0.0576827343	-0.0447219789	0.0730593026	0.1487774108	0.0163577153	0.0170241574	-0.0488056397	-0.0069263861	0.0148761282	0.0358978614	0.0758870685	-0.0271243966	-0.0242774992	0.0374561927	-0.0509990646	-0.0073433359	0.0674877167	-0.0641018531	0.0984722043	0.1166288779	-0.0048738367	0.0040114782	-0.0172031245	-0.0531271936	0.022042712	0.142081756	0.1448647713	-0.1905397668	-0.0049005254	-0.0262251627	-0.0231726703	-0.0922982723	0.000672926	-0.0676398902	-0.0690079603	0.0931390643	0.0524971704	-0.0337509724	0.0093290583	0.088155787	0.0185793103	-0.0478076548	0.026928126	-0.0619201752	0.0736281165	-0.0221638981	-0.0809522936	0.0613091217	0.0513057058	-0.0861184661	-0.0096623322	-0.0398887825175791	0.0224175977802899	0.0005025486902388	0.0015911149707347	-0.0213434320446026	-0.0386975279624976	0.0004555420914425	0.0014974986704082	0.1364470058263407	0.0002184845741907	0.0186177853989734	4.7735509159333896e-08	-0.0083132906969613	2.0230671939989314e-06	6.91108022121833e-05	4.0928008714347096e-12	-0.0030673171705897	-0.0003774940890433	1.425017872626309e-07	9.4084346249944e-06	0.0054698877878565	-3.061474373299705e-06	9.372625338370822e-12	2.991967241174168e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2064.951053648774	1.7940443695374595	3.2185951998690614	4264022.853965183	2458.507830052594	14.264793645322698	6044260.750429913	203.4843377436388	2426.542536467439	8.221514764532458	67.59330502342519	5888108.681285832	2466.926526899516	1899.999658499824	1.175617	23.547167	0.1261949150095908	0.0642010694318049	-0.0088020766	0.0663700849	-0.0508725245	-0.0595699203	-0.0133030799	-0.0723582898	0.0802124066	-0.0115510089	-0.0419899399	0.0764615301	-0.06577267	-0.0439311383	-0.0153237942	-0.0897225409	-0.0400847482	-0.0117666638	0.0114599707	-0.060833327	0.0538147222	-0.1475903846	-0.0185352523	0.061317394	0.0436752984	0.1210685939	-0.0353386939	-0.0134445599	0.0416738978	0.0051788829	-0.0985586735	-0.002378619	0.0347003851	-0.0491335805	-0.0749497933	0.0308132752	-0.0633236139	0.1142551772	-0.0483318847	-0.0722450778	0.0432817569	0.0027306398	0.0026083048	-0.0088376394	-0.0556831494	0.0154448088	0.0919404077	0.1748500717	-0.1236547707	-0.1310498722	0.1227348546	-0.0894116519	0.0026733784	0.0550905063	-0.0201354369	-0.0884922078	0.1412148458	0.1785581242	-0.1679826629	0.0848675138	0.0082600255	0.1389231353	0.0414390761	0.1895869393	-0.074797017	-0.170251371	-0.0233360719	-0.0797886859	0.0639591232	0.0472249869	-0.0880029215	-0.0024197973	-0.0453629694130484	-0.0054741868954692	2.996672216652776e-05	0.0020577989939691	-0.0274752608349615	-0.0061318287903589	0.0007548899579491	3.759932431427432e-05	0.1741915403435783	0.0377445345172376	0.0303426927272684	0.0014246498859229	-0.0079362984239014	0.0003769922730599	6.298483267321984e-05	1.421231739468707e-07	-0.0027250243116254	0.0003422928589643	1.1716440129795416e-07	7.425757498949485e-06	0.0046522856237502	-0.0008176021641063	6.684732987513057e-07	2.1643761524952787e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2059.718729574596	-5.232324074177996	27.377215217222616	4242441.244960388	2441.7493689044627	-16.75846114813112	5962139.980545342	280.84602005342015	2419.4938966551026	-7.048639812336205	49.68332320405097	5853950.715951293	2458.8578454280973	1899.6351922776964	1.262252	25.282442	0.1204262242989405	0.0676534954773684	0.0128210869	-0.0713425822	0.0265490633	-0.0140841633	-0.0290509635	0.0244681795	-0.0493512319	-0.0615230833	0.0035839843	-0.0123714164	-0.0823093854	0.0329595259	-0.0407547147	0.1139613259	-0.0566673288	-0.048143058	0.0055981691	-0.0249953762	0.0381921082	0.0421079224	-0.0111916909	0.0537814292	0.1246626426	0.0871431452	0.0474099096	-0.1028444239	-0.0336703494	-0.0224959958	0.0813397314	0.1029425088	0.0535360666	-0.0107032276	-0.0267983179	0.00947347	0.0894329429	0.0016799164	-0.0256744603	-0.0144033727	0.1381128563	-0.0781430718	-0.0038979193	0.0172756256	0.0233412926	0.0079355738	0.134642995	0.0491949286	-0.1278702921	-0.0257586067	-0.0299432737	0.0720356327	-0.0448506063	-0.0224972687	-0.0690524635	-0.0744673169	0.0954005395	0.1190842399	-0.0847382005	-0.0126370059	0.09356577	-0.0247290751	-0.0282549112	-0.0492355246	0.0258784744	0.028750645	-0.0245041797	-0.0785694722	0.0665088402	0.0430126435	-0.0895041772	0.0048379081	-0.0257010590098616	0.0196619104031867	0.0003865907207029	0.0006605444342283	-0.029199456479489	-0.0017241956445274	0.0008526082586975	2.9728506206075966e-06	0.1795257902629146	0.0053342499193362	0.032229509369524	2.8454222201939183e-05	-0.0077003484111547	0.0002359500127466	5.929536565317271e-05	5.5672408515167855e-08	-0.001567098102978	0.0011579262086473	1.3407931046725415e-06	2.4557964643572465e-06	0.0041720444785065	-0.0004802411452437	2.306315575849806e-07	1.7405955130636573e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2049.658031303625	-10.060698270970988	101.21764969951865	4201098.045287453	2450.7718832975897	9.02251439312704	6006282.823962015	81.40576597418459	2414.957196685151	-4.536699969951769	20.581646617360384	5832018.261821402	2453.2846033748883	1860.2083344459527	1.155596	23.146147	0.1021666181496815	0.0446167850297074	-0.0350801747	0.0110078565	-0.0441460345	0.0571827988	-0.0866240442	-0.0213622108	-0.0801686345	0.0380601593	0.0706654832	-0.0174252242	-0.0043786779	0.0640518106	-0.026710886	-0.0396178163	-0.1093070538	0.0077396068	-0.0766978048	0.0508783685	-0.0477678194	0.0981637879	-0.0749515075	0.0376988425	0.1334751305	0.1485725552	0.0624386785	-0.0074990709	-0.0707667524	-0.0013388169	-0.1002183371	0.0839738996	0.0261559164	0.0152905305	0.1117540543	-0.0366263377	0.0496713098	-0.0706584939	-0.0342884602	-0.0473942946	0.1880141469	0.0092955069	0.0181191621	0.0163696652	-0.010191815	-0.0326678541	0.1246002235	0.1494280258	-0.0897269515	0.0267992243	0.0208334707	-0.0880180721	-0.0667050344	0.0442312436	-0.0856973753	-0.1453539281	-0.0139565212	0.0585189321	-0.1778077944	0.0290127507	-0.0199000018	0.0728218715	-0.0291234252	0.010613035	-0.0283823685	0.1109164339	-0.0256680179	-0.0772955021	0.0689542748	0.0386804161	-0.0906156961	0.0120652831	-0.0571636890495597	-0.0314626300396981	0.0009898970890149	0.0032676873457547	-0.0189125345187335	0.0102869219607555	0.0003576839619222	0.0001058207634266	0.1949014684436676	0.015375678180753	0.0379865824014979	0.000236411479518	-0.0075096682473407	0.000190680163814	5.639511718511714e-05	3.63589248721339e-08	-0.0020132110986563	-0.0004461129956783	1.9901680491306694e-07	4.053018927752907e-06	0.0039080098786293	-0.0002640345998771	6.9714269932313e-08	1.5272541211464196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2051.827105604224	2.1690743005988224	4.70488332151827	4209994.471292207	2442.981592913858	-7.790290383731644	5968159.063315932	60.68862426286173	2411.80920136992	-3.147995315230673	9.909874504714267	5816823.623812612	2449.8927036197274	1869.550016747581	1.266253	25.362581	0.2473192173844719	0.1312800383074467	-0.0127826218	0.0542901298	-0.0680943557	-0.0298802225	-0.0319599255	-0.0272678929	0.073772615	0.0796114903	0.0073334851	0.0876253993	-0.1268140763	0.0605507904	-0.052602259	0.0541855846	-0.080487459	-0.0527200345	-0.1358172539	0.1152384405	0.0654836351	-0.0893888794	0.0900434522	-0.0626130934	0.1622950654	0.1800549716	-0.0201737473	-0.05867495	-0.0642094483	-0.029534385	0.0157179195	0.0918604227	0.0829234596	-0.0087401965	0.1001206255	0.1607009124	-0.0444057683	0.1404236508	0.1279793601	-0.0535137668	0.2049144232	-0.0454975522	-0.0075901799	-0.0271056262	-0.0433149915	0.0176268699	0.1243534372	0.10669917	-0.0692171653	-0.0822385445	0.0755970698	-0.038958244	-0.0503610782	-0.044680363	-0.0461773377	0.0130768653	0.0832064279	0.105995147	-0.1496179184	-0.079460783	0.0400789355	-0.0062206829	-0.0582238507	-0.017158396	0.133250636	-0.0640708477	-0.0268273839	-0.0759676635	0.0712915927	0.0342403795	-0.091332638	0.0192170168	-0.0381389215108498	0.0190247675387099	0.0003619417799019	0.0014545773340107	-0.0649717598163732	-0.0460592252976397	0.0042213295736364	0.0021214522350187	0.2403380182090799	0.0454365497654123	0.057762362996668	0.0020644800545847	-0.0094832273106358	-0.0019735590632951	8.993160022518871e-05	3.894935376314235e-06	-0.0022396347055551	-0.0002264236068987	5.126764976106222e-08	5.015963614326879e-06	0.0044440007040896	0.0005359908254603	2.872861649776138e-07	1.974914225794886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2071.850948968108	20.02384336388377	400.9543030613521	4292566.354740049	2466.930505291309	23.94891237745105	6085746.117936834	573.5504040628282	2438.4824599472795	26.67325857735932	711.4627231346725	5946196.707470535	2477.9610227074954	1862.210357533561	1.968372	39.425755	0.3413906292140397	0.1991552781450198	-0.0323712438	-0.0565494538	-0.080752707	0.0201483524	0.0331118009	-0.0575816732	0.0024261568	-0.0659388864	-0.0124242707	0.0802674514	0.0037834174	-0.1734454211	0.1427816137	0.0087945146	-0.0860216317	0.0099932873	0.0923290113	-0.1243648263	-0.0221689267	-0.0483738686	-0.1758878119	0.2956872278	0.3394300739	0.1692613007	-0.1256811701	0.0570861612	0.1665218879	0.1680820537	-0.0185152727	0.0523319948	-0.0300842228	-0.0477489611	-0.1347072106	-0.0736050891	-0.0072093383	-0.0120443734	-0.1894044231	-0.0174220452	0.3110338971	0.0183679096	-0.0015774743	-0.1352129076	-0.0327807549	0.2310908263	-0.0698494349	0.2389454801	-0.2498364936	0.0848080649	0.144539108	0.1292361003	-0.0544069327	0.1011457367	0.0786200256	-0.1265502516	-0.0706363953	-0.2323153448	0.1022090053	0.1376808628	-0.0596392803	-0.4112029513	-0.1107351907	0.094553401	0.0392361998	-0.1897370001	-0.0279820755	-0.0745868818	0.0735171291	0.0297049088	-0.0916518812	0.0262482726	-0.0049334437089498	0.0332054778019	0.0011026037560524	2.433886682937636e-05	-0.0776630874978963	-0.0126913276815231	0.0060315551597058	0.0001610697983197	0.1902135306808432	-0.0501244875282367	0.036181187254072	0.0025124642499683	-0.0130070848583481	-0.0035238575477122	0.0001691842565122	1.2417572016568938e-05	-0.0023728767045456	-0.0001332419989905	1.7753430294984463e-08	5.630543854975187e-06	0.0031937135267448	-0.0012502871773448	1.5632180258328271e-06	1.0199806090912709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2093.1256041440056	21.27465517589781	452.6109528533553	4381174.794723208	2507.284660788144	40.354155496834665	6286476.3702235175	1628.4578658627113	2468.2401292067307	29.757669259451177	885.5188797548856	6092209.335426458	2500.0117574257424	1869.8822381178536	2.942095	58.92907	1.391463289615113	0.6148804777818124	0.0551968922	0.0653809242	-0.2638170929	0.0085941795	0.3279295884	-0.1242938923	0.034775951	0.1227246427	-0.1571959166	-0.0308282925	0.1945257704	-0.7063069664	0.2247960043	-0.0841166031	-0.0061329761	-0.0130546414	0.0625475787	0.2712589156	0.0610612308	0.2764409778	-0.0373191215	-0.2161204865	0.1400569651	-0.2230168077	0.065730257	0.0685764494	0.6854562436	0.2533885464	-0.0656688341	-0.0906789621	0.0091212515	0.3037449557	0.0888792948	0.1135247255	0.1406577938	-0.2632924061	0.0733927871	0.2411395702	0.0058152106	-0.1388222973	-0.117806372	-0.3171514957	-0.1530883147	0.0268161665	-0.574449406	-0.0510482843	-0.0805039088	0.2250815499	0.3380912413	0.2496918564	-0.0955066666	-0.0249580045	0.1749776933	-0.1916495075	-0.0394267751	0.0896110809	-0.0722344869	0.0252224524	0.1482770436	0.2305478373	-0.0027317101	-0.137762637	0.0613489077	0.1349028356	-0.0291318917	-0.0731541193	0.0756273945	0.0250866452	-0.0915720357	0.0331149692	0.2748340637234889	0.2797675074324387	0.0782698582149596	0.0755337625827667	0.1074507467432255	0.1851138342411218	0.0115456629756767	0.0342671316274495	0.5184587075965652	0.3282451769157219	0.2687994314827007	0.1077448961684336	-0.0189542243484964	-0.0059471394901483	0.0003592626206531	3.536846811528139e-05	-0.0012489846607581	0.0011238920437875	1.263133326088844e-06	1.5599626828090262e-06	-0.001701990359836	-0.0048957038865808	2.3967916545082342e-05	2.8967711849746766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2069.388815568579	-23.736788575426544	563.4351318745001	4282370.070000326	2450.1707229115605	-57.11393787658335	6003336.571412959	3262.0018997702223	2430.558700796274	-37.68142841045665	1419.8900470523693	5907615.598016472	2470.8921606149875	1884.6718952655792	2.932367	58.734207	1.1753832648671223	0.5220874256934223	0.0655019479	-0.0787103171	-0.0361330576	-0.055549349	0.0842181873	0.0257782874	-0.0043833928	0.0735561766	-0.0876377229	0.0155554834	-0.0213821601	-0.1120722759	-0.0687032777	0.0223492802	-0.0202447157	0.0779828177	-0.062936959	0.0061289503	-0.0763318166	-0.0629734826	0.0318927409	0.0207771504	0.0237504267	-0.0173630157	0.1072310212	-0.0189740689	0.108852475	-0.0538969899	-0.0196509862	0.0706509765	-0.0475923887	-0.0098722256	0.0383725321	-0.001552354	-0.0044327387	0.1102386701	0.0313102773	0.0838896035	0.0910890447	0.0240320387	-0.0701547507	-0.1759747129	-0.0459329015	0.1553022061	0.0436771663	-0.1637620059	-0.0656075961	0.0326938103	0.0288169354	0.031050424	0.0027409084	-0.0167735955	-0.0979864093	0.1157390309	0.0749239898	0.2002250787	0.107178516	-0.2906621478	-0.0385066133	0.019202173	0.1229016076	-0.0771821298	-0.1193347381	-0.0866878941	-0.030276632	-0.0716703745	0.0776190801	0.0203984606	-0.0910934489	0.0397740572	0.1033475622783868	-0.171486501445102	0.0294076201778809	0.010680718628885	-0.0311905872524818	-0.1386413339957073	0.0009728527331546	0.0192214194921092	0.2632368851383972	-0.255221822458168	0.0692936576973657	0.0651381786588686	-0.0157381907269843	0.0032160336215121	0.0002476906473589	1.0342872254696248e-05	-0.0041681293305331	-0.0029191446697749	8.521405603075791e-06	1.7373302116050304e-05	0.0043635034882398	0.0060654938480758	3.679021562104537e-05	1.90401626918809e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2063.8552582946563	-5.533557273922725	30.620256103783092	4259498.527190503	2450.788525550194	0.6178026386337478	6006364.396968495	0.3816801003028212	2421.972294307255	-8.586406489018827	73.72637639466463	5865949.79439195	2460.8553076010726	1879.9230291260608	1.503909	30.12273	0.5272196314126794	0.2594884141123864	0.0552403737	0.0362863678	-0.0611598123	0.0188628634	0.0515220804	0.0159884566	-0.0080462041	0.1131107396	-0.0122870948	-0.0032058531	0.0102206828	0.0022765414	-0.0881160616	-0.0755825106	0.0480836863	-0.0372708641	-0.0856305894	0.0160031098	-0.0627178207	-0.0574302378	-0.1029506093	0.0221395606	0.0404370828	-0.0429671716	0.0958524053	0.0023507482	-0.0013101333	-0.0829428171	-0.0539816412	-0.0628831689	0.0510130512	-0.0287281544	0.0812902332	-0.0183423115	-0.0783778575	0.0230374815	-0.0940175471	0.1256653765	0.0478608188	-0.0117722796	-0.0600059789	-0.0614042115	-0.0390628725	0.0381190899	0.0470472745	-0.0383655045	0.1005592884	0.0567345168	0.0246037732	-0.0358721732	0.0496467149	-0.0106543286	-0.0291073525	-0.0622349557	-0.0998943062	-0.040986033	0.1271113873	-0.1324063676	-0.0442080906	-0.054779191	0.0270316188	-0.0316297796	-0.0512554248	-0.0386155146	-0.031416097	-0.0701366814	0.079489063	0.0156534218	-0.090218205	0.0461837883	0.0048355415549963	-0.0985120207233905	0.0097046182270057	2.338246213009604e-05	-0.0359748972223741	-0.0047843099698922	0.0012941932301603	2.2889621888010815e-05	0.3614213220534239	0.0981844369150267	0.1306253720348447	0.0096401836523208	-0.0127880176750431	0.0029501730519411	0.0001635333960572	8.703521036400045e-06	-0.0018331142961838	0.0023350150343492	5.452295210637261e-06	3.3603080228734285e-06	0.0031339142984429	-0.0012295891897968	1.511889575665396e-06	9.821418829984854e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2069.88148000563	6.026221710973459	36.315348109807886	4284409.341270296	2460.886261584712	10.097736034517766	6055961.19245638	101.96427302279858	2428.3933202783546	6.421025971099425	41.22957452153332	5897094.117972531	2469.738308041009	1855.2054293500053	1.252893	25.094978	0.2298232095521023	0.1088493052756104	0.0412695044	-0.121580903	-0.0565670786	0.0454893001	0.0675880284	0.0189037331	-0.0071053945	-0.0052711831	-0.0219682731	0.0140604597	-0.0340102217	-0.0567482348	-0.0522691858	0.0997624777	-0.022209287	0.0103235966	-0.0345661583	-0.0232764911	-0.0232529808	-0.1304692866	0.01755596	-0.0369992274	0.0117082445	-0.0357958413	0.1859171491	-0.044961402	0.0567394504	-0.0444933204	0.0740842465	0.0876029179	0.0015082316	-0.0350532988	-0.0077611516	-0.0141833516	-0.0354412389	0.1375932316	0.0084159232	0.1219240237	0.0295923633	-0.0409209247	-0.0442622532	-0.0468325424	-0.0727535755	0.0411305349	0.0389060056	-0.0084158756	-0.0037385426	0.0330430309	-0.1586151347	0.0140188552	0.0415740793	-0.0376283679	0.0976879345	0.0308221073	-0.0657139622	-0.0159922697	0.0214065695	-0.204628742	-0.0044659037	-0.0348631672	0.1780840114	0.0002351675	-0.020593685	-0.01937125	-0.0325500881	-0.068554109	0.0812344112	0.0108647541	-0.088950115	0.0523039779	-0.061551480385944	-0.0663870219409403	0.0044072366821868	0.0037885847377012	0.0067702434216414	0.0427451406440154	4.583619598827865e-05	0.0018271470486766	0.3252609702695324	-0.0361603517838915	0.1057946987806776	0.0013075710411347	-0.0122580995531088	0.0005299181219343	0.0001502610046539	2.8081321595437584e-07	-0.0020429607104459	-0.000209846414262	4.4035517578660874e-08	4.173688464425616e-06	0.0021830649309742	-0.0009508493674687	9.041145196156272e-07	4.765772492849388e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
