global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
1955.134879890498	-0.2420895338939317	3822552.398564432	0.0586073424209811	2994.602973728554	-43.97738659428615	1934.0105316632987	8967646.970263898	2234.112665892909	-2.1419099676550104	4.587778309539888	4991259.40390312	2410.78391039813	1941.6113317069703	0.82369	21.044107	0.0409844420042519	0.0200977500508682	-0.0165651782	0.020854135	0.0198160178	0.0125249105	0.0864902375	-0.0674517764	-0.0270861586	0.0176005261	0.0246878981	0.066120643	-0.0019181104	0.1192073252	0.0047301246	0.0092366464	-0.0086782811	-0.032377552	0.0390294414	-0.0048473706	0.0975717479	-0.0167421777	0.0173551373	0.0505358363	-0.0406572191	0.0616365824	-0.0097455732	-0.1048319442	0.0510084709	0.0283370666	-0.0358133027	0.0149330787	0.0456126614	0.0120949212	0.0233855607	0.0397800992	0.0253362134	-0.0360432658	0.0178066755	0.0900682851	-0.015116389	0.0793736148	-0.0304369413	0.0658867533	0.0426007839	0.0120367963	0.1091820219	0.0457462158	0.0586844586	0.0561065433	0.0748306985	-0.0677849125	0.0424203743	0.1239729376	-0.0801638697	-0.0170395204	0.1166256414	-0.0612852308	0.0100632631	0.0119326665	-0.102707623	-0.0351863325	0.0947412111	0.0685711434613978	0.0036104281081748	0.0047020017156035	1.3035191124298675e-05	0.0516443110029456	-0.0081275423500385	6.605694465167091e-05	0.0026671348589689	0.2825859998882762	0.0125422909518135	0.0001573090623199	0.0798548473328568	-0.0056428748158869	-0.0002559715528445	3.184203618777061e-05	6.552143586562467e-08	-0.0013617320212619	2.222523878079989e-05	4.939612388635713e-10	1.85431409773002e-06	0.0009636666871	5.588682025919997e-05	3.1233366786841246e-09	9.286534838262894e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1956.2167809117968	1.0819010212987905	3826784.093920913	1.170509819887366	3031.599351351869	36.99637762331486	1368.7319572469123	9190594.627117071	2237.972893770409	3.860227877500165	14.901359266229427	5008522.673251098	2420.2483083936904	1939.5468434705656	0.833306	21.289793	0.0661351482247238	0.0396420287546374	-0.0370273137	-0.0093095114	-0.0313354296	0.0322450127	0.0544933334	0.007945511	-0.0636493109	0.0240060292	-0.0232292359	0.000577104	0.045230665	-0.0905815658	-0.030018763	-0.015268433	-0.030073323	0.0090740532	-0.0028428246	0.0207458943	0.0872662111	0.0020929447	0.0184667926	-0.0122485205	0.102948143	-0.0047309876	-0.0586766234	0.0799350119	-0.0537763455	-0.0281161247	-0.0404057137	-0.0033458515	-0.0022946107	-0.0124892187	0.0195702794	0.0373608058	0.0060307562	0.0120155617	-0.0344455281	-0.0992127128	-0.0485576587	-0.0370234282	-0.0097823159	-0.0004184632	-0.0279027291	0.0428032614	-0.0924095062	0.0192970632	0.0426634139	0.0896500751	0.0338494484	-0.0601487117	0.0115815925	0.0919800913	-0.0417653405	-0.0100749852	0.0749977942	-0.0172945005	0.0842702589	0.0101030294	-0.1034725904	-0.029937846	0.0977337597	0.0650093245972982	-0.0035618188640995	0.0042262122845968	1.2686553620655706e-05	0.0829380270862998	0.0312937160833542	0.0009792966663055	0.0068787163369677	0.2594572758980362	-0.02312872399024	0.0005349378734167	0.0673180780164296	-0.0056637905810606	-2.0915765173700265e-05	3.207852374611077e-05	4.3746923280137285e-10	-0.0013571301166066	4.601904655300018e-06	2.117752645647197e-11	1.841802153400644e-06	0.0011011668030116	0.0001375001159115	1.8906281875703412e-08	1.2125683280547875e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1957.671595057108	1.4548141453112748	3832478.074093442	2.1164841973977757	3016.083419261259	-15.515932090609567	240.7441486404078	9096759.191942688	2235.888647493231	-2.0842462771779537	4.34408254393016	4999198.04398911	2412.1219830925083	1934.8048128892003	0.989592	25.282665	0.1197664875224198	0.0709635808372139	-0.1003093698	-0.0069417505	-0.11503675	0.0260303952	0.066137562	-0.0570765456	0.0141305875	0.0965332988	0.0284916852	0.0513104609	-0.0917267265	0.04163034	0.0260788908	-0.0017866476	-0.1416105481	-0.0135878425	0.1100313006	-0.0781377431	0.0432534642	0.013659428	-0.0682131239	0.094828678	0.0361253536	0.056463544	0.0306603781	-0.0254432215	0.091408306	0.0163599204	-0.0605837747	0.0215054016	-0.007369553	0.0148851574	0.0640570006	0.1019440053	0.0597976274	-0.0096252856	-0.0220417842	0.0778626302	0.0793015858	0.0234123648	0.0821052221	-0.0410229258	-0.0372893205	-0.0134049021	0.0034970267	-0.0512781928	0.0486984372	0.1407481459	-0.0680398318	-0.0094829238	-0.0440251065	0.1803485376	-0.02264052	-0.1021205986	-0.0975828622	0.0804350132	0.1732050116	0.0082703149	-0.1041114925	-0.024607302	0.1002501592	0.0551083612922553	-0.0099009633050429	0.0030369314843177	9.802907436780616e-05	0.0729599352956	-0.0099780917906997	9.956231578363056e-05	0.0053231521583381	0.2724957677537034	0.0130384918556671	0.0001700022698702	0.0742539434436802	-0.0068960158642397	-0.0012322252831791	4.755503479984562e-05	1.518379148505813e-06	-0.0009210439010243	0.0004360862155823	1.901711874208923e-07	8.483218676140605e-07	0.0011698341156704	6.866731265880001e-05	4.7151998277813964e-09	1.3685118581863463e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1970.09368470222	12.422089645111782	3881269.12650357	154.30831115119338	3051.999623975567	35.916204714307696	1289.9737610800585	9314701.704747004	2245.4798398295407	9.591192336309632	91.99097043208462	5042179.711080899	2437.497595610442	1946.8666056220663	1.063075	27.160055	0.1600590554274502	0.0867349798463877	-0.0626534968	-0.0025596867	-0.1245665901	-0.0522915552	0.0643575544	0.0600161118	-0.0370180122	-0.0176634833	0.0595465581	-0.0669931772	0.0931356998	-0.0247641438	0.0118563567	-0.0241848036	-0.112703602	0.0347197089	0.0790435873	0.0874559553	0.0319564249	-0.0786293353	0.0471244344	0.0670065721	0.0739504493	-0.0979762542	-0.0975997302	0.0294798515	-0.0084884582	0.0492340296	-0.1332540338	0.0269243985	-0.044287404	0.0195132784	0.0350278734	0.1374921453	0.0275290869	0.1135677443	-0.047775289	-0.0042417058	-0.077404581	-0.0611172065	0.0166158856	0.0950501365	0.0262106996	0.0284234776	-0.030877823	-0.0458471616	-0.0194390822	0.0323581445	0.08310754	-0.0178731541	-0.0260811395	0.0021262691	-0.0188020013	-0.0697178616	-0.0635432534	0.0500132223	0.0704386026	0.0064350811	-0.1046235507	-0.019209311	0.10227815	0.0356662513476919	-0.0194421099445634	0.0012720814851967	0.0003779956390964	0.0563338239032873	-0.0166261113923127	0.0002764275800295	0.0031734997155665	0.2007302837373643	-0.071765484016339	0.0051502846960994	0.0402926468092827	-0.007223723646141	-0.0003277077819012	5.218218331581662e-05	1.0739239031866987e-07	-0.0004752092489539	0.0004458346520703	1.9876853698673458e-07	2.258238302913297e-07	0.0014407986831834	0.000270964567513	7.342179684750712e-08	2.075900845463019e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1956.836493637085	-13.257191065134975	3829209.062829881	175.75311493749462	3017.2792777267155	-34.720346248851456	1205.5024436401334	9103974.23979905	2233.9912845672125	-11.488555262328193	131.98690201556877	4990717.059522264	2408.618246620084	1960.6448539814835	1.108194	28.312786	0.1259847719139925	0.0783366177134752	-0.0375850031	0.0795769561	-0.0864277576	-0.0044980606	-0.0652492875	-0.0415647783	-0.0204746746	0.0473601913	-0.0858271584	0.067798176	-0.1049070237	0.0032057576	-0.0438967881	-0.0346426127	-0.0776117926	0.057237338	-0.0097840002	-0.0544469112	-0.0817415044	0.0025197141	-0.0187025408	-0.0910767723	0.14403703	0.0696029735	0.0249795768	0.0147011021	0.0720173926	-0.0784595329	0.002920243	0.0423128843	-0.1002157989	0.0143553208	-0.038056269	0.0860869426	0.0752158889	0.0020584538	0.0711070032	0.000965104	0.0871644329	0.0194307505	-0.0249133954	0.061861393	-0.0439051699	0.0008114344	-0.0601508123	-0.049878784	-0.0543495196	0.0387163394	-0.062847478	-0.0029912668	0.0896802481	-0.0465381022	-0.0556050382	0.0207946798	-0.0028466965	0.1573638787	0.0568856556	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	0.0377724785057864	0.0021062271580944	0.00142676013247	4.436192841494825e-06	0.071477658215457	0.0151438343121697	0.0002293357176744	0.0051090556239656	0.2665261330900677	0.0657958493527033	0.0043290937920436	0.0710361796199444	-0.0067092366913158	0.0005144869548251	4.501385698009818e-05	2.6469682668530694e-07	-0.0005399027279924	-6.469347903849995e-05	4.185246230104832e-09	2.9149495569363544e-07	0.0011612018952266	-0.0002795967879567	7.817436383575972e-08	1.348389841477848e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1949.357431617764	-7.479062019320963	3799994.396203405	55.93636868884936	3020.830331600413	3.551053873697583	12.60998361390261	9125415.892317062	2237.844967150814	3.853682583601767	14.850869455155587	5007950.097002229	2418.56386462553	1928.524833335168	1.054074	26.930101	0.1216584323207929	0.0642684781138349	0.0072271145	-0.0349337624	-0.0844859402	-0.0352935068	0.0246300043	-0.0046809641	-0.0278882587	-0.0443174651	0.0592942399	0.0186806415	0.0853206362	0.0591292129	0.0233661613	-0.004298294	-0.0181383987	0.0393970416	0.0321939146	0.1133904319	-0.0968080602	-0.0351237254	-0.0924028383	0.0005542405	0.0746865754	0.0073770781	-0.0545414295	-0.074669195	-0.0446305166	0.0201167157	-0.0205427946	-0.011359724	-0.0697525603	-0.0650255487	-0.0583740428	0.042522042	0.0448893096	0.061673319	-0.0775753948	0.0595668287	-0.060066996	-0.0312478086	-0.059944808	-0.0036709723	-0.0487981977	0.028544868	0.0785943431	-0.0312366034	-0.0755569753	-0.0123047378	0.0109640961	-0.0134289991	-0.0521512899	-0.0646087163	-0.0616194355	-0.1213970405	-0.0134741738	0.1110531878	-0.0421994559	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	0.0378865700750736	0.0001140915692872	0.0014353921920534	1.3016886182416956e-08	0.0661597711486621	-0.0053178870667948	2.8279922855184427e-05	0.0043771153184433	0.3206702857769485	0.0541441526868808	0.0029315892701802	0.1028294321802698	-0.0073299219578636	-0.0006206852665477	5.372775590837095e-05	3.8525020010951307e-07	-0.0009520345593381	-0.0004121318313457	1.698526464083605e-07	9.063698021740902e-07	0.0013700308172897	0.0002088289220631	4.36095186900363e-08	1.8769844403234837e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1960.9293436512708	11.571912033506806	3845243.890792604	133.90914811121962	3008.686388681449	-12.143942918964058	147.47534961905728	9052193.78543702	2240.1868596152653	2.3418924644511208	5.484460315052944	5018437.165992904	2411.985326507945	1949.7182381425043	1.040466	26.582445	0.1356261542421274	0.0648276784770304	0.0550600346	0.0357048986	-0.0240040953	0.061401665	-0.0917193578	-0.0826817991	0.1037702763	0.025451936	-0.0254847394	0.0299869972	-0.0881965056	-0.0763578764	-0.0209179247	0.0788099926	-0.106709591	-0.0660149713	-0.0152616945	0.015725472	-0.0692056058	-0.022450515	-0.0519965242	-0.0077025958	-0.0662868483	0.0564649532	0.0806835522	0.0945964778	0.0245612595	0.0210355992	-0.0369922707	0.0299737375	0.054522298	0.0187559361	-0.0529928456	0.0218658619	0.072306142	0.0051188978	0.044338999	-0.0811196298	0.0691597259	-0.001745519	-0.0445857555	-0.0320264139	-0.007964695	0.0672587766	0.0131128475	0.0255042293	-0.0642065101	0.0758950955	0.0143360309	-0.0406951419	-0.0525106115	-0.1031128758	0.0576869084	-0.0966557316	-0.0037354294	-0.1146884095	0.0252444786	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	0.0574659828737509	0.0195794127986772	0.0033023391876462	0.000383353405541	0.0741278083922623	0.0079680372436001	6.348961751539976e-05	0.0054949319770399	0.3560942753435085	0.03542398956656	0.0012548590368117	0.1268031329324184	-0.0066229116634246	0.0007070102944389	4.386295890152561e-05	4.998635564427205e-07	-0.0012899038858908	-0.0003378693265527	1.1415568182517502e-07	1.663852034836186e-06	0.0017782454889638	0.000408214671674	1.6663921816999314e-07	3.162157019020104e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1970.9270868579488	9.997743206678024	3884553.581710361	99.95486922667658	3155.362288650812	146.67589996936294	21513.819631822564	9956311.17263969	2258.147566699477	17.960707084211663	322.58699896485103	5099230.432990769	2466.110269287486	1900.856635263175	2.235191	57.105976	0.6176489200266633	0.3418955344551829	-0.1301293602	-0.277757035	0.2234867082	-0.1262278051	-0.111784839	0.2949095767	-0.0282935326	0.202810654	0.1588369965	-0.2118789532	-0.040657155	0.0740465988	0.0552454853	-0.276151299	0.0433437869	-0.1163380752	0.1493290608	-0.0245799259	0.039596636	0.3309866899	0.0059000864	0.177146781	-0.1571932269	-0.2371425926	-0.0714511664	-0.0693081389	0.1121837812	-0.1043371162	0.0746391206	-0.2501180278	0.0599454131	-0.1221138992	0.3009695468	-0.0476585643	-0.3283567569	-0.0001862433	-0.242183848	-0.0095163658	0.2230267075	0.1500807834	0.0228711362	-0.1491996432	0.2333297202	0.0760480314	0.0810730928	0.0815680492	-0.1614742695	-0.0656360074	-0.0155088275	-0.1617925887	-0.0294761845	-0.1144278057	-0.1337858814	0.012755077	0.0616654	0.1145513871	0.2314984554	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	0.0584142508573393	0.0009482679835884	0.0034122247032241	8.992121686988117e-07	-0.0285065795190178	-0.1026343879112801	0.0105338175819231	0.000812625075874	0.2184302053784037	-0.1376640699651048	0.0189513961593572	0.0477117546216516	-0.0002593102799282	0.0063636013834964	6.724182127644143e-08	4.04954225680373e-05	-0.00180282223993	-0.0005129183540392	2.630852379102822e-07	3.2501680287862222e-06	0.002429769634762	0.0006515241457982	4.244837125580742e-07	5.903780478011463e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1972.6262821019056	1.699195243956865	3891254.448839187	2.8872644770856297	3022.128189386106	-133.23409926470595	17751.32520687752	9133258.793082144	2247.257977198041	-10.889589501436149	118.5831595097884	5050168.41608023	2420.321425873556	1973.2359244602112	2.061671	52.672771	0.4658971771845802	0.2223457922095499	0.0716702344	-0.136565171	0.0812889721	0.1021592186	0.1293773628	-0.0700750598	0.1670705102	0.0548627587	-0.0418628637	-0.0659231587	-0.0003106853	-0.0782181003	-0.0640582336	0.0308952498	0.0555223957	-0.0972492066	0.1248444036	-0.0115215909	0.0893792409	-0.0236947944	-0.0261687094	-0.1176628305	-0.1735631889	-0.0130600883	0.1063059874	0.0630666598	-0.0786400821	-0.0183770677	0.0018500211	-0.0634673202	0.0230037494	0.1039591201	0.0439391054	-0.1047503701	-0.102380815	0.0287324306	0.0352806954	-0.0883926608	-0.0638851468	0.1027096796	0.0341041586	-0.0011411401	-0.0062745126	-0.2225765554	-0.1255372482	0.0102749021	0.1126772859	-0.0856061635	0.1308520827	-0.0261291447	0.0506551265	0.0520970559	0.1373162007	-0.1221254782	0.2008143909	-0.0149246844	-0.0217643329	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	0.0740041845965038	0.0155899337391645	0.0054766193377934	0.0002430460339915	0.0901147640612975	0.1186213435803153	0.0140710231527992	0.0081206707018233	0.3373170702223191	0.1188868648439153	0.0141340866324154	0.1137828058633689	-0.0037478909931333	-0.0034885807132051	1.4046686896409712e-05	1.2170195392546603e-05	-0.0014798944120315	0.0003229278278985	1.0428238203124334e-07	2.1900874707620587e-06	0.0028742417940821	0.0004444721593201	1.9755550041067245e-07	8.261265890848289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2002.8647603156264	30.238478213720786	4011467.248114172	914.3655646816665	3219.75930965648	197.6311202703741	39058.05969932309	10366850.012119573	2287.6365115857	40.37853438765933	1630.426039295387	5233280.809139991	2486.852826577646	1963.6925297807952	2.960842	75.64533199999998	1.3269998930414786	0.6990089987565288	0.4029919454	-0.1735527338	0.2244309016	0.0148562607	-0.0576445605	0.3690469527	0.5757611602	-0.3434693101	-0.2275682781	-0.4171479274	-0.1252790203	0.0507914	0.1900146936	0.2737401962	0.3446402139	-0.0836382815	-0.1486846711	-0.3490347072	-0.0268294366	-0.3601331223	-0.2265818514	0.0206484117	0.1030490424	-0.3784725714	0.4423713844	-0.0761812223	-0.0890714384	0.2438501754	0.4959601673	0.2076914392	0.0868685971	0.2372923427	-0.19292655	-0.5643582486	-0.1163114203	0.1991890089	0.2450331198	0.2381979068	0.025479741	-0.3556720582	0.3914434499	0.3123805848	-0.1265926462	0.0875178505	0.0073529118	0.0799107234	-0.0942700832	0.0694581015	-0.0544808843	0.0186305898	-0.0135064302	0.0324065949	-0.1020817562	-0.0144308425	0.0441450982	0.0635148657	0.0682078016	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	0.2526255660183807	0.1786213814218769	0.0638196766061072	0.0319055979010596	0.36157852963197	0.2714637655706725	0.073692576017809	0.1307390330908174	0.8529030153362882	0.515585945113969	0.2658288667990647	0.7274435535697327	0.0005518279061958	0.0042997188993291	3.045140380564407e-07	1.848758261324785e-05	-0.0025662192133049	-0.0010863248012734	1.1801015738616924e-06	6.58548105073522e-06	0.0010337094759854	-0.0018405323180967	3.387559213958412e-06	1.0685552807420104e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1976.5358822333392	-26.328878082287247	3906694.0937559246	693.2098210719457	3072.8428907207413	-146.91641893573888	21584.434152901533	9442363.431053	2251.3812357584634	-36.2552758272368	1314.445025309021	5068717.468725306	2441.6610261422616	1944.4219468215413	2.905892	74.241425	0.7303531900763779	0.413630664451957	0.041730484	-0.1340173447	0.2495282521	0.1203314439	0.0009350664	0.1218592507	-0.040628997	-0.1093728305	-0.024909976	-0.0971894525	0.0281551066	-0.0339080404	0.0338247955	0.1325258345	0.0664634351	-0.1019124599	0.018455182	-0.1456692608	0.1157595805	-0.050845773	-0.0651317064	0.1091587257	-0.084467215	-0.1141546297	0.0380879054	0.0279263756	-0.0776595971	0.0457582917	0.0838930753	0.1152291136	0.1379574872	0.0300125345	0.1093632369	-0.2169238542	-0.1800737488	-0.1669816717	-0.0847190685	0.0057432855	0.0500070535	-0.0777176078	0.0893697282	-0.1177012211	0.2111496459	-0.0519330167	-0.1569615755	0.1979000405	0.032894046	0.0449520789	0.0624715366	-0.1826557084	-0.039199746	0.0384744861	0.2517556716	0.0446012136	-0.2794066268	-0.166431976	-0.1180212794	-0.0064350811	-0.1046235507	0.019209311	0.10227815	0.1284263791059885	-0.1241991869123922	0.016493334850275	0.0154254380296993	0.1796449658380936	-0.1819335637938764	0.0330998216347405	0.0322723137509698	0.5172375099642039	-0.3356655053720843	0.1126713314966967	0.2675346417139699	0.0003150121681379	-0.0002368157380578	9.92326660749406e-08	5.608169379190789e-08	-0.0024536195144715	0.0001125996988334	1.2678692177372408e-08	6.020248721795359e-06	0.0024553927190546	0.0014216832430692	2.0211832436237577e-06	6.0289534047863415e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1974.4485483034623	-2.087333929876877	3898447.06989765	4.356962934815247	3073.1183890548405	0.2754983340992112	0.0758993320914406	9444056.633147018	2256.0255782515915	4.644342493128079	21.56991719347514	5089651.409725428	2448.708631868716	1938.8648547202904	1.829479	46.740608	0.6279520150509821	0.3626720208955798	-0.0229681086	-0.1314199487	0.0537873784	0.1201274283	0.0265310581	0.1229124339	-0.051509366	-0.1042957969	-0.015993805	-0.1424906543	-0.0613234741	0.0669353107	-0.1754648327	-0.1508847222	0.0801597408	-0.1594606052	-0.1507028605	0.0168238631	0.1616843148	-0.0222227042	0.1378391654	-0.1013754403	0.0365779021	-0.143662551	-0.0218003732	-0.0405383914	0.0847992576	-0.2583584226	0.0074363731	-0.1673885098	0.1632672865	0.0268155456	-0.0653362245	-0.0617684917	-0.2198927043	-0.0223429569	0.1147108424	-0.0225755311	-0.1997865016	0.2351290078	0.1777630761	-0.0885267437	0.0252273261	-0.2539154999	-0.0783709052	-0.1994060686	0.0848335232	-0.0528751052	-0.1094515561	0.0400283442	0.0858248038	-0.0053555986	0.0148324801	-0.035537208	0.1694218983	-0.0585571739	-0.1783643801	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	0.0719635346707576	-0.0564628444352309	0.0051787503223093	0.003188052801717	0.1284222763172664	-0.0512226895208272	0.002623763921747	0.0164922810545083	0.2124803180240349	-0.304757191940169	0.092876946039257	0.045147885547595	-0.0016109772630741	-0.001925989431212	2.5952477421417183e-06	3.7094352891403233e-06	-0.0003807289460286	0.0020728905684429	4.2968753087395285e-06	1.4495453034404864e-07	0.0027666985024948	0.0003113057834401	9.691129080331663e-08	7.654620603706967e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1961.1722379987075	-13.276310304754816	3846196.5470968583	176.2604153081389	2972.2183059991576	-100.9000830556829	10180.826760643708	8834081.658516502	2238.2184696903937	-17.807108561197765	317.0931153102827	5009621.918063208	2403.2300911891607	1951.9283653279515	1.513768	38.674629	0.3511059307550139	0.1750277880612853	0.0143741218	0.0400670314	0.075293028	0.0802353722	-0.0525316515	-0.1399970872	0.0363291818	0.0067296966	-0.1090397099	0.009634266	0.0932563872	0.0010562674	0.0139055387	0.0738851438	-0.0247712975	-0.0391035046	-0.1139877272	-0.0862416858	0.0043074927	0.1009717755	0.0029750727	-0.0705543429	-0.1506894165	0.0633238135	0.0431732263	-0.0176801958	-0.1177648823	0.0861507796	-0.0892751179	-0.0933340363	0.0294849832	0.1325608203	-0.0520459915	-0.0665729388	-0.0419077778	-0.0793052788	0.0228954292	-0.0013724016	-0.1318586975	-0.0024704553	-0.0239137798	-0.0424608639	0.1029133439	-0.0090643018	-0.0826197119	0.0609414426	0.0349397764	-0.0297148239	-0.0937121474	0.0411813448	0.0792482704	-0.0405128729	0.1003392715	0.0691341559	-0.0200878435	0.1069216353	-0.0158738561	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	0.0901665839607801	0.0182030492900225	0.0081300128631564	0.0003313510034549	0.1382084762607291	0.0097861999434626	9.57697093334292e-05	0.0191015829103125	0.3420726476217837	0.1295923295977488	0.0167941718905715	0.1170136962509769	-0.0038498838675219	-0.0022389066044477	1.482160579340538e-05	5.012702783439976e-06	-0.0014707901357562	-0.0010900611897276	1.1882333973503506e-06	2.163223623437741e-06	0.0022251792581946	-0.0005415192443001	2.932430919474594e-07	4.951422731099471e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
