global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
3980.069870341366	3.805906139160925	14.484921540102818	15840956.172799136	4831.008139333418	29.67096734816096	23338639.642305728	880.3663033756336	4520.546275547573	2.5772407168433347	6.6421697125551455	20435338.62936703	4636.557749452696	3429.913665568934	1.021206	18.345634	0.0679322740680432	0.0311815608803362	0.0170594593	0.0631217275	-0.0367549538	0.0152869169	-0.1272741958	-0.0293322832	0.0509890176	0.0794573123	-0.0236295959	0.0195809863	-0.0054946682	0.01184365	-0.0775472906	0.0309234662	-0.0598640401	0.0289712943	-0.021403676	0.0030585149	-0.0652117154	-0.1380103351	0.0082151075	-0.0376201284	0.0249328503	-0.053198161	-0.0554983631	-0.0431836345	-0.0965702322	0.0584011622	0.0381935109	-0.0120307584	-0.0300994695	0.0281393307	-0.0061924634	-0.0011504052	-0.014159728	0.0158409193	0.0859824864	-0.0226923802	0.0751992344	0.0351240251	0.0201538243	0.0869246613	0.0516071199	0.002864587	0.0958987263	0.1059351701	-0.0181668326	0.0521216501	0.0082049387	-0.018921563	0.0114379775	0.0572077946	-0.0125640585	-0.1175100359	-0.0157451669	0.0482708195	-0.0150247082	-0.0198223007	0.0142277067	-0.0975544047	0.0838082849	-0.0834414098	0.0290186506	0.0682915923	-0.0154692622	0.01850415	-0.0077544355	0.007114691	0.0039326376	0.01826065	-0.0773056274	0.0229011122	-0.018296375	-0.039942957	0.0769225522	-0.1284147553	-0.0545678775	0.0635816539	-0.0708980411	-0.0100306515	-0.001332843	0.0077577759	-0.0899685475	-0.0230492221	0.0860510014	0.037674825	-0.0796476241	0.0450861240906164	0.0068042296777406	4.6297541507447295e-05	0.0020327585855144	0.0540269097846248	0.0165346587005217	0.0029189069808759	0.0002733949383427	-0.0054796703886452	0.0238982471116458	0.0005711262150092	3.002678756819504e-05	0.0003480006718406	-0.000272386699761	1.2110446760150898e-07	7.419451420668916e-08	0.0018402861324062	-0.0001407221770154	3.386653049126569e-06	1.9802731103953623e-08	0.0016296824891218	7.938947862999764e-07	6.302689317142851e-13	2.6558650153502258e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3979.8189232720674	-0.2509470692984905	0.0629744315895014	15838958.66203444	4812.61269944714	-18.395439886277927	23161240.994879887	338.39220860966486	4520.138968694778	-0.4073068527950454	0.1658988723338048	20431656.29631309	4639.348885404147	3445.6840683928635	1.017805	18.28454	0.0381965145323565	0.0171888505041749	0.0142514796	-0.0448421468	-0.0961976527	-0.010282571	-0.0239478685	-0.0775154289	0.0560131604	0.0881301825	-0.024122421	-0.1030085311	-0.0038130033	0.0167368192	0.0784359466	-0.0184697973	-0.124058553	-0.0234725279	0.0986165396	0.0097525194	-0.0551996274	-0.0195248956	-0.1018735679	0.0211833317	-0.0507877804	0.0071855468	-0.030429519	0.054334689	-0.0429849979	0.0329871962	-0.0375670797	0.0519394417	-0.0302045363	0.082717584	0.0223708459	-0.0502800457	-0.0127953226	0.0157169076	-0.084857341	0.0041980255	0.0306201385	0.0892766654	-0.0923114775	0.0578249375	-0.0158795207	-0.0905000017	-0.0544144694	0.0812632694	-0.0454665291	-0.0077303161	0.0081117053	0.0322813908	0.0078821895	0.0477220793	-0.0797036336	-0.0128362466	-0.0028116083	-0.0542677499	-0.0449294346	-0.0214067851	0.0473058398	0.0373188419	-0.0686473743	-0.064854339	-0.078152887	-0.030682905	0.0459822182	0.0340124234	0.0739711839	0.1018208337	-0.0425547226	-0.0355379661	-0.0210467567	0.005278858	0.0107302151	-0.0182861993	0.0449194406	-0.1094203493	-0.0979552593	-0.0002391718	-0.0594044151	-0.0042064094	0.046914717	0.0065665228	-0.0903423981	-0.0195636596	0.0875278662	0.0321558829	-0.0829017503	0.0379119630619726	-0.0071741610286438	5.146858646491148e-05	0.0014373169432123	0.049050478715344	-0.0049764310692808	0.0024059494622044	2.4764866187303245e-05	-0.0166087695088421	-0.0111290991201969	0.0001238568472271	0.0002758512245978	0.0003251093109801	-2.289136086049999e-05	1.0569606408595537e-07	5.240144020456309e-10	0.0019287369417626	8.845080935640016e-05	3.7200261905197473e-06	7.823545675802246e-09	0.001442688193054	-0.0001869942960678	3.496686676189206e-08	2.081349222377416e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.4947260619615	-2.324197210105922	5.40189267146415	15820464.295850718	4785.730953093498	-26.88174635364157	22903220.7553972	722.628287021522	4519.3589230492	-0.7800456455779567	0.6084712091851313	20424605.075344425	4642.134944035457	3425.616801416628	1.051974	18.898375	0.0490195291921349	0.0322857322650233	0.0105632463	-0.0186265403	0.0895663569	-0.0259852641	0.0295050195	0.0231895123	0.0005578009	0.0855580354	-0.0496485996	-0.0658078109	0.1196298975	0.0148940829	-0.096416611	-0.0559976552	0.0456223546	-0.0715161661	0.0027810128	0.0318194477	-0.0546337069	0.0173792143	-0.0984672606	-0.0534843578	-0.004396154	0.0710577348	0.0332175781	0.0498730521	-9.21158e-05	0.0270770806	0.1051349963	0.0397635462	0.0115222686	0.0346502461	0.0456345173	0.0658696418	0.0578332497	0.0095061683	0.0861948396	0.0629499092	-0.0691346308	-0.0663927795	-0.0571722533	-0.0422036349	-0.0297115148	-0.1352326473	0.0122518521	-0.0363801346	0.0016367946	0.032139246	-0.0079398593	-0.087991946	-0.0623434427	-0.0357597475	-0.0150150938	-0.0260782085	0.0485926829	0.0866647473	0.000293717	-0.0130364657	0.0272597221	-0.0066166807	0.0800205715	0.0939429015	-0.0054704555	-0.0201653086	-0.0330750475	0.0476082253	-0.0235025839	0.0236963872	0.0144000537	-0.0568640767	-0.0992298152	0.0619859813	-0.0060344273	-0.0440073696	0.0041451677	-0.1052938882	-0.050764533	-0.1635139451	-0.0008953524	-0.0151615872	0.0126202186	0.0053741445	-0.0906543325	-0.0160479313	0.0887648233	0.0264992443	-0.0856447597	0.036164850219805	-0.0017471128421676	3.0524032832669542e-06	0.0013078963914209	0.0170364745703324	-0.0320140041450116	0.0002902414657855	0.0010248964613968	-0.0242690038292678	-0.0076602343204257	5.867918984382781e-05	0.000588984546865	0.0004766088359632	0.0001514995249831	2.2715598251819645e-07	2.2952106070104943e-08	0.0019288466093108	1.0966754819996713e-07	3.72044924224977e-06	1.202697112819211e-14	0.0014430425582133	3.5436515930008586e-07	1.2557466612577522e-13	2.0823718248147856e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3972.268247962207	-5.226478099754331	27.316073327211644	15778915.033768743	4795.922541464529	10.191588371030775	23000873.023727585	103.86847352452972	4515.224562872024	-4.1343601771759495	17.09293407461835	20387252.85316286	4632.576812677069	3418.655513077007	1.049639	18.856422	0.0385118887328516	0.021410203806704	0.0126345128	0.0615975897	0.0367412939	0.0096106089	-0.0733924556	0.0422375208	-0.0397779984	0.0447603101	0.0566460367	-0.0417007231	0.0510389361	0.0102021091	0.0557054514	0.0923335134	0.015198632	0.0935803706	-0.0571177284	0.0571119251	-0.0305147836	0.0829605994	0.0276633487	-0.0347885343	-0.0023694026	0.0132368083	0.0176086385	-0.0780449961	0.0342636731	0.0371063652	0.0075248656	-0.0312597951	0.0408390414	-0.0813864543	-0.0560777297	-0.0055807257	0.0844880133	0.0085157236	-0.0469122488	-0.0941477945	0.0498531302	-0.0235832814	0.1369194661	0.0533150817	0.0320958056	-0.0100659436	-0.0283646137	-0.0871048509	-0.0063115095	0.0383976751	0.0299501897	0.0651652452	0.0007383058	-0.024821017	0.0807018036	0.034961584	0.0480115309	0.0494885616	0.0167604018	-0.0092260631	0.0583160649	-0.0151263279	-0.0769159419	-0.0224161485	0.1032782616	0.0724852576	-0.05220813	0.054964499	0.0043246592	0.031829826	-0.019902263	0.115858139	0.0580251404	0.0188101229	0.034706902	0.0022500475	0.0320592945	-0.0979795667	-0.0545023935	-0.1359140823	-0.0050055764	-0.0058256231	0.0199381111	0.0041808454	-0.090904137	-0.0125074584	0.0897584821	0.0207291319	-0.0878597406	0.0333817662727824	-0.0027830839470225	7.745556256174883e-06	0.0011143423194906	0.0216033160883455	0.0045668415180131	0.0004667032660129	2.0856041450648196e-05	-0.0144787829958019	0.0097902208334659	9.584842396802976e-05	0.0002096351570395	0.0005789226115317	0.0001023137755685	3.3515139014268365e-07	1.0468108671081392e-08	0.0019288251376381	-2.1471672700034906e-08	3.720366411584636e-06	4.610327285374241e-16	0.0011179429567675	-0.0003250996014458	1.05689750860218e-07	1.2497964545860603e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3973.805969206499	1.537721244291788	2.364586625146285	15791133.880901204	4798.289001464844	2.366460000314873	23023577.341578487	5.600132933090271	4515.003781273252	-0.2207815987721915	0.0487445143564049	20385259.14491176	4635.234045544299	3434.1956268130502	1.067093	19.169975	0.0533485743545147	0.0246441871111771	0.0257819063	-0.0261538707	-0.102505295	0.0253726008	-0.0256417234	-0.0871567602	-0.0179407653	0.0197917435	-0.0095358946	-0.0125965067	0.0579625516	0.0124018688	-0.0156152944	-0.0702626606	-0.0150159819	0.0600910216	0.0323548904	-0.0561672841	0.0124371102	0.1199866029	0.0237192004	-0.0906410665	-0.079521021	0.018102925	0.0452075711	0.0033868465	-0.1234836167	-0.0238050209	-0.0724312969	0.0585806119	-0.0359298313	0.0912398775	0.0218393368	-0.0236324121	-0.0135541772	0.0131804216	0.0060427454	0.076958648	-0.0148947508	0.0693679875	0.0206283366	-0.0168034174	0.0103115315	0.0015947251	-0.1011342608	-0.0122074196	0.1355375337	0.0092174717	-0.0369060791	-0.0639645191	-0.0597840837	0.0266976033	0.0326176067	-0.001390552	-0.0633503467	-0.0498842652	-0.0631619873	-0.0214823691	-0.0064941637	0.0499950201	0.0771817724	-0.0102514806	-0.0658839076	0.0866006067	0.0220092601	0.0229167082	0.0461912567	-0.0561428654	-0.053637449	-0.0354938993	0.0401622774	-0.0403291168	0.0050631511	0.0589183777	0.1663485392	-0.0854116569	-0.0235211723	-0.134573643	0.0755944755	0.0392895963	0.0161976594	0.00298683	-0.0910916402	-0.0089476998	0.0905061192	0.0148702542	-0.089533037	0.0456547206136548	0.0122729543408724	0.0001506254082531	0.0020843535143108	0.0346137265387227	0.0130104104503772	0.0011981100648974	0.0001692707800872	-0.022032908936822	-0.00755412594102	5.706481873279279e-05	0.0004854490762182	0.0005626505685244	-1.6272043007299988e-05	3.1657566226083054e-07	2.6477938363142036e-10	0.0018649101144259	-6.391502321220007e-05	3.4778897348880234e-06	4.085130192216073e-09	0.0014479775629929	0.0003300346062253	1.0892284130635473e-07	2.0966390229308577e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.302122457852	3.496153251353008	12.223087556946204	15818932.173307734	4775.847469206779	-22.4415322580644	22808719.0491288	503.622370089745	4518.395976475307	3.392195202055518	11.506988288848476	20415902.200228244	4637.334757308122	3426.7005008483707	1.08023	19.405972	0.0619431773225642	0.0359397238306711	0.0157346168	-0.0744600179	0.0587476174	0.0317278111	0.077592511	0.0671456728	0.0712473776	0.014975864	0.0621657534	-0.0266860197	0.0011334528	0.0056926702	-0.0175454872	0.0811601776	0.0152158219	-0.0848932424	0.0196136101	-0.0286229322	0.0201106461	0.0088703549	0.1326058445	-0.0173338145	-0.0192574231	0.0160673282	-0.1516244578	0.0570024723	-0.0094104982	0.046090219	-0.028392044	0.086561282	-0.0882119665	0.1096930451	0.0305560013	0.109702257	-0.0230735928	0.0028638899	0.0284720719	-0.0846111927	-0.0425941958	-0.0229821552	-0.0752897172	0.0335295961	0.0412643997	0.126282049	0.0171172652	-0.061101213	-0.0021538278	-0.0187994684	0.0167531254	-0.0317844571	-0.0489312701	0.0861697916	-0.1468333532	-0.0295834516	0.0281094647	-0.0735299126	-0.004694655	-0.0052189384	0.0170716668	-0.0683389775	-0.0627836203	0.0603563057	-0.0543738712	-0.0167448819	-0.0335992355	0.0245718837	-0.0894089798	-0.0138871516	-0.0552950182	0.0303417226	-0.0314057101	0.1173247673	0.0456175627	0.0192369623	0.126299171	-0.0404657799	-0.0175439069	0.0194298058	0.0131794844	0.036643415	-0.0363037976	0.0017923027	-0.0912167139	-0.0053741445	0.0910056853	0.0089476998	-0.0906543325	0.0506732297496199	0.005018509135965	2.5185433947765156e-05	0.0025677762132577	0.0353542573754737	0.0007405308367509	0.0012499235145712	5.483859201791333e-07	-0.0500850267302652	-0.0280521177934432	0.0007869213126972	0.0025085099025713	0.0004785444714293	-8.41060970951e-05	2.2900481113554815e-07	7.073835568570388e-09	0.0017282657971435	-0.0001366443172824	2.9869026655760573e-06	1.86716694455732e-08	0.0011060875862423	-0.0003418899767505	1.168887562025257e-07	1.2234297484393176e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3980.762089408188	3.459966950335911	11.971371297416784	15846466.81246944	4804.061489966608	28.2140207598286	23079006.799380187	796.0309674360392	4517.291552589053	-1.104423886254153	1.219752120528727	20405922.971092418	4636.061329734718	3426.787057882213	1.106993	19.886766	0.1845921708232883	0.0917515653344992	0.0144291643	0.0780100034	0.0126128019	0.0456741237	-0.0810507528	0.060415553	-0.0341341661	0.0318506716	0.0643772187	0.0054849886	-0.1005625631	0.0205357098	0.0113164583	-0.0542618745	-0.0641429174	0.0099459278	-0.1370460555	0.0346416204	0.023985776	0.0738977745	0.0163728111	0.0538057816	-0.0249577468	0.0141699234	-0.0220643814	0.0147042698	-0.0608163361	-0.0646655898	-0.0336506212	-0.0165008459	-0.0003256918	0.0925916372	0.0606550217	0.1924407909	0.0130428561	0.0259814293	-0.0245251776	0.0598329032	0.1414260712	-0.059484956	0.0501381803	0.0258386591	-0.0256810129	0.0529924571	-0.0537205549	-0.0251645747	-0.0379655715	-0.0677171191	0.0160943455	-0.0404556991	-0.0129418075	-0.0204862189	-0.0094308625	-0.0914301837	0.0274072054	-0.2428654751	0.1237170938	-0.0166114497	0.0381206121	0.0760982264	0.0371256898	-0.0738189361	0.0948448617	-0.0847610617	0.0185875809	-0.1278422166	-0.0189889645	-0.0176201336	-0.1217015858	-0.0959933792	0.0571826344	0.0954646684	0.0640726987	-0.0405026922	0.0782237301	0.0145650272	0.0002804469	0.0865074132	0.0680305835	-0.0224634307	-0.0184542139	0.0005974684	-0.0912792721	-0.0017923027	0.0912558111	0.00298683	-0.0912167139	0.0929037131478338	0.0422304833982139	0.0017834137280468	0.0086310999166549	0.0222613711383274	-0.0130928862371463	0.0004955686449583	0.0001714236700188	-0.0113568279770106	0.0387281987532546	0.0014998733786715	0.0001289775416994	6.384673187228088e-06	-0.000472159798242	4.076405170770927e-11	2.229348750759941e-07	0.0017360116776488	7.74588050529994e-06	3.013736544933001e-06	5.999866480238563e-11	0.0024369939561884	0.001330906369946	1.7713117655631046e-06	5.9389395424987886e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.452826665298	-3.3092627428900414	10.95121990148012	15820130.988347769	4809.646126039566	5.584636072958347	23132695.85772741	31.188160067387624	4518.247735159738	0.9561825706850868	0.9142851084819412	20414562.596276104	4640.111517803485	3422.986405791786	1.109913	19.93922	0.1267104080010875	0.07371349144176	0.0170779704	-0.0031626387	-0.0887609151	0.0462245787	-0.0594010063	-0.0921377593	0.022730672	0.0535939687	-0.0012893276	0.0396674947	-0.0345903456	0.0201069744	-0.0681015336	0.0620829213	-0.0558038611	0.0080201558	0.0138640652	-0.0784860283	0.0352436436	-0.0733872004	-0.0069921912	0.0233388997	-0.0613288907	0.0625780128	0.0195173334	0.046865412	-0.0066042571	-0.0197599849	-0.0145415652	0.0432501022	0.1241638642	-0.111749494	-0.1021331412	-0.0302457484	0.0238316699	0.0188421334	0.0782385438	-0.0511620978	0.0104015767	0.076731764	-0.0248030448	-0.0737175732	-0.0338774962	0.0028936939	0.0437430529	0.0637741438	0.0633662786	-0.0554653557	-0.0785214556	0.0012190498	0.0262885605	-0.0098989905	-0.0187277945	0.0695776829	-0.0840798847	0.0420793393	0.0379403827	-0.0141174811	0.033597976	-0.1066158871	0.026230183	-0.0431627741	-0.0360394775	0.0735036321	-0.0121745389	0.0284896411	0.0191003413	-0.0286228228	-0.0232253158	-0.0521162159	0.0321387121	-0.0091106863	-0.0147997783	-0.0790945525	0.1147987992	-0.1099345546	0.0738594668	-0.0486851474	0.0955872017	0.0276309665	-0.0241398896	-0.0005974684	-0.0912792721	0.0017923027	0.0912558111	-0.00298683	-0.0912167139	0.0668135781263288	-0.026090135021505	0.0006806951454403	0.004464054222043	0.0315346006338757	0.0092732294955482	0.000994431037138	8.599278527710693e-05	-0.0134357975719012	-0.0020789695948905	4.322114576479579e-06	0.0001805206563931	0.0005619276428014	0.0005555429696141	3.1576267574433786e-07	3.086279910877328e-07	0.0017528456074709	1.6833929822100127e-05	3.0724677236300283e-06	2.83381193255392e-10	0.0012240093778418	-0.0012129845783465	1.4713315873066786e-06	1.4981989570446704e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.170446103676	-0.2823805616217214	0.0797387815817988	15817884.757360514	4804.247511340725	-5.398614698840902	23080794.150223557	29.145040666541043	4518.54306320917	0.2953280494321006	0.0872186567813693	20417231.41407571	4636.790813068767	3440.9019378166986	1.082218	19.441696	0.0602949915746332	0.0324411801038783	0.0092641666	-0.0900678561	0.0175061049	0.0044643352	0.0186351134	-0.000434052	0.1315662243	0.0290896092	0.1489286683	-0.0767365372	-0.0551803397	-0.0005697547	0.0791498419	-0.0176218398	0.0017308567	-0.0498919846	0.0736911439	-0.0236163761	-0.0506324154	-0.1118193682	0.0286200129	-0.081414592	-0.0377300896	-0.128938327	-0.0063074149	-0.0106778166	-0.0324859798	0.0362254385	0.015231757	0.0248870913	-0.0148964377	-0.0524710092	-0.0288250982	0.0816031321	-0.0430950513	0.0052244952	-0.0849631333	0.0059044958	-0.0196661427	0.0199333752	-0.0665095178	0.0712116788	0.0568634356	0.0057445457	0.0638356161	0.0825096219	-0.0263904753	0.0728874731	-0.0727738152	0.0161783132	-0.0192585641	0.0736181289	0.0276398987	0.0936288814	-0.0461011129	0.0017643751	0.0364664038	-0.0100121021	0.1039592695	0.0646287568	-0.0512193951	-0.0058096987	-0.0602706097	-0.0053392699	0.0131901328	0.0179573387	0.0347376638	-0.0954235572	-0.0086907941	0.1261568219	-0.0431111845	-0.0428511147	-0.0381067932	-0.031332948	0.0210141657	-0.0929899128	0.0194246041	0.0609863246	0.0210230556	-0.0428366129	-0.0776715407	-0.0017923027	-0.0912167139	0.0053741445	0.0910056853	-0.0089476998	-0.0906543325	0.0669478413891084	0.0001342632627796	1.802662373222744e-08	0.0044820134666612	0.0495503995968249	0.0180157989629492	0.002455242100205	0.0003245690122734	0.0022133355456332	0.0156491331175343	0.0002448953673303	4.898854237563415e-06	0.0008333996854682	0.0002714720426667	6.945550357384946e-07	7.369706994968483e-08	0.0019289771195769	0.0001761315121059	3.7209527278511938e-06	3.1022309556745995e-08	0.0011416970079872	-8.231236985460004e-05	6.775326231080469e-09	1.3034720580469243e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3979.457224803424	2.2867786997480835	5.229356821621535	15836079.804040171	4798.904415991999	-5.34309534872682	23029483.593827505	28.54866790558617	4522.396243140811	3.853179931640625	14.846995585598052	20452067.77997412	4642.331151270604	3429.6872417933823	1.03944	18.673195	0.0287413894109718	0.017304258591815	0.0033369909	0.0309299925	0.0511505816	0.0117804461	-0.0483194304	0.0755526158	0.029532825	0.0319409856	-0.0184665659	0.0280895372	-0.122856825	-0.002456286	-0.0900432138	-0.011661415	-0.0471159498	-0.1193730225	-0.0516391816	0.0722120165	-0.0159376365	-0.0307662336	-0.0695963534	-0.0190475978	-0.0261495032	0.0061770412	0.0827444127	0.0592895517	0.0248590807	0.067205376	0.0763666975	0.0456924063	-0.1159179124	0.0561795948	0.0026360705	-0.0277810775	0.0909830458	0.0035023033	0.0874713047	0.0145114618	0.0916366054	-0.0861499226	-0.0853593881	0.0409730329	-0.0631471704	-0.0946755582	-0.0045979314	0.0410508955	-0.0119967697	0.0058649023	0.0097070287	-0.0155947305	-0.070679834	-0.0378906422	-0.0204584265	0.000155866	0.0231304948	0.0493011797	-0.0218379236	-0.0110974562	0.0731650741	-0.0463666024	0.0930081827	0.064873722	0.05922635	-0.0390177959	-0.0054809149	-0.0063793827	0.0729106753	-0.0117916012	-0.0383478708	-0.0478442916	-0.0725473261	-0.0519689007	-0.0076133557	-0.0277471225	0.0696224985	-0.0594791762	-0.0829066748	-0.0289326938	-0.0272230093	-0.0924229998	0.0415350024	-0.00298683	-0.0910916402	0.0089476998	0.0905061192	-0.0148702542	-0.089533037	0.0697678365181815	0.002819995129073	7.95237252799596e-06	0.0048675510124277	0.0537816573437908	0.0042312577469659	0.0028924666666449	1.7903542121258954e-05	0.006605645422411	0.0043923098767778	1.929238605363981e-05	4.36345514466194e-05	0.0008130861354436	-2.031355002459997e-05	6.611090636506082e-07	4.1264031460192537e-10	0.001929098789952	1.216703751001115e-07	3.721422141394271e-06	1.4803680177001834e-14	0.0014672183207506	0.0003255213127634	1.0596412506320734e-07	2.1527296007462106e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3979.552347699478	0.0951228960539083	0.0090483653536826	15836836.888080427	4810.659378543977	11.75496255197868	23142443.656373125	138.1791445984211	4519.293482462565	-3.102760678245432	9.627123826466049	20424013.580628622	4638.49323489011	3428.243902515873	1.074354	19.300423	0.0361119354096194	0.0242780188041832	0.0044508036	0.0479003643	0.0394713056	-0.0115760052	-0.0832446194	0.0134636652	-0.0428992809	0.0415179087	0.065601747	-0.0749270251	0.0757885509	-0.0036413689	0.0670705355	0.0699821721	-0.0041917573	0.064165872	-0.0280858259	0.0509520471	-0.0132425967	0.0758424941	-0.0274292437	0.0253002874	-0.0054246333	-0.0445090379	0.071160305	-0.0411013486	-0.0389123328	-0.1395276157	0.0946990198	-0.0524259599	0.0268276585	-0.0108315081	-0.044428226	-0.0064992407	-0.038531259	-0.0016399389	-0.0625968854	-0.0684307525	0.0096981838	0.026218616	0.0883971374	-0.0272760394	-0.0255032798	-0.0308190201	-0.0020795706	-0.1122587084	-0.0531009935	-0.0136097688	-0.0664559335	-0.0428614874	0.0711225489	-0.0133459285	0.1638574134	0.0429375661	0.0366218136	0.0161797443	-0.0574581575	-0.0076520666	0.0629315178	0.0014969664	-0.0789892656	-0.0850376176	0.0958141792	0.0268052746	-0.0084757552	-0.0249945433	-0.0788825306	-0.0273052213	-0.0912643275	0.0206316516	0.0727632086	0.0852834713	0.1616414865	-0.093898005	0.0028288187	0.0434508176	-0.0467009721	0.0187024871	0.0685963577	-0.0598081093	0.0025178681	-0.0041808454	-0.090904137	0.0125074584	0.0897584821	-0.0207291319	-0.0878597406	0.0670719269800201	-0.0026959095381614	7.267928237949616e-06	0.0044986433888131	0.0369937864884519	-0.0167878708553389	0.0013685402387531	0.0002818326078555	0.0066342418879301	2.8596465519100354e-05	8.177578401850954e-10	4.401316542756634e-05	0.0005530167628819	-0.0002600693725616	3.058275400283757e-07	6.763607854463628e-08	0.0019289279301508	-1.708598012001468e-07	3.720762959715849e-06	2.919307166615368e-14	0.0015389692593997	7.175093864909983e-05	5.148197197026889e-09	2.3684263813772608e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
