global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
6929.167145839936	21.582715437158186	48013357.334987566	465.8136056413463	8151.616408014872	-45.73684729150955	66448850.063417286	2091.8592001668644	7328.033989995503	8.189148681054576	67.0621561204179	53700082.158529416	7432.44785124748	5364.3265100652525	1.45742	24.628801	0.1305768197772716	0.0676997513526988	-0.0301749495	-0.1665958807	0.0622783032	-0.0201109723	-0.0254062283	-0.0411047864	-0.0566288865	-0.031627576	0.0878131419	-0.0869785013	-0.0502827769	-0.019400182	-0.1001543615	0.0373204701	-0.0085062142	-0.0018497001	-0.0678967233	-0.1117907144	0.0164558903	-0.0018767344	-0.1021938114	-0.0286698447	-0.0433391771	0.0682977732	-0.0348712572	-0.0249871311	0.0886649861	0.1072815994	-0.0271865239	0.0581475693	0.0258208587	0.0207260638	0.0489715958	0.1086541029	0.0190224363	-0.0016461834	-0.1001538241	0.0105652303	-0.0594112496	-0.0255712089	0.0591670812	0.0392998969	-0.0614740625	0.0854708334	0.0424139194	-0.0110294516	-0.0083302586	0.0332909136	0.0293336105	-0.0557044577	0.0420970815	0.042900051	0.0939973991	-0.0806432256	0.037229939	-0.0152771155	0.0257845165	-0.1373374599	0.0013878024	-0.0316403044	-0.1480160185	-0.1878739368	-0.1171683297	-0.0372599987	-0.0138221001	-0.0710466316	-0.0388377693	-0.1197936289	-0.131663399	0.1052880655	0.1597317249	0.0190877054	-0.0171398697	0.0160062008	-0.0319610526	-0.1117958665	-0.0046245347	0.0119326665	-0.102707623	-0.0351863325	0.0947412111	0.0638731237110192	0.0266030905445262	0.0007077244265202	0.0040797759326031	0.0694792655153975	0.0412137434821176	0.0016985726518097	0.0048273683365591	0.1314240208442214	-0.0449489505400678	0.0172722732548623	0.0020204081546534	-0.000620821564403	0.0002650100486632	3.854194148277882e-07	7.023032589247167e-08	0.0011900937751316	-6.0026037673999904e-05	1.4163231936069837e-06	3.6031251988404556e-09	-0.0003001308508075	-3.1184617873999975e-05	9.007852760643382e-08	9.724803919473987e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6948.96406319237	19.79691735243432	48288101.55153902	391.9179366591151	8219.50363857775	67.88723056287745	67560240.06459287	4608.676073497282	7343.698104016787	15.66411402128324	245.3644680717622	53929901.84293975	7456.685424017137	5361.847288189512	1.368032	23.118252	0.0707805326957902	0.0376505279706207	-0.051222501	0.0082403441	0.0771476001	0.0149989165	-0.0364756303	-0.09576467	0.0496158801	0.0024286961	0.0916748206	0.0944134292	-0.0105053595	0.0559501738	-0.0452262832	-0.1266960425	0.0410784303	0.0369256935	0.0117349462	0.1388568536	0.0200051163	0.0068778416	0.1284188671	0.0118656039	0.0268553764	0.0081085823	-0.0751497537	0.1318759459	-0.104111659	0.0710863388	0.0431067124	-0.1026078072	0.0486299048	0.0073318432	-0.0901747003	0.0556487184	-0.0118001574	-0.0082100241	-0.0323983562	-0.0781813771	-0.0650571214	-0.0885437844	-0.097825414	-0.0802436525	0.0896598053	-0.0505041373	0.0283742286	0.0150009404	0.0128914031	-0.0998974208	-0.0347359698	0.0267729645	0.0493728443	0.0157881207	0.0309944509	-0.0626716274	0.0376616076	-0.0173514305	0.0631313736	-0.0093796876	0.0855189702	0.0086789845	0.0887983628	-0.020681118	0.0408610331	0.0641160666	0.0422098783	-0.1330982928	0.0981270804	-0.0268478747	0.0231581241	0.0446743162	0.0831275357	-0.0423479091	0.0941707765	0.0223330408	-0.0841134754	0.0014414769	-0.0394872488	0.0101030294	-0.1034725904	-0.029937846	0.0977337597	0.037306785669557	-0.0265663380414622	0.0007057703169332	0.0013917962569942	0.0450731209550241	-0.0244061445603733	0.0005956598923018	0.0020315862326262	0.1264197712430217	-0.0050042496011996	0.0159819585611379	2.504251407110725e-05	-0.0006208956853199	-7.412091690005458e-08	3.855114520488683e-07	5.493910322104797e-15	0.0013410486490776	0.0001509548739459	1.7984114791928557e-06	2.2787373968052684e-08	-0.0001550838358153	0.0001450470149921	2.4050996131186928e-08	2.1038636558147487e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6913.377298386317	-35.586764806053	47794785.669843294	1266.4178293613322	8211.24160215079	-8.26203642695873	67424488.64889188	68.26124592039298	7338.014456403627	-5.683647613159337	32.30385019057183	53846456.16238862	7456.583392767137	5402.569783343691	1.203881	20.34428	0.0461801667140018	0.0248630555920206	-0.0806852199	0.0239461968	0.1452550455	-0.0786499159	5.89986e-05	0.0428735875	-0.0131731884	-0.0969702792	0.0626290339	0.0295793759	-0.0714970337	0.048869007	-0.1003955313	0.0377232879	0.0919574511	-0.0446739679	-0.0827013587	-0.0280074919	0.0526639636	0.0446246118	-0.0147621577	-0.0399219541	-0.0488058532	0.0592259817	0.0147736583	-0.0170298757	-0.0075468227	0.0408891943	0.0042539953	-0.0250018324	0.0127854778	-0.1783695242	-0.1304261	0.0305016805	-0.1357809833	-0.0335511969	0.0090795867	0.068395467	-0.1094136112	-0.0567930705	0.0876710958	-0.0732547388	-0.0599031805	0.0371685783	0.1119977132	-0.0711304877	0.0238240307	-0.0055686001	-0.0625295936	0.0076352338	-0.0221393786	0.0099986834	-0.0449265819	-0.0955556438	0.0376742366	-0.0499728397	0.0815044606	0.0128782642	0.0272760304	-0.0986232558	0.0382795544	-0.0996840282	-0.0249324577	-0.0847352403	-0.0256485055	0.0055838438	0.0122247243	-0.0888455076	0.0367724795	0.0907297189	0.0481538517	-0.0662405098	-0.0091767401	0.0188231645	0.0214758991	-0.1354562001	0.0195338952	0.0082703149	-0.1041114925	-0.024607302	0.1002501592	0.0373138730472959	7.087377738898559e-06	5.0230923213834855e-11	0.0013923251217897	0.0428946839364527	-0.0021784370185713	4.745587843882249e-06	0.0018399539100081	0.1345948786255633	0.0081751073825415	0.0181157813522301	6.683238071608611e-05	-0.0007488218660704	-0.0001279261807504	5.60734187105156e-07	1.6365107721409586e-08	0.0009661383770533	-0.0003749102720242	9.334233636151844e-07	1.4055771206933456e-07	-0.0003686380817435	-0.0002135542459282	1.358940353115274e-07	4.5605415953962135e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6889.85331073705	-23.523987649266928	47470078.643474296	553.377994922863	8188.301972538592	-22.939629612198587	67048289.1934794	526.2266067448583	7323.951445874551	-14.063010529076564	197.76826514091832	53640264.78152792	7447.200051978327	5227.364613850911	1.206283	20.384861	0.151937235355487	0.080937905772583	-0.0120117358	0.0546470127	0.0238383775	-0.0585845504	0.0413216375	0.0582607172	0.0098983906	-0.0989390851	-0.0279323016	-0.0038308263	-0.0366125946	-0.0073739545	-0.0298197123	-0.1315514258	0.0133863754	0.0024477487	-0.0581871077	-0.0507320966	0.0568210485	-0.0534678104	-0.1177760783	-0.1615679027	-0.0403905369	0.0089810327	0.06814169	-0.1361559535	-0.0764853487	-0.0304570674	-0.0056576367	-0.1036692044	-0.0136299927	0.0918819139	-0.0049883934	0.0247573511	-0.0800989779	-0.0237753239	0.0389215033	0.0660064913	-0.0528490409	-0.0955547883	-0.0093192926	0.080337918	0.0396297367	0.088670155	0.032373014	-0.0737428756	0.0263681132	0.0590342044	-0.1127870313	0.1059598704	0.0405513406	0.0849976042	0.0824219491	-0.0468203635	0.0129600427	-0.0798025433	0.0261025106	0.0061927762	-0.0609300454	-0.1076525029	-0.0005061345	0.0493143426	0.0567634727	0.084270465	0.0337441793	0.0217866275	-0.1601109417	0.0582528842	0.0944459104	-0.0151244555	-0.0783441827	-0.0318407449	0.0012153065	-0.0807037454	0.0943926603	-0.1648678286	0.0488145613	0.0064350811	-0.1046235507	-0.019209311	0.10227815	-0.0276458236698005	-0.0649596967170964	0.0042197621975771	0.0007642915663817	0.0144794420160252	-0.0284152419204275	0.0008074259733964	0.0002096542410954	0.1344761950869752	-0.000118683538588	0.0180838470450702	1.4085782331792809e-08	-0.0003591460438778	0.0003896758221925	1.2898588083307464e-07	1.5184724640147878e-07	0.000755168446016	-0.0002109699310372	5.702793818582204e-07	4.4508311801883114e-08	-0.0009368645921011	-0.0005682265103576	8.777152639327604e-07	3.228813670731756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6879.979464477879	-9.873846259170932	47334117.43163733	97.4928399497438	8128.701424839985	-59.60054769860744	66075786.8541956	3552.225285973981	7318.564955457509	-5.3864904170413865	29.01427901287869	53561393.00725078	7440.503519090222	5133.634465350527	1.256666	21.23629	0.1170130939054919	0.0530092241566076	0.0523522975	0.0593525297	-0.0335088093	0.0364888415	-0.1349816743	0.0765782271	-0.0549548814	-0.0077436498	-0.0177775446	0.0588969796	0.0473864501	-0.0322912818	-0.0126725968	0.0710688024	0.1238947456	-0.0096879124	-0.0032208748	0.0594825802	-0.1124907317	-0.1356360882	0.0595326068	-0.0180746051	-0.0515033058	-0.0652332996	0.0185517289	-0.0146060797	0.0329205269	0.0059570413	-0.0027764753	-0.1082163407	-0.0378671526	0.0429398024	-0.0044595921	0.0646940599	0.0754672344	0.0093428674	0.0363205792	0.1114761362	-0.0079427564	0.0890857608	0.0718723407	-0.0704706979	0.0663297952	0.0114737492	-0.0113350187	0.0374421042	-0.0610572905	-0.1107246765	-0.0938046987	0.0293980357	0.1067896016	0.0250934071	0.0659949291	-0.0520350802	0.0258797522	-0.0314284147	0.0093242904	0.0753733254	0.036551345	0.1065387007	-0.0426816715	0.055962148	0.0659579603	-0.0770669232	-0.0408909324	0.0258038872	0.0217073776	-0.0216088236	-0.0014703713	0.0327408765	0.0125057312	-0.0299826682	-0.0404999963	-0.0594630461	-0.0124194297	-0.082572999	0.0271876843	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	-0.0410501850957416	-0.013404361425941	0.0001796769052372	0.0016851176963946	0.0274121546439261	0.0129327126279009	0.0001672550559158	0.0007514262222225	0.1074692919398003	-0.0270069031471748	0.011549648710042	0.0007293728176008	-0.0006671214619462	-0.0003079754180684	4.4505104498923523e-07	9.48488581344058e-08	0.0014224130768203	0.0006672446308043	2.023258961109393e-06	4.452153973371667e-07	-0.0012350268773179	-0.0002981622852168	1.525291387697603e-06	8.890074832570437e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6879.491779890186	-0.4876845876933657	47327407.14957664	0.2378362570736481	8130.3616325654175	1.6602077254328833	66102780.2762918	2.756289691587028	7312.755157982989	-5.809797474520565	33.753746694945534	53476388.000606805	7423.79685546875	5207.9286129575785	1.125525	19.020142	0.0550663154637047	0.0283054226409878	0.0488940697	0.0984997647	0.0742751596	-0.0129243823	-0.0015826983	0.0243937716	0.0033229539	0.0709730632	0.0697379614	0.0856409959	-0.0350991232	-0.0774792615	0.0330111944	-0.0400487218	-0.0569147204	0.031781606	-0.083040983	0.0608807199	0.1062618715	0.0179769485	-0.0041327421	-0.0031659358	-0.0702492961	-0.0342715853	-0.0579939667	-0.1424983223	-0.1936086215	-0.0623324035	-0.0834140529	-0.0313937431	-0.0202133746	0.0478598872	-0.0472196953	0.0209953699	0.0359361198	0.0084649755	-0.0085450362	0.0263736304	0.0847871398	-0.0532721688	-0.0964734056	-0.0254475773	-0.0396776579	0.0580600075	-0.0213479423	-0.0319641798	0.0903090871	-0.0076048069	0.0048806412	-0.0442862012	0.0248165376	0.1031173035	0.0758822397	-0.0509546411	0.0213168671	-0.0323173398	-0.0026930583	0.1036841319	0.0365511576	0.0107071691	0.057971055	-0.0778655578	-0.0029453951	0.1066348884	-0.0388202504	0.0180398031	-0.0742768089	0.0384282032	-0.0193381937	0.0162157671	0.0065660585	-0.0179288961	-0.0820981801	-0.0834977051	-0.0699519408	0.0115649538	-0.0289455422	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	-0.020597108836398	0.0204530762593436	0.0004183283284705	0.0004242408924184	0.0272953238367819	-0.0001168308071442	1.3649437497965371e-08	0.0007450347033547	0.1016308370679084	-0.0058384548718918	0.0103288270431237	3.408755529111825e-05	-0.000571907328937	9.521413300920004e-05	3.270779928918539e-07	9.065731124693638e-09	0.0010923115449976	-0.0003301015318227	1.1931445113350442e-06	1.0896702131169303e-07	-0.0010871834716433	0.0001478434056745	1.181967901014378e-06	2.1857672601464336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6875.642224430561	-3.849555459624753	47274455.99837244	14.819077236726743	8119.054028614458	-11.307603950959674	65919038.319560654	127.86190711175882	7318.455904807404	5.700746824415546	32.49851435608393	53559796.830610365	7429.425607673891	5047.905894886364	1.153933	19.5002	0.1238612084822089	0.0735175491694838	0.0536260467	0.0571921457	-0.0592594011	-0.0905440283	-0.0177878074	0.0505261136	-0.0844661002	0.0169330097	-0.0642522514	-0.0498704793	-0.0152407077	-0.036367379	0.0121807309	0.0289013276	0.1040844732	0.0449416378	0.1117893538	0.0075485039	-0.0381447031	-0.0653990806	-0.0214167795	0.030698125	-0.0142551435	-0.140935943	-0.0938577695	-0.0139429281	0.0903242009	0.1140524936	0.0466935383	0.0929769505	-0.0861035609	0.0207319461	0.0281338763	-0.0491529425	-0.0518322252	0.0577459118	0.0032464067	0.0580640152	0.0489321071	0.0387215809	0.120052977	0.0126610437	0.0927665677	-0.0262105416	-0.0571953945	0.034134147	0.0304942941	-0.0234099057	0.012480159	0.0352776692	-0.017836912	0.0319436812	-0.1125898362	-0.0303144149	0.0539170207	-0.0311642044	0.0074485275	0.0689996503	-0.0678340019	-0.0627189123	-0.0890281589	0.072589627	0.0917779987	-0.0531042012	0.0307699272	-0.0249309143	0.0049282363	-0.0211163288	0.0736804292	0.0067046525	-0.0279148414	0.0479177214	-0.0228670264	-0.0150908434	0.0135250093	-0.0944716633	-0.0082046633	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	0.025829079979303	0.046426188815701	0.0021553910079511	0.0006671413725772	0.0271063672567919	-0.00018895657999	3.5704589121517655e-08	0.00073475514586	0.0945433951044023	-0.0070874419635061	0.0089384535578671	5.023183358606732e-05	-0.000523979381787	4.792794715000005e-05	2.7455439253788665e-07	2.2970881180131972e-09	0.0013900083635958	0.0002976968185981	1.9321232508662737e-06	8.862339580348955e-08	-2.963581493126432e-05	0.001057547656712	8.782815266401491e-10	1.1184070462171175e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6868.120157387722	-7.522067042838898	47171074.496315554	56.58149259696313	8106.362003188536	-12.692025425922113	65713104.92673885	161.08750941225335	7317.194332424685	-1.2615723827193506	1.5915648768401796	53541332.89846793	7432.620367313508	5063.1298381921015	1.057951	17.878218	0.0313389686572153	0.0158562286107207	0.0860634651	0.0913819692	-0.0666172097	0.0433178091	-0.111226681	0.0383996482	-0.0468126789	0.0705894275	0.0157993601	0.0301449406	0.0224737022	-0.0502092411	0.0336630793	0.0215829248	-0.0502581248	-0.0460936766	-0.092941205	0.0758923229	-0.0715017043	-0.0399373978	0.0882793621	0.0057922867	0.0301391915	-0.1273495179	0.0614581186	0.1531607527	0.0281019677	0.0927543673	0.1380239456	0.0628416544	-0.0583106731	0.0833127646	0.0265979348	0.1181796495	-0.0376802674	0.0714208153	0.0212361007	0.0492514852	0.0627524795	0.051611475	-0.0985318987	-0.0418961287	-0.0697922674	0.0383812335	0.0306739186	0.0389421861	-0.0707043177	-0.0255393581	0.0047263534	0.0842597975	-0.0216388964	0.0035628826	-0.014467122	-0.0252915431	0.0347735709	-0.0302340773	-0.0199224415	0.1035267205	-0.0086014259	0.0987283941	-0.0117830104	-0.0197655549	0.0132591538	0.0665964915	-0.0561163329	0.0969038117	-0.0071919018	-0.0551267312	0.0095745949	0.0445491481	-0.0305489623	0.0407189956	0.0224075349	0.0065169603	-0.0285561911	-0.0760468283	0.0326833194	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	0.0257403489766971	-8.873100260589975e-05	7.873190823448188e-09	0.0006625655654421	0.0271473792818	4.101202500809975e-05	1.681986195264999e-09	0.0007369802018699	0.0840687759742877	-0.0104746191301145	0.0070675590938149	0.0001097176459209	-0.0003763868633465	0.0001475925184404	1.416670708998169e-07	2.1783551499609315e-08	0.0012710340830974	-0.0001189742804984	1.6155276403952482e-06	1.4154879420111988e-08	-0.0001777611459821	-0.0001481253310508	3.1599025020869464e-08	2.1941113698919665e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6874.8305078507165	6.710350462994029	47263294.51167494	45.02880333620418	8143.065791486258	36.70378829772199	66309520.48447371	1347.1680754039933	7326.697694188399	9.503361763713656	90.31388481201472	53680499.1020256	7468.412925277218	5087.788987315785	1.34735	22.768744	0.3016977760132561	0.1282891456783443	0.0676720922	0.1393177457	-0.0312398517	-0.0057359639	0.1507862142	-0.0093356461	0.1261861138	0.0986854186	-0.0197238489	0.0680053471	0.0018616641	0.0328262052	0.1120406159	-0.071996534	-0.015105913	0.0240037022	0.0411665753	0.0327695112	0.0380390827	0.0601227273	0.0385914198	0.0249792608	-0.0281591163	-0.0737348873	-0.055787931	-0.1109378721	-0.0737933401	-0.0931742265	0.0817324857	0.0300575632	-0.0188189726	0.0431613509	0.0131612347	-0.0299188432	-0.0225198644	0.0402220963	0.1030835088	-0.1333058508	0.0762780839	-0.0842568089	-0.0612090052	-0.0386364249	0.040571953	-0.078345277	-0.054700749	0.0886755349	-0.0377288008	-0.0037900647	0.0243465909	0.0245289739	-0.020305688	0.1204174656	-0.0229048035	0.0780284686	-0.0152869079	-0.0462119356	-0.063414221	0.0926260289	-0.095552254	-0.0054903609	0.1225417106	-0.0313886211	0.1322918287	0.0451615705	0.0776198127	-0.0032383725	-0.0292665232	0.0925949206	-0.052435527	0.0264981307	-0.038926097	0.0208806943	-0.0279094039	-0.1110445272	-0.0821732249	0.0084678186	0.002400865	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	-0.0393731661400522	-0.0651135151167493	0.0042397698508591	0.0015502462118921	-0.0123569433054342	-0.0395043225872342	0.0015605915030762	0.0001526940478537	0.0165096301526901	-0.0675591458215976	0.0002725678877786	0.0045642381841438	0.0006115337872694	0.0009879206506159	3.739735729720557e-07	9.75987211913343e-07	0.0001098110851636	-0.0011612229979338	1.2058474424807411e-08	1.348438850930362e-06	-0.0006190333471859	-0.0004412722012037	3.83202284928179e-07	1.9472115555524693e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6896.097157963783	21.26665011306613	47556156.01207616	452.2704070315758	8123.695476486022	-19.37031500023568	65994428.194679454	375.2091032083553	7323.439244697992	-3.258449490406747	10.617493081531988	53632762.370782696	7437.154938886088	5035.169219138405	1.227294	20.739937	0.0872627311598178	0.0544056624750619	0.0690183674	0.0733020301	-0.144961586	0.0459379241	0.0079916212	-0.0307536292	-0.0173288276	0.1072858169	-0.1106792174	-0.008107578	0.1078191938	0.0289799062	0.0755176067	0.1456087635	-0.0710849896	-0.0373843447	-0.0038425385	0.0040216832	-0.1143630231	-0.0156224485	-0.0001163407	-0.0283248145	0.0228106688	-0.0674696532	0.0514251022	0.0887966185	-0.1131245478	0.0374258367	0.0397638771	0.0582216328	0.0534157278	-0.0591875024	-0.0025094694	-0.0801988121	0.1130273313	0.0082552104	0.0380981773	-0.0199791941	0.0622326806	0.1484639406	0.0027552355	-0.0103742368	-0.1113400288	-0.0277624773	0.0286733685	0.0791479431	-0.0593788182	-0.0321860391	0.0617139565	0.0536171933	-0.0083233966	-0.1358892219	-0.163417701	0.1099190472	0.0040814346	0.0224628186	-0.0465323748	0.0619293991	-0.0076130254	0.0801306098	-0.0291321491	0.0288981379	0.0382189728	-0.0151524182	-0.0197850862	0.1672514299	0.1006598052	0.0206081243	-0.0381505538	0.0062751264	-0.0565876439	0.0168029465	0.0650474495	0.006568713	-0.0561867534	-0.0102016744	0.084669308	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	-0.0488497772681029	-0.0094766111280506	8.980615847229432e-05	0.0023863007391432	0.0005267497984533	0.0128836931038875	0.0001659895479951	2.7746535017059215e-07	-0.0336874532246795	-0.0501970833773696	0.0011348445047649	0.0025197471795945	0.0007070954625085	9.556167523909996e-05	4.999839931001095e-07	9.132033774503213e-09	0.0003077809785778	0.0001979698934142	9.47291307743082e-08	3.919207869842972e-08	-0.0006196086495428	-5.753023568999885e-07	3.839148785882523e-07	3.309728018546817e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6918.825214749467	22.728056785684203	47870142.352253005	516.5645652532858	8170.17527973221	46.47980324618766	66751764.10154729	2160.372109804317	7334.25696942446	10.81772472646844	117.0231682576467	53791325.29355127	7446.149732862903	5232.583920657996	1.40113	23.677574	0.069718343872322	0.0328899529887086	-0.0017166699	-0.0930634018	-0.0140398545	0.0066009256	0.0916843786	-0.042285839	0.0284062104	0.0097242761	0.0264360246	-0.0166586961	-0.0584038931	0.0656485451	0.0023074193	-0.058193982	-0.0532560783	-0.0111900493	0.122678998	-0.0566159997	0.0133343898	0.0436284955	-0.0336126565	0.1218143428	0.1463552198	0.0657963096	0.0775841525	-0.0427517679	0.058431384	-0.0596088496	-0.0489771838	-0.0121623243	-0.0274651387	-0.1045204949	-0.0864977324	0.0386282253	0.0846994477	0.0517657955	-0.0097162877	-0.0770663767	-0.0220254223	-0.0481157866	-0.0245041996	0.0948907896	0.0204057097	-0.077449825	-0.0370626506	-0.0329834079	-0.0015628672	0.0919237109	0.2203284924	-0.0820618942	-0.065903948	-0.1151021313	-0.0885428882	0.0816425143	-0.0283182077	0.0628002777	-0.0391644445	-0.0753716365	-0.0014767168	-0.0660301595	-0.0782716663	-0.0447056524	-0.014705247	0.0869051171	0.0516291281	-0.058810422	-0.0484569049	-0.0034415703	-0.1866774154	0.0828124835	0.0043101872	0.1293137231	-0.1101050031	-0.0563892443	-0.2008698698	0.0946888852	0.1121708699	-0.0064350811	-0.1046235507	0.019209311	0.10227815	-0.0478376656080996	0.0010121116600032	1.0243700123146316e-06	0.0022884422508323	0.0246060292373329	0.0240792794388796	0.0005798116982956	0.0006054566748284	-0.0480706207717887	-0.0143831675471091	0.0023107845813851	0.0002068755086882	0.0005757307968368	-0.0001313646656716	3.314659504263367e-07	1.725667538703751e-08	0.0005277485420587	0.0002199675634808	2.785185236450835e-07	4.838572898372376e-08	-0.0008731521249168	-0.000253543475374	7.62394633246723e-07	6.428429390472613e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
