global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55
2446.6081500222604	-5.207208491748588	27.115020276538605	5985891.439755348	2924.752906952928	-5.499317143588087	8554179.566729601	30.242489045761836	2902.6388288750704	-2.815928631518545	7.929454057805908	8425312.17089324	2924.637115585846	2031.5892915952456	0.8919869999999999	21.790531	0.1924142830660125	0.0915851907765602	0.0273232231	0.0520274713	-0.0350314418	0.0737638153	-0.0094272181	0.0443193395	-0.1130750671	0.010842316	0.055504932	-0.0342511857	5.02925e-05	-0.0816573184	0.0517613958	-0.0172660782	-0.0019477238	-0.0298906038	0.0426221473	-0.0131197679	0.0256381936	-0.0680257411	0.0044125743	0.0478773541	-0.0071062851	0.0264148	-0.114341611	0.0598803682	-0.048925352	-0.0680005545	0.0621981748	0.0286044229	0.0382293156	-0.0393482249	-0.0501767677	0.0262825827	-0.0089682311	-0.0398793785	-0.0501085986	0.0171284074	0.0142271647	-0.0605198878	-0.027381947	0.1297382391	-0.0198061384	0.0609660821	-0.0102481187	0.0459425035	-0.0137483094	-0.0163729815	-0.109204804	-0.0070689201	0.0252651175	-0.0511770015	0.0217417997	-0.0267601008	0.0047834806	-0.0239759954	0.0335396924	-0.0002214239	0.0849270959	0.0003659442	-0.0553255685	-0.0366658695	-0.1011007393	0.1718192055	0.1096570986	0.0164105976	0.0218910524	-0.0807879487	-0.060637674	0.0517055788	0.0854361313	-0.0107296473	-0.0441611857000623	-0.0110880441441736	0.0019502103224353	0.0001229447229431	0.082387065840777	0.0584146974269259	0.0034122768754793	0.0067876286178525	0.5937565295199363	-0.0411870959280378	0.0016963768709853	0.3525468163475589	-0.0013689334296363	0.0007708486366739	1.8739787347758029e-06	5.942076206620106e-07	-0.0004721951106043	0.0008006780025589	6.410852637817101e-07	2.229682224786071e-07	0.0002841765860334	-6.29622721047e-05	8.07563320495984e-08	3.964247708586284e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2450.009540111672	3.401390089411507	11.569454540346818	6002546.746638206	2926.6084443162754	1.8555373633475936	8565036.98634333	3.4430189067789403	2905.184582813677	2.5457539386065946	6.480863115930989	8440097.460218279	2926.1677596706018	2112.163084913134	0.979082	23.918184	0.1485642617355557	0.0819877833293932	-0.008206485	-0.008521285	-0.0297779419	-0.0553821089	-0.0239002188	0.0801868194	-0.0039983608	-0.0724959344	0.0499498627	-0.02040395	0.0384222859	-0.0525090072	0.0547793612	0.0536487616	-0.0023184808	-0.0740923301	0.0316874044	0.0270955576	0.0696791645	-0.011415214	-0.0029115164	-0.0753255314	0.0697771967	0.0372165747	0.0045494893	0.0408128577	0.0126444758	-0.04872047	0.0221456566	0.061631894	0.0076330071	0.0373220414	-0.0605499129	0.0512304823	0.0343442916	0.0696812169	-0.0639351413	-0.02588854	0.0020532014	0.0845193258	0.0182193283	0.0083467041	0.0123957764	0.0151122557	-0.0561478396	0.0793990743	-0.0133143495	-0.0276676848	-0.1372979952	0.0022641297	0.0309784353	-0.0517891984	0.0017073276	-0.0432043986	0.0055089364	-0.0040575124	-0.0565454555	0.0178183345	0.0554030628	-0.004078408	0.0116667693	-0.017577016	0.0080678313	-0.0017467344	-0.0866864316	-0.0202950673	0.0207291319	-0.0818729053	-0.0579119187	0.0555720611	0.0831501106	-0.0178092284	-0.0151037826863102	0.0290574030137521	0.0002281242514352	0.0008443326699036	0.0548184014079282	-0.0275686644328487	0.000760031258611	0.0030050571329207	0.5224101288272465	-0.0713464006926898	0.0050903088918018	0.2729123427013002	-0.0015028801319432	-0.0001339467023068	2.25864869098961e-06	1.7941719058893274e-08	-0.0006762694621209	-0.0002040743515166	4.1646340946920827e-08	4.573403853972914e-07	0.0003579914041352	7.381481810180002e-05	1.2815784543469214e-07	5.4486273714018235e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2448.2064279844244	-1.8031121272474595	3.251213343426858	5993714.714024255	2926.0916688650245	-0.5167754512508509	8562012.454601305	0.2670568670155205	2920.5296840437923	15.345101230115231	235.47213176248405	8529493.635380933	2939.4806992954555	2050.112664021312	1.473826	36.004383	0.7122469778336685	0.4464521893070076	0.0615648585	0.088930431	0.0679210111	-0.048552614	0.0655510732	0.0107352433	0.1281920921	0.0068538506	-0.0510800125	-0.0576619166	-0.0658873325	0.1313894772	0.06088664	-0.0540363582	-0.1244397503	-0.0157225283	-0.0682285514	0.1275737094	-0.015636074	0.0414313272	0.013345594	0.0785840653	0.0826400757	-0.0252959329	-0.0981675053	0.0184869688	-0.0194650023	0.1398324283	0.0464055692	-0.0027558496	-0.1205645084	0.088752741	-0.042166133	-0.0308205847	0.0676984028	-0.0556217331	0.0524912965	-0.0298926132	0.0995072271	0.0064523617	-0.0093750659	0.1084387538	-0.1158340488	0.0292852476	0.0696878925	0.0149045536	0.1044942547	0.013723724	-0.0383929548	0.0621230145	-0.0412388217	0.0360159541	0.0189960425	-0.0439486905	-0.0258117225	-0.0116664667	-0.0123507131	-0.0456287651	-0.0775884508	-0.0206571644	0.07343701	0.0046300969	-0.0263150246	-0.0382949653	-0.0222927637	0.0054358789	0.0195636596	-0.0829017503	-0.0550968674	0.0592862243	0.0805080284	-0.0247790096	-0.0508720397010762	-0.035768257014766	0.0025879644233478	0.0012793682098743	0.1243295002493596	0.0695110988414313	0.0048317928621432	0.0154578246322555	0.9489935221982576	0.4265833933710111	0.1819733914999268	0.9005887051742548	-0.0001298572994362	0.001373022832507	1.6862918216862908e-08	1.8851916985855451e-06	-0.0022560677310254	-0.0015797982689045	2.4957625704336557e-06	5.089841606974097e-06	0.0010128548748529	0.0006548634707177	1.0258749975132838e-06	4.28846165280432e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2454.9486620082507	6.742234023826313	45.45771963204116	6026772.933096101	2911.0988800253645	-14.99278883966008	8474496.689284932	224.78371719063583	2911.544806790639	-8.984877253153172	80.7280192542293	8477093.16194954	2934.04868702145	2048.725781079272	1.482759	36.222618	0.7701813497630117	0.4912803980265522	0.007843781	-0.0100040384	-0.0716535678	0.0364014173	-0.0163239913	0.0148527955	0.0052117532	0.1046882091	0.0309836237	0.0200262934	0.0595788603	0.0103169192	0.0668488219	0.066072612	-0.0035804671	-0.0622645909	-0.0518304858	-0.0280742449	-0.0563594451	-0.023624862	0.0931959273	-0.0817733137	0.1047641794	-0.0278649828	0.0269871139	0.0570117931	-0.041302566	0.006077458	-0.0071614725	0.1034469436	-0.0067286393	0.0580863083	0.0031952441	0.0711594142	-0.0547123445	-0.037527039	0.0026653497	0.0363381885	-0.0335907535	0.1285639122	-0.0171681533	0.0661797446	0.0133794963	0.0368848647	-0.0649990671	0.0493723328	-0.0075070097	-0.0310148257	-0.0851864229	0.007548129	0.0218994121	-0.0077688739	-0.0021755525	-0.0614994041	0.0231323439	-0.0437686119	0.040490981	-0.0055842401	0.0141481806	0.0034055323	0.0928379733	-0.0157823664	0.0378281267	0.0423164268	0.0328232461	0.0930180633	0.0183948351	-0.0838737786	-0.0521968607	0.0628378881	0.0775211985	-0.0315960199	-0.0168196464398562	0.03405239326122	0.0002829005063617	0.0011595654868167	0.0632214183716826	-0.0611080818776769	0.0037341976707688	0.0039969477409273	0.476878181226823	-0.4721153409714346	0.2228928951805739	0.2274127997302026	-0.0024898173995192	-0.002359960100083	6.199190682948551e-06	5.569411673983763e-06	-0.0012798648223066	0.0009762029087188	9.52972118991046e-07	1.6380539633779046e-06	0.0002909072106011	-0.0007219476642518	8.462700517971277e-08	5.212084299186298e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2444.232639376684	-10.71602263156683	114.83314104025249	5974273.19539431	2938.937173113727	27.83829308836266	8637351.707509706	774.9705620735804	2905.8414358116056	-5.70337097903348	32.52844052448131	8443914.450079653	2930.049013305521	2047.446564515654	0.905836	22.128838	0.1387021495508806	0.1054565585738486	0.0078518211	0.0438366464	-0.0717557711	0.051618266	-0.0181204924	0.0443141266	-0.093603539	-0.0386858752	0.0618225881	-0.0850951874	-0.0575725488	-0.009736987	0.0515652481	0.0596601512	-0.0588493138	-0.0038422868	-0.0747374061	-0.0140782792	0.0568538516	0.0524090453	-0.0241471014	0.0059565022	-0.1034293034	0.1090663552	0.0030231988	0.0832005742	-0.0239938302	-0.0125477589	0.0014710744	0.0781962831	-0.056215789	-0.0145950542	-0.0211803401	0.0087824291	0.0868058676	-0.0842627621	-0.009840609	0.0143877094	-0.0453479498	-0.1031383379	0.0915661837	0.001372722	-0.0074339705	0.0599103303	-0.0418285721	0.0291920067	0.0136227859	-0.0339496736	-0.0497701727	0.0005381178	0.0105581572	-0.0124956253	-0.0162120757	-0.0350124208	0.0385698318	0.0311967172	0.0772351969	-0.0336407082	0.096352659	-0.0034098854	-0.0407883245	0.013669406	0.0260128737	-0.0919407176	0.0170575235	-0.015614842	0.0172228587	-0.084788324	-0.0492163702	0.0662173176	0.0742024108	-0.0382182304	-0.0113426179666475	0.0054770284732087	0.0001286549823373	2.999784089633884e-05	0.0623952589854752	-0.0008261593862074	6.825393314185983e-07	0.0038931683438645	0.5790685233803288	0.1021903421535057	0.0104428660294505	0.3353203547698744	-0.0028559491388666	-0.0003661317393474	8.156445483792875e-06	1.3405245055755256e-07	-0.0013121246130656	-3.225979075900014e-05	1.040694099814471e-09	1.7216710002125506e-06	8.512634994832361e-05	-0.0002057808606527	7.246495455524454e-09	4.2345762610997374e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2452.8348107000825	8.60217132339858	73.99735147710086	6016398.608582109	2931.643951416016	-7.293221697711033	8594536.257874113	53.191082731963	2915.0576705013414	9.216234689735757	84.93898185628873	8497561.222348707	2936.198174211652	2108.888020079286	1.379527	33.700737	0.6722789836777259	0.3954819235670613	0.0822870201	0.0462310067	0.0634976571	-0.1290312038	0.1041681144	0.0147213204	0.0490166187	-0.0784639696	0.0033592918	-0.0357278181	-0.0948088535	0.0619131667	0.0782603981	-0.0489083404	-0.0485740313	-0.02038296	-0.0078955921	0.0924636721	0.0189620361	-0.0154583669	0.1440512959	0.0255670726	0.0548856456	0.0038831912	-0.1179490208	-0.0227789164	-0.0184432324	0.0856675124	0.0672737044	0.0075483803	-0.0366440701	0.0974301974	-0.0788701871	-0.054124221	0.0281630698	-0.0134939742	0.0491569403	0.0758323601	0.0176316179	0.0809745931	-0.0362165785	0.0988236372	-0.1245252616	-0.007857786	0.0034081538	-0.0277460156	0.1206165461	-0.0080062088	-0.0379597553	0.0380340901	-0.0290839158	0.025955351	0.0096922905	0.0273000466	-0.0518568088	0.0449186672	-0.0588301177	-0.0496659847	-0.0348160831	0.0116850564	-0.0164923676	-0.0733327192	-0.0263152674	-0.116639353	-0.0066227862	0.0237794585	0.0160479313	-0.0856447597	-0.0461599916	0.06941525	0.0705658771	-0.0446048127	-0.051845561251909	-0.0405029432852615	0.0026879622215254	0.0016404884147691	0.0985194773568736	0.0361242183713984	0.0013049591529444	0.0097060874186715	0.946384461185346	0.3673159378050172	0.1349209981655793	0.8956435483730777	-0.0014829311616569	0.0013730179772097	2.1990848302130822e-06	1.8851783657410168e-06	-0.003349929452235	-0.0020378048391694	4.152648562542224e-06	1.1222027334951489e-05	0.0012410212178902	0.0011558948679418	1.540133663253675e-06	1.3360929457343678e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2438.0643630199306	-14.770447680151849	218.16612467210308	5944157.83822778	2891.452730114828	-40.19122130118831	8360498.890488491	1615.3342696810928	2909.4597645954914	-5.597905905849984	31.33655053075013	8464956.121800052	2928.809427205452	2064.8932556028967	0.8389689999999999	20.495325	0.0845126747301581	0.0718007524895583	0.0927170765	0.0200246209	0.0658527999	-0.067564931	0.0291991588	-0.0560353245	0.1548755472	0.0448579358	0.0617258691	0.0071776371	-0.1092105523	0.019985413	0.0637784785	-0.0305118477	-0.043465431	-0.0208659022	-0.0595018028	0.1212647415	0.1111556583	0.0133463376	-0.0301932986	-0.0298280876	-0.0449371996	-0.0030545104	0.0331006578	-0.0316632735	0.0086006328	0.0388475261	0.0669478949	0.0073216271	-0.0362127747	0.1133882023	-0.062326762	-0.0401885868	0.1123203083	-0.0057121195	-0.0365059636	-0.0046671238	0.0216237936	-0.0073603334	-0.0085202168	-0.0874376981	-0.1264991953	-0.0212671282	0.0082489134	-0.0112047243	0.1325225021	0.0287853657	-0.084215701	0.0150449926	0.0043722079	0.0295547041	-0.0171594744	0.019966814	-0.0817779592	0.0064022428	-0.0185018977	-0.0262706263	-0.0575896309	0.0350029859	0.02398115	-0.0521766484	0.002945113	-0.0983314874	-0.0375380934	-0.0178959682	0.0148702542	-0.0864424987	-0.0430324377	0.0724229201	0.0666271694	-0.0507163915	-0.0531606551083569	-0.0013150938564479	0.0028260552515496	1.729471851267015e-06	0.0945973881994035	-0.00392208915747	1.538278335914449e-05	0.0089486658541486	0.9456301739941964	-0.0007542871911496	5.689491667324615e-07	0.8942164259682941	-8.60304645222905e-05	0.0013969006971346	7.4012408259210845e-09	1.9513315576551583e-06	-0.0031770602409109	0.0001728692113241	2.9883764223816395e-08	1.0093711774376826e-05	0.0012403670358471	-6.541820430998845e-07	1.5385103836161212e-06	4.2795414551433917e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2430.9336309140795	-7.130732105851166	50.847340365416606	5909438.31790911	2884.9039010681563	-6.548829046671472	8322670.518398266	42.88716188252798	2907.2044648319843	-2.2552997635070824	5.0863770232751015	8451837.800339025	2932.109744931721	2040.6002172296696	1.044401	25.513878	0.2289543776445023	0.1167689923221212	0.0776419461	-0.0093428377	0.065696384	0.0724584093	0.0403225825	-0.1576982444	-0.0123504457	-0.0333971678	0.0415356784	-0.1167193812	-0.1232338213	0.0252688859	0.0338678776	0.0150150298	-0.0853718563	0.0353108301	0.0461845157	0.0862811924	0.0599492466	-0.009293732	0.0917095516	0.0858914868	-0.050749267	0.0041356875	-0.0500702079	0.070166966	0.0241637086	0.0396913823	0.0274899625	0.0238939956	-0.0535394271	-0.0001308942	-0.1295123226	-0.110583993	0.0512426204	-0.0439032136	-0.0132189236	0.0391803454	-0.0359462892	-0.0879329598	-0.0044569738	0.0926833303	-0.1009249368	-0.0593452655	-0.0023035111	0.0723410317	0.1694194872	0.004620082	-0.0375306911	0.0199100576	-0.0028000412	0.0691508274	-0.0671125355	-0.0253048346	-0.049072752	0.0672578417	0.1228945654	0.0567273273	0.0593392199	0.0846175799	-0.0351589552	-0.1104948131	-0.0344900363	-0.0089196798	-0.0448242632	-0.0373607647	0.0136900291	-0.0871809944	-0.0398385309	0.075232084	0.062403154	-0.0565152869	-0.0394309978561722	0.0137296572521847	0.0015548035919334	0.0001885034882624	0.0727743541072243	-0.0218230340921792	0.0004762448169884	0.0052961066157236	0.8818100217647924	-0.0638201522294039	0.0040730118305842	0.7775889144848236	0.0015320739538944	0.0016181044184166	2.34725060020162e-06	2.6182619088996166e-06	-0.0026288851539506	0.0005481750869602	3.0049592596393224e-07	6.911037152661871e-06	0.0008150158598094	-0.0004253511760377	6.642508517408555e-07	1.809236229566545e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2472.223988506232	41.29035759215276	1704.893630087847	6111891.449345663	2909.5372539750683	24.633352906912023	8465407.032268781	606.802075436471	2919.3444232251272	12.139958393142932	147.37858978724157	8522571.86141565	2953.870591014938	2177.241930832229	2.41292	58.94569	1.0079888067684777	0.7224197647012076	-0.0203303684	-0.2955125112	0.0143719128	-0.0755375905	-0.0579094019	0.006656778	-0.0025013288	-0.1069326888	-0.1258903984	-0.0469493893	0.2258176002	0.0520631317	-0.157562494	0.1222806669	0.1787061182	-0.0674799573	0.1483721355	0.0960790678	0.0130158544	-0.046348233	0.1303321957	0.0740635545	0.0003473215	0.0451168066	0.0749853059	0.0220792812	0.0463238264	0.0055149999	-0.2375319438	-0.0188288018	0.1980535319	0.0725524693	-0.1323541339	-0.0808295802	-0.0740200773	0.0871815285	-0.0103980234	0.0927800076	0.0165047885	0.0018697164	0.0201475338	-0.0187299178	0.1146694022	-0.2561531153	-0.101902124	-0.0372087551	0.0215805457	0.0885859953	0.0227654484	0.0356600011	-0.0031410718	-0.0610630216	0.0554144154	-0.0041571644	-0.107812842	0.1661710981	-0.0834165809	0.0105165615	0.0429425883	-0.2228751153	0.1206509639	-0.083118958	-0.0094831995	-0.0086698521	0.0075193838	0.0050695347	0.0125074584	-0.0878597406	-0.036583196	0.0778350419	0.0579119187	-0.0619657467	0.0037538412660609	0.0431848391222331	1.40913242507817e-05	0.0018649303300131	-0.0549491359181502	-0.1277234900253745	0.0163132899042619	0.0030194075381513	0.1795217386309957	-0.7022882831337967	0.4932088326270157	0.0322280546410955	0.0012150137669391	-0.0003170601869553	1.4762584538515414e-06	1.0052716215212985e-07	-0.0010399854942211	0.0015888996597295	2.5246021286885214e-06	1.0815698281903056e-06	2.513181675273929e-05	-0.0007898840430566	6.316082132932671e-10	6.239168014755366e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2435.0901191090297	-37.13386939720249	1378.9242564084916	5929663.888182429	2912.474562676961	2.9373087018925617	8482508.078240355	8.627782410213765	2899.539912212326	-19.804511012801413	392.2186564561724	8407331.702512262	2922.442372365685	2002.04928629415	2.330743	56.938171	0.4739693245399756	0.248225679770169	-0.2095417577	-0.0109490759	-0.0568644044	-0.0277491815	-0.160500316	0.0472095248	0.063189331	0.0592324645	-0.1534928457	0.0447492602	-0.0770044851	-0.0693021206	-0.1067099207	0.0981365998	0.0284103036	0.1049455774	-0.0117201647	-0.0023853109	-0.0720935975	-0.0856747445	-0.0127701306	0.1338702729	0.0824220296	-0.0702136064	0.0326483573	-0.0975376371	-0.0080271707	-0.105014984	-0.1222821697	-0.0093448722	-0.0328237365	0.0142431907	0.1087749557	-0.0625394698	-0.0655160571	0.1338427651	0.0392573516	0.1012967958	0.1106574336	-0.03936932	-0.0480098166	-0.0112441474	0.2036791444	0.0346676918	0.0235719894	-0.0199961672	0.0245238279	0.0711423709	0.0326250407	0.0202154634	-0.1504179059	0.0103531998	0.0171191505	-0.0241438029	0.0481888787	-0.0282539832	0.0407914472	-0.0086810485	-0.063095953	0.0284187703	0.0936769683	-0.0154569225	-0.001005038	-0.0534344534	0.0292920101	-0.0386854292	0.0113227445	-0.0884782721	-0.0332714524	0.0802246594	0.0531726956	-0.0670341672	0.0216159296653586	0.0178620883992977	0.0004672484152977	0.0003190542019843	0.0879693697487766	0.1429185056669268	0.0204256992620673	0.0077386100139969	0.0267699856693326	-0.1527517529616631	0.0233330980328609	0.0007166321327362	-0.0013569329809405	-0.0025719467478795	1.8412671147640716e-06	6.614910073928449e-06	-0.0006026523901541	0.000437333104067	1.9126024391287754e-07	3.631899033584495e-07	0.0002245915150479	0.0001994596982951	5.044134863151109e-08	3.9784171243996535e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2418.377429667619	-16.71268944141093	279.3139883650484	5848549.392325759	2868.031854207084	-44.442708469876834	8225606.716746525	1975.154336138462	2892.600713155356	-6.939199056969756	48.15248355224994	8367138.885746875	2911.237936791334	1976.503896859976	1.05196	25.698523	0.1170815549911742	0.0611220545664289	-0.176735245	-0.0120976483	-0.049131293	0.0405791841	-0.1374470894	-0.0863736167	-0.0781547918	-0.037966507	-0.0385303198	0.1055253528	-0.0887516146	-0.1056226422	-0.0925011391	0.0925567666	0.0234088187	0.0619547687	0.0295052407	-0.0598462473	0.104427059	-0.0011142197	-0.0003048362	-0.0314348438	0.122333054	-0.0709663745	0.0176670999	-0.0783744271	0.0350220199	-0.1405954759	-0.0756658439	-0.0142052363	-0.0219080782	-0.0754251342	0.0522730398	-0.0369053447	0.0731139152	0.1645913582	-0.0156952863	0.0236081335	-0.002123211	0.0978392835	-0.0497384764	-0.0555646229	0.1792808592	0.0392520406	0.0145398884	-0.0033365265	0.0187488722	0.0745283728	-0.0137715475	0.0125695311	-0.1129092082	-0.0046410924	-0.0247291667	-0.0234513691	-0.0120051358	0.0110773064	-0.0167885642	-0.0127162088	2.15304e-05	0.0014933749	-0.0369737679	0.0104904417	-0.012713792	-0.0346123797	-0.0143657846	-0.0759157341	0.0101360905	-0.089036165	-0.0299084066	0.0823943867	0.0482057789	-0.0716892996	0.0174053268990235	-0.0042106027663351	0.0003029454044618	1.77291756558688e-05	0.071673526155422	-0.0162958435933546	0.000265554518419	0.0051370943515519	0.0743460317852822	0.0475760461159495	0.0022634801640269	0.0055273324422181	-0.0008820843500467	0.0004748486308938	7.780728005973091e-07	2.254812222617164e-07	-0.0006018769565343	7.754336197999569e-07	6.012972987160642e-13	3.622558708069917e-07	-0.0002797656707492	-0.0005043571857971	7.82688305297498e-08	2.543761708651705e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
