global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
2393.526397339389	-2.1479220234791683	5728968.614760474	4.613569018946845	3088.8076993075283	3.690296519886488	9540733.003301466	13.618288404686322	2700.632471988076	2.8865811120163016	8.332350516249269	7293415.748756425	2769.30692293211	2066.3858145656964	0.666163	17.305737	0.1691675265552809	0.123681085013338	-0.0220931127	0.0307099883	0.0421003332	-0.0492256546	0.0462234779	-0.0316513566	-0.0254707355	-0.041402629	0.0238337225	-0.0034247176	0.0401086094	-0.0897881069	0.0808365884	-0.0914625051	-0.0903353123	-0.0160549641	-0.0706458579	-0.0267741225	0.0921489439	-0.0527316551	-0.0123571987	0.0294875258	0.0042571011	0.144585728	-0.0259964295	-0.0345901904	-0.1160928981	-0.0193981894	-0.0387332932	0.0065054037	-0.0404798491	-0.1321189188	-0.0571528299	-0.1254717394	0.0444341477	-0.0062511925	0.0576635916	0.0054064755	0.1241531743	-0.0782758379	0.0032490029	-0.0495791586	0.0173263373	0.0319975438	-0.0825085996	0.0960904665	-0.0277780245	0.038866452	0.0651188564	0.0575467603	0.017157393	-0.0340111413	-0.0156241892	0.038160634	0.01558048	-0.1008033722	-0.0453798541	0.0873882332	0.0189203227664478	-0.0103951834190922	0.0001080598383165	0.0003579786135865	0.0117114702750313	3.9704630012200176e-05	0.0001371585360029	1.576457644405707e-09	0.272838592202099	0.1185364248572682	0.0744408973948232	0.0140508840179427	-0.0036951807206498	-0.0001850628102019	3.4248243719861424e-08	1.3654360558261977e-05	-0.0023484678301877	0.0001418905024685	2.0132914690791696e-08	5.5153011494265245e-06	-0.0005643425678734	-0.0004769709603075	2.2750129697672034e-07	3.184825339139431e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2406.336601138463	12.81020379907386	5790455.83797861	164.10132137380637	3092.7680390329074	3.960339725379072	9565214.143263455	15.684290740415582	2700.415031155111	-0.2174408329647121	0.0472805158403878	7292241.34048846	2778.1993560400765	2118.353726064922	1.018265	26.452734	0.268942042433885	0.2005809491064312	-0.0466299408	0.0722305986	0.1227419401	-0.0539523598	0.0682542498	0.0265970384	-0.1072924869	-0.0368081357	0.0030216791	-0.043072097	0.0161939877	-0.1037123782	-0.0656025416	-0.0922508589	-0.0726377476	-0.0454311167	0.0426863046	0.0967309435	-0.0008504079	-0.0945109854	-0.0528097611	-0.0010860072	0.1168483659	-0.0008473079	0.0492490223	-0.0245474084	-0.0642635399	-0.037106149	0.0217669776	-0.0931538918	-0.0992060713	-0.1315620946	-0.0504963369	-0.0451921383	-0.0821672346	0.0997216413	0.0121556168	0.0440443172	-0.0318095825	-0.0219734823	0.0611258075	0.0139358627	0.0252635595	-0.0071816755	-0.0102057462	-0.0086625607	0.0284762091	0.0922478554	0.1016257446	-0.0086667881	0.0023681688	0.0586405716	-0.0186291314	-0.1055993624	0.0137586687	-0.1018175221	-0.0403383756	0.0912870929	0.0311063148685946	0.0121859921021467	0.0001484984035135	0.0009676028247041	-0.0328094495730226	-0.0445209198480539	0.0010764599812847	0.0019821123041168	0.0779064603311496	-0.1949321318709493	0.0060694165613289	0.0379985360357532	-0.003835998325135	-0.0001408176044851	1.9829597732950183e-08	1.4714883150438524e-05	-0.0022796938928475	6.877393734020009e-05	4.729854457273768e-09	5.197004245086189e-06	-0.0004278741374441	0.0001364684304293	1.862363250383669e-08	1.8307627749353258e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2403.0351636735363	-3.3014374649264937	5774577.997851499	10.899489334820274	3091.43837631688	-1.329662716027542	9556991.234564746	1.76800293839374	2698.6450726590174	-1.76995849609375	3.132753077894449	7282685.228186794	2770.791975875035	2116.333592800115	0.514466	13.364926	0.0370540795771105	0.0234908351838129	-0.0495700897	0.0741952161	0.1130552394	-0.0566279998	0.0831746777	0.0258511713	-0.0467799593	0.0340945461	0.0197786427	-0.0475079915	0.0174770124	-0.117629514	0.0229306642	-0.0115683487	-0.0711434055	-0.0130298674	-0.0631748373	-0.0100946659	0.0577239441	-0.0448510361	-0.0582141678	0.0105501831	0.0613348552	0.1178248744	0.0087335378	-0.0171764427	-0.02594502	-0.0016783006	-0.0221762877	-0.0425558674	-0.0976690764	-0.1312264593	-0.0781107774	-0.0579016425	-0.0667384859	0.0823042718	0.0496980884	0.0210953604	-0.0802634648	-0.029529736	0.0310063539	0.0207332653	0.002179528	-0.0346845493	-0.0521299945	0.0148436605	0.0431059868	0.09593054	0.0597827715	-0.0252465755	0.0411409816	0.0121772007	-0.0675158964	-0.0627425571	0.0119326665	-0.102707623	-0.0351863325	0.0947412111	0.034421727856909	0.0033154129883144	1.0991963283083838e-05	0.0011848553486551	-0.0219020771982911	0.0109073723747314	0.0004797009855999	0.000118970772121	0.07758869879666	-0.0003177615344896	0.0060200061809588	1.0097239280118849e-07	-0.0039089313728925	-7.293304775750006e-05	5.319229455197785e-09	1.5279744477983243e-05	-0.0022819414337071	-2.2475408596000883e-06	5.051439915571904e-12	5.207256706869216e-06	-0.0008029642024185	-0.0003750900649744	1.4069255684249966e-07	6.447515103655779e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2400.5293773698163	-2.505786303720015	5762541.291615518	6.278964999910815	3093.394000429096	1.955624112216356	9569086.441890728	3.824465668282009	2691.2906254447907	-7.354447214226639	54.08789382684596	7243045.230607013	2767.2733622597307	2101.130902978758	0.724044	18.809389	0.1125876892844247	0.063319733011838	-0.0748324291	0.0805686662	0.126136285	-0.0013062465	0.0867215864	0.0861819037	-0.0650612941	0.0056871424	0.080669091	-0.1087467668	0.0056867314	-0.0703524954	-0.0295261713	-0.0500059111	-0.086330873	0.0328829364	0.057488782	0.1088809044	0.0377745203	-0.0028400765	-0.1201467788	-0.002719871	0.066933819	-0.0165640352	0.0139063998	-0.0750828653	-0.0225334826	-0.0496241543	0.0269314253	-0.1343507734	-0.1228775871	-0.0704783234	-0.0869743531	-0.0304068103	-0.0058868467	0.0799061082	-0.0932377086	-0.0324563595	-0.0522459672	0.0534428912	0.0432947919	-0.0093226769	-0.0392910428	-0.0922550132	-0.0460164885	0.0508649362	0.0969708235	-0.0124620236	0.0821401331	0.0185630368	0.0623229749	0.0277852048	-0.0173708772	-0.0585999499	0.0101030294	-0.1034725904	-0.029937846	0.0977337597	0.0198248712985957	-0.0145968565583133	0.0002130682213839	0.0003930255220058	-0.0378173387017568	-0.0159152615034656	0.0014301511064833	0.0002532955487236	0.0543063989227192	-0.0232822998739408	0.0029491849639535	0.0005420654874201	-0.002796856403151	0.0011120749697415	1.236710738325558e-06	7.822405739846749e-06	-0.002285967281725	-4.025848017899774e-06	1.6207452263227538e-11	5.2256464131171854e-06	-0.0007431995932038	5.976460921469997e-05	3.571808514585801e-09	5.523456353382939e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2391.2380218220087	-9.291355547807598	5718019.277007233	86.32928791577503	3073.893877618963	-19.500122810133234	9448823.570863344	380.25478961027846	2691.947742292273	0.6571168474820297	0.431802551244721	7246582.647232464	2771.065832191721	2113.769011945914	0.79018	20.527491	0.1377583270433425	0.05970034023992	-0.0849067259	0.0799320433	0.127626965	-0.0414721746	0.0891281701	0.0255420092	0.0080606721	-0.0507127327	0.1217679343	-0.0897475187	0.0317720037	-0.0703955483	0.0239722009	-0.039766461	0.0240980136	0.0052877148	-0.0949660254	0.0234017098	0.1471656926	0.0465132647	-0.0967228223	0.0201982611	0.0710593896	-0.0257848649	-0.0761910509	-0.1369362873	-0.0642990335	0.0845528484	-0.061569091	0.0501206954	-0.1037017387	-0.1023408571	-0.0899295606	-0.0572804188	0.0089502628	0.0656155351	-0.0352745883	-0.051334044	-0.0878855969	-0.0042751046	-0.0337707082	-0.0225654436	0.0272431439	-0.0132805338	-0.1139526697	-0.0592001813	0.0323572755	0.0325669305	0.0724115302	-0.0070756939	0.0976340051	-0.0403135091	-0.050452428	-0.0858173521	0.0082703149	-0.1041114925	-0.024607302	0.1002501592	0.0565560091327341	0.0367311378341383	0.0013491764865904	0.0031985821690219	-0.0101428073550522	0.0276745313467045	0.0001028765410417	0.0007658796852597	0.0829262637661187	0.0286198648433994	0.0068767652222078	0.0008190966636544	-0.0032281737383645	-0.0004313173352135	1.8603464365567498e-07	1.0421105685066232e-05	-0.0018468457265337	0.0004391215551913	1.9282774023362603e-07	3.41083913761579e-06	-0.0007189826232266	2.4216969977200096e-05	5.864616348766107e-10	5.16936012501803e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2392.3409470359898	1.1029252139810524	5723295.206865056	1.2164440276351502	3062.6983265269887	-11.195551091974266	9380121.039311215	125.3403642530062	2691.727501502404	-0.2202407898689671	0.0485060055221065	7245396.942344373	2765.407069213555	2085.4445169208857	1.007591	26.175428	0.2657230696578266	0.1262531329685837	-0.1187933857	0.051586347	0.1012919347	0.0370505467	0.0895965838	0.0342967612	0.0267063961	-0.0400732906	0.0545554276	-0.1087532457	-0.0975433957	-0.0224267423	-0.0762857562	-0.0364902742	0.0032159211	0.0835576447	0.067607711	0.1611141455	0.0532183211	0.020268244	-0.125513903	-0.0889025094	0.0286742561	-0.1054847907	-0.0312204876	-0.1042502971	0.0461406905	0.0297096539	-0.0555361508	-0.0923366917	-0.1434310996	0.0066968745	-0.0722030102	0.0190951146	-0.0052529156	0.0983021338	-0.0865173746	-0.0841745291	-0.1277908426	0.1604412604	0.0488266833	-0.0355196054	-0.0895040629	-0.187612247	0.0004142381	0.0205347021	0.1205376947	0.0711321808	0.0995241231	0.0662911092	0.0737094338	0.0895871128	0.0914779943	0.0938253864	0.0064350811	-0.1046235507	-0.019209311	0.10227815	0.0324644601461585	-0.0240915489865755	0.0005804027325725	0.0010539411725815	-0.0579920775560651	-0.0478492702010129	0.0033630810592686	0.0022895526587695	-0.0096402307915894	-0.0925664945577081	9.29340497151084e-05	0.0085685559147022	-0.0019889012766634	0.0012392724617011	1.5357962343307046e-06	3.955728288313303e-06	-0.0022641587771423	-0.0004173130506085	1.7415018220825587e-07	5.126414968110515e-06	-0.0003512530172857	0.0003677296059408	1.3522506308544957e-07	1.2337868215230824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2376.756415240552	-15.58453179543767	5648971.05738712	242.87763128300767	3077.10146077474	14.403134247751495	9468553.39990204	207.45027615875205	2692.3918133322527	0.6643118298488844	0.4413102072771731	7248973.676498536	2754.7845469911385	2047.550001510721	1.013171	26.320412	0.2587475093818164	0.1485651393038345	-0.1054805967	0.0518912479	0.1049932449	0.130463306	0.0950315565	0.0430955389	-0.0301983062	-0.04510352	0.0209834959	-0.0975966025	-0.0698429802	-0.0079593641	-0.0551609844	-0.0772789629	0.0953077495	-0.0109864098	-0.1581299555	0.0829085992	0.0023331977	-0.0037990075	-0.1148187285	-0.0392650875	-0.0366387202	0.0208918698	0.0531104173	-0.0539181571	0.032493178	0.0746673049	-0.1840864333	0.0518959421	-0.1185574178	-0.015551173	-0.0699929379	-0.0030636046	0.0653707737	0.0605903	-0.1102549695	-0.0756039477	-0.0915695042	0.0309736639	-0.0074007497	-0.0897654254	0.0472829122	0.0481411167	-0.0359644915	-0.0081381711	0.033277526	0.0602632921	0.1252323634	0.0132235591	0.150235323	0.0693350619	-0.0396257965	0.0299170628	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	0.0519538354857331	0.0194893753395746	0.0003798357511268	0.0026992010216786	0.0123939306225224	0.0703860081785875	0.0001536095162758	0.0049541901473161	0.1184858789787455	0.1281261097703349	0.0140389035173659	0.0164163000048799	-0.0022760935534027	-0.0002871922767392	8.247940381870255e-08	5.180601863841329e-06	-0.0020019054767601	0.0002622533003821	6.877679356135623e-08	4.007625537882084e-06	-8.577827254080991e-05	0.0002654747447448	7.047684009736455e-08	7.357912040085463e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2380.9181297300224	4.1617144894703415	5668771.140477108	17.319867491867385	3062.3153386896306	-14.786122085109582	9377775.233573789	218.62940631576532	2683.206392728365	-9.185420603887906	84.37195167032846	7199596.545978364	2754.768065352574	2051.225262345068	1.212841	31.507484	0.1952305180811737	0.1296934709632811	-0.0794385357	0.0673629361	0.0918257619	0.0155897832	0.1192685762	0.1016124066	0.046305597	-0.0532827844	0.0904601059	-0.1672049863	-0.0476974718	-0.0440785682	-0.0214467974	-0.0552423906	0.0843957435	0.1147913983	0.0116823137	0.1336577133	-0.0018859757	-0.0109281226	-0.174287321	-0.0466065016	0.0305063639	-0.1164511519	-0.0685240687	-0.0703736277	-0.0112515246	-0.007024316	-0.0677673598	-0.0703262408	-0.0808972377	-0.0400463312	-0.0843552455	-0.0709105481	0.1663576831	-0.0018332101	-0.1638505767	-0.0682012062	0.1331518597	0.1286102331	0.1006641214	-0.0571657058	-0.0219107697	0.0160155237	-0.118173677	0.1055196364	-0.0146385647	-0.0602254632	0.0575964642	0.1771102262	0.0411577963	0.0133440326	0.0186920125	0.1789087631	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	0.053691382498016	0.0017375470122828	3.0190696198932183e-06	0.0028827645545482	-0.0116401458182195	-0.0240340764407419	0.0001354929946694	0.0005776368303594	0.2381982436630849	0.1197123646843393	0.0567384032841783	0.0143310502583162	-0.0021243071265679	0.0001517864268347	2.303911937127604e-08	4.512680767987168e-06	-0.001487062993045	0.0005148424837151	2.650627830379333e-07	2.211356345283953e-06	-0.0004140799608671	-0.0003283016883262	1.0778199855789253e-07	1.7146221399169906e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2449.365340127644	68.44721039762135	5999390.569418608	4685.020611216244	3300.8363902698866	238.521051580256	10895520.875329934	56892.29204695113	2719.072133670452	35.865740942087086	1286.351373324902	7393353.268103184	2815.1535399454024	2152.3069133126974	2.606032	67.700119	1.3110984997276889	0.6059147860189656	0.110604619	0.039765371	-0.0018084678	-0.0864199325	-0.3670089873	0.1838068936	-0.0671561685	-0.1803403347	-0.0567197389	0.0848856419	-0.0938755449	0.1512162779	-0.1378923965	-0.0981590743	0.1859227085	-0.2490816589	0.1743238343	-0.0911081393	-0.0520619014	-0.1597065674	0.1368738623	-0.0660901878	-0.0836307491	-0.2082409563	0.1911045791	0.2494489334	-0.2162308096	0.1841228097	-0.0188282634	-0.0498038655	0.1181465391	-0.0331575595	0.2789660584	-0.0055839173	-0.0114262897	0.2803351068	-0.042814385	0.1537582658	0.2932597156	-0.0001164897	-0.0621480277	-0.0836453039	-0.1006772214	0.0959708942	0.0141745176	-0.0151017448	0.1497496812	0.0640521816	-0.0423214076	0.1702368427	0.0751436372	0.1701532734	-0.0996743819	0.0663902883	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	0.2129025524968568	0.1592111699988408	0.0253481966523997	0.0453274968596768	0.2435714999591312	0.2552116457773506	0.059327075592341	0.0651329841403839	0.7355924511179524	0.4973942074548674	0.5410962541417171	0.2474009976096557	-0.0033741446529825	-0.0012498375264146	1.562093842434166e-06	1.1384852139250396e-05	-0.00547598761093	-0.003988924617885	1.5911519607168992e-05	2.998644031505885e-05	0.0023327874247659	0.002746867385633	7.545280434254275e-06	5.441897169145921e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2416.1655684902385	-33.19977163740532	5837856.054357757	1102.2248367758627	3194.354304273201	-106.48208599668578	10203899.421228724	11338.434638205586	2726.7021474490766	7.630013778624743	58.21711026200343	7434904.600903406	2801.726186845004	2026.785870735219	1.906025	49.515163	0.2571188798529051	0.123080701964621	0.0774438857	0.0526719617	-0.1001940876	0.0389833708	-0.2310851377	-0.09019524	0.0514657774	0.0250869813	-0.0868310647	0.2360729268	0.0131404717	0.1836833321	-0.0553093778	-0.1778774602	-0.080395676	-0.07662283	0.0014200647	-0.1842147193	0.0535589714	0.073489467	0.2596001488	0.0006510873	-0.1668788323	-0.0256555221	0.0914086661	0.0166646189	-0.0999959034	-0.1124404003	-0.0145678146	0.0457621393	0.1441965897	0.0323257183	0.0346124434	-0.1840480107	0.1525869885	0.0016945982	-0.0473309166	0.1131206147	0.1193212633	-0.1615638619	-0.1121799057	0.091855967	0.0727050517	0.0959412774	0.1787391535	0.2098524681	0.0767302441	0.0230341019	-0.0751101748	0.0083602512	0.0287323022	0.097517167	-0.0770696581	0.0387484797	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	0.1878027490121354	-0.0250998034847214	0.0006300001349716	0.0352698725365151	0.2773243704851893	0.0337528705260581	0.0769088064650065	0.0011392562687488	0.840450338048953	0.1048578869310006	0.7063567707265993	0.0109951764516345	-0.0028052208872851	0.0005689237656973	3.2367425117531e-07	7.869264226460605e-06	-0.0066441548967559	-0.0011681672858258	1.3646148076738493e-06	4.41447942920854e-05	0.0022017120980667	-0.0001310753266992	1.7180741269302085e-08	4.847536162773269e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2422.281881818339	6.116313328100659	5867449.514985394	37.40928872750177	3131.556844075521	-62.79746019767981	9806648.267676236	3943.52100727918	2736.862922452239	10.160775003162598	103.2413486648939	7490418.656293811	2802.034743052919	1938.7564124429464	2.220206	57.67704	1.4352824755028646	0.7331453479321485	0.227762643	-0.065991962	-0.2035504509	0.0709559523	-0.1374296857	-0.2397909755	0.0959677398	0.3363320546	0.0015467861	0.3405218428	0.1440453436	0.103567903	0.0039897123	0.2160904212	-0.1069342361	0.2847481111	-0.090333324	0.1598613153	0.0641439305	-0.0797737285	0.3389027074	0.1117460477	-0.0516095977	0.0490444471	-0.1087366693	-0.219947635	0.3680008905	-0.0187920606	-0.0085582694	-0.0637490319	0.3489458323	0.1414291737	-0.1873997977	-0.0569474958	-0.2084415924	-0.0256622832	0.0211314368	-0.124718201	-0.0546523881	-0.2357245882	0.0776766049	-0.0496700738	0.1815272246	0.1469184574	0.0810417522	-0.0005092595	0.4775255244	-0.0026271858	0.0135252727	0.1241112338	-0.0042377293	0.1737197786	0.1063392303	0.0545020792	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	0.3429670354068719	0.1551642863947365	0.0240759557723878	0.1176263873757785	0.4612852922757753	0.1839609217905859	0.2127841208699474	0.033841620746042	1.4523387308168552	0.6118883927679022	2.109287789030714	0.3744074052040865	-0.0012074429151299	0.0015977779721552	2.552894448304384e-06	1.457918393297391e-06	-0.0144195396550839	-0.007775384758328	6.045660814003938e-05	0.0002079231238645	0.0025139268585763	0.0003122147605096	9.747805668006692e-08	6.3198282502713045e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2409.223574898586	-13.05830691975325	5804358.233847122	170.5193796104756	3193.250654000947	61.693809925426194	10196849.739277476	3806.126183114616	2719.2726951938894	-17.59022725834984	309.4160950003938	7394443.990827039	2805.026056860414	1927.8916997467445	2.08655	54.204899	0.4805988195010833	0.2376304867292665	0.2120193097	-0.0559868207	-0.1760348407	0.0356486498	-0.1135014956	0.0552302604	-0.0473499181	0.2530801384	-0.1333303967	0.1545078989	0.0588309612	0.1588957345	-0.0004778449	0.1598676357	-0.0102788818	-0.0261501387	0.0758119116	-0.0439332301	-0.1670580314	-0.0501023941	0.1744027563	0.0199218567	-0.0243657886	-0.0895495709	-0.0319834723	0.1740180506	0.0936634375	-0.1098257136	0.3331557616	0.1369494767	0.2654171642	0.121037879	-0.2174344083	-0.0130943897	-0.1067731384	-0.1768099702	-0.0722973391	0.0066056222	0.3275767129	0.1462440538	0.2836363848	0.0396729946	-0.1703359245	0.0584917114	0.1306196042	-0.1074836855	-0.1661001498	0.3692526411	-0.0547445884	-0.0566854163	0.2941262928	0.0085534469	-0.1374535546	-0.2817872321	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	0.3602117659996366	0.0172447305927647	0.000297380733217	0.1297525163645769	0.2932817344934619	-0.1680035577823134	0.0860141757874934	0.0282251954275151	1.31595144356519	-0.1363872872516651	1.7317282018213074	0.0186014921238682	-0.002761227868283	-0.0015537849531531	2.414247680644981e-06	7.62437934058268e-06	-0.0134654881102167	0.0009540515448672	9.102143502634926e-07	0.0001813193700463	0.0018424984791098	-0.0006714283794665	4.508160687530104e-07	3.394800645521926e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2415.4015602262543	6.177985327668466	5834164.697143423	38.16750270888684	3141.632205847538	-51.61844815340919	9869852.916818468	2664.4641897661927	2704.649809679039	-14.622885514850168	213.8287807804149	7315130.592996863	2796.5805518889365	2098.7986081357035	2.213554	57.504238	0.7375276103963763	0.3664421208969511	0.1999429858	-0.0438475642	-0.0732672069	-0.000888949	-0.0089434882	-0.0459992962	-0.0985433031	0.2168457287	0.029153866	0.0325455408	0.1419633562	0.1052017213	0.0869996541	0.0164196496	0.0761649795	0.0100282942	0.1410233566	-0.1412074791	-0.1524396012	-0.138050332	0.0700001284	0.1224147901	0.0283624676	-0.1177694686	-0.0974256566	0.1761036086	-0.0332864469	-0.0899559171	0.2713698246	0.0811700179	0.229138216	0.0218062878	0.1069443402	0.1294960524	-0.176863802	0.0768397795	0.0072027547	0.2072878938	0.2074157412	0.0839372701	-0.1858116664	-0.3566649567	-0.1219467599	-0.0074002954	-0.3360802532	-0.1949424336	-0.0028143591	-0.1867887156	0.2121470222	-0.0187886938	-0.1760175931	-0.1474579275	-0.0065425639	-0.1377164045	-0.0064350811	-0.1046235507	0.019209311	0.10227815	0.2840646381256988	-0.0761471278739377	0.0057983850834498	0.0806927186334842	0.2090608041222736	-0.0842209303711883	0.0437064198202516	0.0070931651125885	1.0556961458636849	-0.2602552977015051	1.1144943523914386	0.067732819981699	-0.0066877360208689	-0.0039265081525859	1.541746627232354e-05	4.472581308482739e-05	-0.0122456173939053	0.0012198707163114	1.4880845645140892e-06	0.0001499551453579	0.0030342046992074	0.0011917062200976	1.4201637150193091e-06	9.206398156692267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
