global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52
4193.335426239084	-78.64824616047645	17584061.99695172	6185.546624118898	5836.266284728318	-148.47130181816192	34062004.146256484	22043.72746357973	4801.933605400963	-6.043506812635314	36.523974594369456	23058566.35067909	4910.25328547032	3663.633507618204	2.628311	93.71167	1.93968937714964	1.0482241812939734	-0.0663104533	-0.01993281	-0.1626806395	-0.0408967355	-0.0178494729	0.0225121967	-0.0657931864	0.0341625374	-0.042943094	-0.0512801917	-0.11275826	-0.079044282	0.1176378284	0.0305128073	0.1239090309	-0.0368540559	-0.004820954	0.0021998841	0.0506629816	-0.0475438219	-0.063266994	-0.107926672	0.0929535457	-0.0165160237	-0.1136943396	-0.0763696996	0.0832802824	-0.0093836739	0.0497298704	-0.070491817	-0.1313657438	-0.0272476744	-0.0360799382	0.0005257512	0.0307847332	0.10893585	-0.0150282419	0.0074189714	0.0155748374	0.0085204782	-0.1095658739	-0.0855367027	0.1867014725	0.0104291041	0.0819343955	0.0405880926	0.0722860453	-0.0384376237	-0.062194563	0.0316313484	0.0325648288	0.0608214502	-0.0295381757	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	-0.0295569341343195	-0.0615257557136032	0.0037854186161299	0.0008736123554205	0.1219806590849117	-0.7350439339741683	0.5402895848722216	0.0148792811907894	0.08174232772555	-0.6613954955346273	0.0066818081419912	0.4374440015134951	-0.0028780854709409	0.0081401591255311	8.283375978041101e-06	6.626219058896725e-05	0.0018428240298091	-0.0003371783980622	3.3960004048418503e-06	1.136892721197914e-07	0.0011691563411967	0.0011571463149515	1.3669265501604545e-06	1.3389875942058897e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4191.68500249857	-1.6504237405142703	17570223.160171434	2.723898523253116	5653.327254048894	-182.93903067942392	31960109.04137201	33466.688945927206	4803.505865465276	1.5722600643130136	2.4720017098335614	23073668.599559307	4882.518352785131	3609.795208319576	0.952554	33.963047	0.3462632151410169	0.1708933448008358	-0.0921936319	-0.0431580388	-0.1095416664	-0.0590700406	-0.1069302262	0.1655702416	-0.0399265264	-0.0757554395	-0.0844855522	-0.0593486525	-0.0634851112	-0.0087634108	0.090299838	0.0422813649	-0.109857155	0.0224259568	0.0250716014	-0.0590573017	0.0083903147	-0.047851628	0.0051470474	-0.0992696884	0.0777317486	-0.0773821776	-0.0028907151	0.0960032233	-0.0388392682	0.0893548628	0.09682778	-0.0861287015	-0.1146469851	-0.0190190959	0.0240014336	-0.0352561101	0.1109965865	0.0709693848	-0.0185753781	0.0470274293	0.0223151238	-0.0413612916	-0.0581127035	-0.0365715413	0.0259005935	-0.1644978886	0.0275564761	0.0364268108	0.0414154643	0.0458482112	-0.1167241129	0.0423552729	0.0696614	-0.039320288	-0.0386385993	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	0.0409157146710299	0.0704726488053494	0.0049663942296421	0.0016740957070411	0.1234908911253427	0.001510232040431	2.2808008159444e-06	0.0152500001909312	0.0387980989470335	-0.0429442287785164	0.0015052924819038	0.0018442067853815	-0.0024847244794076	0.0003933609915332	6.17385573856737e-06	1.5473286966006066e-07	0.003655067234936	0.0018122432051269	1.3359516491902695e-05	3.28422543452862e-06	-0.0012519615724775	-0.0024211179136742	1.567407778960335e-06	5.861811951914111e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4204.426905569261	12.741903070691478	17677205.604274713	162.35609386289693	5801.837040247542	148.50978619864782	33661313.04158836	22055.156596768087	4797.316396717394	-6.18946874788162	38.30952338100326	23014244.610213563	4894.051559765905	3613.887400137277	0.927492	33.069466	0.571759788278403	0.3094055203514506	-0.0136084397	-0.0191409344	-0.0472526117	0.009890187	-0.0538098411	0.0468590801	-0.0031398044	-0.0589780879	-0.0542420058	0.0024349429	-0.0477199182	-0.0854511411	0.0405260187	-0.0258525496	0.0682824633	0.0422961753	0.0484992503	-0.0384878766	-0.0007616307	0.0114562268	0.0105893596	-0.0998606632	0.0270294667	-0.0002050896	-0.0616893099	-0.0777906697	-0.0334104986	0.0170669718	0.0414111759	-0.0061038939	-0.0376903504	0.0128899963	-0.0397098448	-0.0091949633	0.0731876069	0.0693197967	-0.0858835443	0.0270070148	-0.0437903308	-0.0192210407	-0.012583865	-0.0024022108	0.1573810923	0.0244897849	0.0159263567	0.0078590108	-0.0172412583	0.0412746012	-0.0715364559	0.0196110733	0.0607199289	0.0583970364	-0.0206384207	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	-0.0209495740298564	-0.0618652887008863	0.003827313946044	0.0004388846520324	0.0905419978225836	-0.0329488933027591	0.0010856295698766	0.0081978533697047	0.1502342888762911	0.1114361899292575	0.0225703415541648	0.0124180244259495	-0.0074099335676203	-0.0049252090882127	5.490711547654611e-05	2.425768456261297e-05	0.0035542342885461	-0.0001008329463898	1.2632581377876802e-05	1.0167283077668441e-08	0.0010321847198299	0.0022841462923074	1.065405295850329e-06	5.217324284661642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4231.6261167966295	27.199211227368323	17906659.592355322	739.7970913909991	5976.32999857356	174.4929583260182	35716520.25185025	30447.792505365524	4805.50723736612	8.190840648725498	67.08987053281393	23092899.80837816	4907.017316107603	3646.332765564342	0.927119	33.056175	0.5425353763925735	0.2947419345889879	0.0246855967	0.0227103151	0.0864145479	0.0106997439	0.0386847094	-0.0876102032	0.1176102249	-0.116693993	-0.0227934043	0.0115335189	0.0138753702	-0.0804219054	0.0279464386	-0.0495334471	-0.0764813521	-0.0918255898	-0.0177816024	0.0820543885	-0.0612808942	0.0143894189	0.0443531499	-0.0520912445	0.0141275387	-0.0121989058	-0.0597072809	0.0944693134	0.0098660541	-0.1013955264	-0.0236251543	0.0290449196	0.0481594251	0.0335680146	-0.0199747741	-0.0006449402	-0.0623658178	-0.0024024873	-0.0389683062	-0.039080946	-0.013195871	0.0495296406	-0.0793203253	0.0274867257	-0.0820392577	0.0368513106	0.0907581592	0.0682094667	0.0732888205	0.107366259	-0.0346523965	0.0084693028	0.0523004734	0.02955328	-0.0482581609	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	-0.0342524793268808	-0.0133029052970244	0.0001769672893415	0.0011732323400383	0.1216433322085919	0.0311013343860083	0.0009672930005903	0.0147971002708098	0.2252965803124169	0.0750622914361258	0.0507585491004693	0.0056343475956418	-0.0124382230370262	-0.0050282894694059	0.0001547093923188	2.5283694988138265e-05	0.0023587680222387	-0.0011954662663074	5.563786582735867e-06	1.429139593878956e-06	0.0032698058895849	0.002237621169755	1.06916305555641e-05	5.006948499335734e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4208.54006847917	-23.086048317459245	17711809.50799466	532.9656269160628	5804.408460981391	-171.92153759216944	33691157.58191236	29557.01508805573	4802.879154097749	-2.628083268370574	6.906821665489358	23067648.16886671	4898.087041303055	3684.265715476906	0.684609	24.409523	0.0598113016829756	0.0332928262591905	0.0307796457	0.0067553118	0.0691577565	0.030308113	-0.0610017032	0.0293666956	0.017873968	0.0699246811	-0.0021488613	0.0169168307	0.0081664048	-0.0219883457	0.030808639	-0.0593710443	0.0049689458	0.1168265817	-0.0302695444	0.0231556473	-0.059486713	0.0241183181	0.010941103	-0.0087435108	-0.0215244837	-0.007416477	-0.0819162813	-0.023710232	-0.056847373	0.0833432103	-0.0649292663	0.0266994038	0.0501437029	0.0316429998	-0.0211627911	0.0121406358	-0.0539733723	0.0049648571	-0.0324643976	-0.0310968133	-0.0048763716	0.0486585702	-0.082141962	-0.0101180823	0.0242437446	0.0593862349	0.0302900269	-0.0854581334	-0.0249768277	0.1189467355	0.0408534001	0.0691248533	0.0797613718	0.0152952481	0.0071182305	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	-0.0540253491160598	-0.019772869789179	0.0003909663796998	0.0029187383471121	0.1215599947981616	-8.333741043030363e-05	6.945123977228881e-09	0.014776832335329	0.2024766528777206	-0.0228199274346962	0.0409967949605649	0.0005207490881248	-0.0124265567405434	1.166629648280057e-05	0.0001544193124259	1.3610247362460496e-10	0.0024443131571441	8.554513490540002e-05	5.974666810187757e-06	7.317970105983089e-09	0.0030243139799997	-0.0002454919095851	9.146475049621627e-06	6.026627767178787e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4202.77295918391	-5.767109295260525	17663300.54644748	33.259549623480346	5853.34217405855	48.93371307715916	34261614.606612474	2394.508275517737	4806.208334569042	3.3291804712926023	11.083442610436034	23099638.55528092	4909.713486692671	3630.9466191999936	0.699918	24.955366	0.0621189509756348	0.0324915841856655	0.0329348691	0.0207099216	0.0520329242	0.0481392848	-0.0246742675	0.0165782465	-0.0127717084	-0.0132029169	4.43487e-05	0.0242107843	0.0051595649	0.0185432972	0.0158324205	-0.0709558305	0.0152248556	-0.1167324018	-0.0184657595	0.061477911	-0.0650636451	0.0251491148	-0.0114613231	0.0227355202	-0.023699406	-0.016319784	-0.0562008914	0.0126338852	0.0263052799	-0.1328419097	-0.0130797474	0.0262435315	0.0459847437	0.0218771443	-0.0171697345	0.0189031501	-0.0511407996	0.0043577981	-0.0280229555	-0.0315292729	0.0106481061	0.0391084971	-0.079474539	-0.0070722712	0.0014282556	0.0865745578	0.0590615566	0.0937149801	0.057902178	0.0783629213	0.0176320235	-0.027895328	0.0064140866	-0.0050905649	-0.0334122957	-0.0263923698	-0.092193012	0.0725589432	0.055858395	-0.0357861772928913	0.0182391718231685	0.000332667388795	0.0012806504852382	0.0992722787180468	-0.0222877160801148	0.0004967422880678	0.0098549853218735	0.1941563540007891	-0.0083202988769315	0.0376966897988797	6.922737340146763e-05	-0.0124274060476272	-8.493070838000438e-07	0.0001544404210726	7.213225225929348e-13	0.0024622764068995	1.7963249755400135e-05	6.062805103973912e-06	3.22678341774883e-10	0.0032709367070689	0.0002466227270691	1.069902694165074e-05	6.082276950704898e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4222.918392590539	20.14543340662931	17833039.750479463	405.83848714093614	5861.838543495435	8.496369436885288	34361151.11000869	72.18829360803844	4814.158701203651	7.950366634609054	63.208329624704895	23176124.00037482	4914.575185322539	3651.8947653503815	0.563908	20.105978	0.1624621566129752	0.0858730694616483	0.033131645	0.0054488347	0.0539337383	0.025880564	-0.0178282142	0.0187387768	0.023694149	-0.0078845555	-0.0163615705	-0.0166129402	0.0400863893	-0.0092963144	0.0190388293	0.0050981707	-0.0546232182	0.1073016702	0.0032061967	0.0528975164	-0.060846332	0.0001948187	0.0295731446	0.0163358424	0.0298355031	0.0416002271	-0.0343189663	0.0272385873	-0.0905364722	0.0612424496	-0.0678508741	0.0252489948	0.0435178898	0.026481833	0.0137591956	0.0183371358	-0.0375330717	-0.001449719	-0.0423789156	-0.0307267347	-0.0211389647	0.064062714	-0.0625986538	-0.0068057445	-0.002208325	-0.0306747387	0.0353737367	-0.0745684816	-0.0570757632	0.0750384287	-0.0360469341	-0.0152859627	0.0527038775	0.010255396	-0.0460655879	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	-0.0356329732245086	0.0001532040683826	2.3471486569010812e-08	0.0012697087808185	0.0914476983114553	-0.0078245804065914	6.122405853921552e-05	0.0083626815264629	0.1419691950927131	-0.0521871589080759	0.0201552523552728	0.0027234995548967	-0.0126125821782822	-0.000185176130655	0.0001590772292039	3.4290199364358057e-08	0.003295990491172	0.0008337140842725	1.0863553317896244e-05	6.950791743143335e-07	0.0022438826573979	-0.0010270540496709	5.0350093801710615e-06	1.0548400209456006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4240.188361667169	17.269969076630332	17979197.342417713	298.2518319077679	5941.823622114203	79.98507861876806	35305267.95631435	6397.612801650507	4816.031279127406	1.8725779237556708	3.5065480805370988	23194157.28153356	4910.397675108242	3637.434198863176	0.646504	23.050926	0.087695841993891	0.0536140293410545	0.0290599063	0.0283251927	0.052104071	0.0065125463	0.0266209228	-0.0075652934	0.1281097703	-0.0441937593	-0.0503168616	-0.0240019397	0.0470256983	-0.0270945939	-0.0425459977	-0.0352964317	0.0913933449	-0.0673244735	0.0495772022	0.0716445865	-0.0192721992	-0.0077872136	0.0710663706	-0.0073268981	-0.0127478259	0.0352560689	-0.0110232268	-0.0729321155	0.0087733953	-0.0948446336	0.044623583	0.0214681985	0.033855482	0.0178842117	-0.0073115992	0.0080735919	-0.0412794032	-0.0056543981	-0.0251535359	-0.024323181	-0.039840073	0.1161482515	-0.0065156823	0.0173236148	0.0117487018	0.0805925093	-0.0045806731	0.0807722918	0.0128346547	-0.010059698	-0.0441308741	-0.0239907631	0.0376676636	0.011178058	0.008557907	-0.029937846	-0.08840364	0.0801538266	0.0428738067	-0.0363726100903392	-0.0007396368658306	5.470626932957182e-07	0.0013229667647838	0.1365343871224382	0.0450866888109829	0.0020328095079384	0.0186416388668998	0.1514745041916256	0.0095053090989124	0.0229445254200987	9.035090106586836e-05	-0.0124255367499586	0.0001870454283236	0.0001543939635245	3.4985992256759295e-08	0.0028553012691563	-0.0004406892220157	8.152745337645577e-06	1.942069904008032e-07	0.0022243331633739	-1.954949402399988e-05	4.9476580216849415e-06	3.821827165944068e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4230.99461790072	-9.193743766449188	17901315.456704862	84.5249244431233	5844.881239301703	-96.9423828125	34162636.701541014	9397.825585365295	4798.522613194397	-17.50866593300907	306.5533827537124	23025819.26933799	4900.027417184976	3680.787002503949	0.720247	25.680202	0.2834740288540328	0.1447331599995712	0.0214700655	-0.0089455913	0.0044955002	-0.0345508056	-0.032693241	-0.0077338894	0.0282605988	0.0926966767	-0.0205153211	0.0109869473	-0.0214431771	-0.0735515151	0.0367175857	0.0503711397	-0.0846114487	0.0344246093	-0.0569468309	-0.0049962645	-0.0133886244	0.0111147018	0.0159590263	-0.0744530638	0.0422630084	0.0137186539	-0.0134689917	0.0955553769	0.0196877969	0.0827928445	-0.0300595729	0.0194000162	-0.0250492555	0.0052903091	8.08881e-05	0.0039447953	-0.0680104862	0.0193156561	0.000918796	-0.0157139267	-0.0409591052	0.0093926754	0.0102814874	0.0690454503	-0.1024888434	-0.0300396355	0.0537276451	-0.0563406196	-0.0006452994	-0.026209599	-0.0166367656	-0.0421644567	0.0324476305	0.0333309071	-0.0343350006	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	-0.0389930498998865	-0.0026204398095472	6.866704795460287e-06	0.001520457940495	0.0975058826913795	-0.0390285044310587	0.0015232241581251	0.009507397159425	0.0923746945858638	-0.0590998096057617	0.0085330841998316	0.0034927874954372	-0.0099999874015194	0.0024255493484392	9.999974803054671e-05	5.883289641713829e-06	0.00223296984262	-0.0006223314265363	4.986154318050387e-06	3.872964044547062e-07	0.0016177084381961	-0.0006066247251778	2.616980591010865e-06	3.679935571970414e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4233.781795637185	2.7871777364644004	17924908.293068822	7.768359734642819	5877.442248397999	32.56100909629549	34544327.38325372	1060.2193133690378	4799.052766679942	0.5301534855443606	0.2810627182348345	23030907.4573784	4904.149608779107	3694.976281512078	0.61679	21.991453	0.0540752043269427	0.0300225690355747	0.0099633739	-0.0146042251	0.0235914839	-0.0029622596	-0.0238380802	-0.0301856083	0.0452176408	0.0528953573	-0.0023862453	0.0101125119	-0.0200195526	-0.0744825005	0.0380319804	-0.0077496128	0.1181182619	0.0204943291	-0.0072809784	-0.012129113	0.0094007296	0.0168258858	0.0096121423	-0.0609710193	0.0221749428	0.016312994	-0.0474730494	-0.1101426234	0.044113848	0.0208775672	0.0078269934	0.0200945479	-0.0132430372	0.000931857	0.0023528186	0.0087378053	-0.0488029549	0.0126268699	-0.0095323147	-0.009917913	-0.0487072023	0.0191146827	0.0316362	0.0289651613	0.048853551	0.085664349	-0.0063883958	-0.002653024	-0.0070021577	-0.0349958969	0.0799965048	0.0106197337	0.0470795662	-0.0331528168	0.0056864686	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	-0.0382324416492139	0.0007606082506726	5.785249109912382e-07	0.0014617195944605	0.0998389201950402	0.0023330375036607	5.443063993487381e-06	0.0099678099857116	0.0842531794478844	-0.0081215151379794	0.0070985982470774	6.595900813642858e-05	-0.0103122950230196	-0.0003123076215001	0.0001063434286417	9.753605044711205e-08	0.0027021314449895	0.0004691616023695	7.301514346001044e-06	2.201126091379171e-07	0.0015419767933732	-7.573164482290004e-05	2.3776924313014966e-06	5.735282027581883e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4222.357606963028	-11.42418867415654	17828303.761078548	130.51208686272656	5881.94936962342	4.507121225421543	34597328.38681335	20.314141740645383	4806.887211532759	7.834444852816887	61.37852615182901	23106164.66439718	4897.928699895964	3584.636305334044	0.840392	29.96393	0.3444550261263512	0.2465976352920292	0.0156649068	0.0575888737	-0.0031846197	0.0538299641	0.0001309685	-0.0183622388	0.0568093678	0.0204847496	0.1091982201	0.0296905201	0.028454372	-0.0117426666	-0.0437802381	0.0108962098	-0.0802925627	-0.0364182242	-0.0675130033	-0.0722665854	-0.0471063319	0.0236711912	0.0514736551	-0.0226425597	-0.0414054664	-0.0541039334	0.0891466562	0.062399453	0.0693378198	0.0398636654	-0.0422123836	0.0079373004	0.0170262597	0.0086114344	-0.1310031445	-0.0104676547	-0.0108655255	0.0179085894	-0.0258644895	0.0090645071	-0.001765833	-0.0125564309	-0.0345959421	0.1233646556	-0.1542801307	0.0465880421	-0.0251065469	0.0017548698	0.0004268249	0.0164618577	0.0243094227	-0.0133978708	-0.0286834666	0.0071010572	0.0081884427	-0.0351863325	-0.0819183771	0.0898761648	0.0219158165	-0.0465307473475888	-0.0082983056983749	6.886187746368143e-05	0.0021651104487251	0.1878368629651134	0.0879979427700732	0.007743637931765	0.0352826870885747	0.3136380421364677	0.2293848626885832	0.0983688214751966	0.0526174152306602	-0.0102479118520777	6.438317094189898e-05	0.0001050196973279	4.145192700533785e-09	0.002639949089328	-6.218235566150029e-05	6.969331194243735e-06	3.8666453556133165e-09	0.0012930640205902	-0.000248912772783	1.672014561344893e-06	6.195756845452145e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4241.024432702782	18.66682573975413	17986288.238781955	348.45038319834737	5871.248105852791	-10.70126377062934	34471554.32047999	114.51704628858404	4814.19704822863	7.309836695871127	53.43371252030411	23176493.219173253	4912.759714798883	3611.523505698255	1.193357	42.548779	0.2335861483793896	0.1298569976207238	-0.0115080959	0.1790554823	0.036482162	-0.0096372278	0.0007336204	0.0290104168	0.1073310346	-0.0363778589	0.0389140655	-0.0092958672	0.0545123811	0.0377044305	-0.0728041865	0.0305303351	0.0532805761	0.0080080324	-0.0408546352	-0.0994844355	-0.0440049136	-0.0006438013	0.0484635774	0.0448955287	-0.0405581517	0.0107869706	0.0915449862	-0.0661131028	0.0509217537	0.0392624932	-0.0628572516	-0.0230173218	0.0280019154	-0.0418625386	-0.0814459621	-0.0616035533	-0.1056604692	-0.111792855	0.09475896	0.1054457059	0.0615877766	0.144412842	-0.0454548681	0.0262291769	-0.0921575357	0.0642399119	-0.0992734149	-0.1017271877	0.0452232048	-0.1885839115	0.0762386269	0.0669870077	0.0433866938	-0.0883391263	0.0406981919	-0.0369150993	-0.0795533748	0.0926354574	0.0146701329	-0.0688806028867077	-0.0223498555391189	0.0004995160426194	0.0047445374540363	0.2908084186713182	0.1029715557062047	0.010603141284556	0.0845695363701126	0.3648383396124686	0.0512002974760009	0.1331070140511829	0.0026214704616309	-0.0102431002456265	4.81160645120042e-06	0.0001049211026419	2.3151556641233505e-11	0.0037521157024089	0.0011121666130809	1.4078372244263432e-05	1.236914575251841e-06	0.001268753446961	-2.431057362919996e-05	1.609735309175419e-06	5.910039901807522e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
