global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4598.776664559137	14.127297173953592	199.5805254411972	21148746.810493663	5395.692073684802	5.485246178057423	30.08792563389357	29113492.954025004	5203.968625728018	11.48217626659516	27081289.45756156	131.84037181716118	5343.001142069928	4844.264579691059	1.335634	31.656536	0.3567152902103851	0.1978291275089225	-0.1301943777	0.0008500194	0.0465278923	-0.2032878049	0.0259537248	-0.0090973086	0.0917078354	0.1310313499	-0.0569307728	0.0742161276	-0.0984080222	0.0627539679	0.1226185384	-0.0749078763	0.0565625779	-0.171934149	-0.0716429015	-0.0808146605	0.0317659113	0.0871576125	-0.0001545718	-0.0240048861	0.1449829074	-0.0308097252	0.0383300249	-0.0122334049	-0.0218001932	-0.0765654006	0.0956006981	-0.0395667906	0.0501027476	0.0120245651	-0.098328849	-0.061079305	0.0009712136	-0.0181539718	0.0987602333	0.0757000661	-0.0839066763	-0.0422396409	-0.147502333	-0.1051152415	-0.0135492949	-0.0076587704	0.1096715627	-0.0043722366	0.0705302205	0.1169295217	0.0007425882	0.1024426676	0.0955550361	0.0100504915	0.0207733385	0.0861045516	0.0134501228	-0.0263467263	-0.0181787536	-0.0947958858	-0.0683033953	-0.1594002921	0.0698845329	-0.0630616452	-0.0515801729	-0.1182559142	0.0950947361	-0.1011210866	0.0495370808	0.0253160153	-0.0191713197	0.1051637922	0.0831478154	-0.0448575774	-0.0970071329	-0.1123778792	0.0122489675	0.0335601287	0.0501566425	0.0509361189	-0.0093261236	-0.0067056335	-0.0314971598	0.1161210538	0.0360352604	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	-0.0161345088712181	-0.0142866622207833	0.0002603223765154	0.0002041087174107	0.2442422165403712	0.0401890560110303	0.0596542603405535	0.0016151602230577	0.8847400078564647	0.1755953172457864	0.7827648815018572	0.0308337154386483	-0.0075461987670429	-0.0015639681592276	2.445996403077769e-06	5.694511583171979e-05	-0.00208900555771	7.599548810400007e-05	5.775314212165216e-09	4.363944220143268e-06	-0.0010668986830191	-0.000892921447324	1.13827279982789e-06	7.973087110913653e-07	0.0	0.0	0.0
4594.108563572278	-4.668100986858917	21.7911668235132	21105833.493888143	5456.551482056542	60.859408371739846	3703.867587358198	29773954.07633345	5201.45805086736	-2.51057486065838	27055165.854932874	6.302986130969845	5347.041164306984	4677.46704783977	1.390236	32.950691	0.3507188478972571	0.2165818407431037	0.0266334538	-0.1063723771	0.0465642835	0.0864604405	-0.0441501711	0.153585469	-0.1118592271	-0.0638755469	0.0794805431	-0.0377129114	0.0707655589	0.1031666917	0.0227165414	0.073829542	-0.0772799309	0.042941084	-0.0059339461	0.0100066883	-0.1520310214	0.0241571386	0.118993371	-0.0027633872	0.1387022797	-0.0839621768	-0.0694943689	-0.0358789596	-0.0058471621	-0.0470980663	0.1257281806	-0.0675780442	-0.1171555743	-0.0151304057	0.0496613987	-0.0351263727	-0.0967910055	-0.034637681	-0.0442095662	0.0064513748	0.0593402962	0.080833246	0.076402561	0.0366460737	0.1470521137	-0.0013405186	0.0023348964	0.0405569028	0.0240927496	0.1649223133	0.0442173465	0.0396630496	-0.0065896162	0.0205460463	0.1245701869	0.0118912618	-0.0279058854	0.033668687	0.0892367863	0.0487187103	-0.0603536175	0.072727034	-0.0085467717	0.0144599803	0.0505438127	0.1273866035	0.1046908308	0.0030358864	0.0786633338	-0.063782822	-0.087384114	-0.0719948735	0.0297483826	0.0003675405	-0.0296565701	0.0255282339	0.0804491979	-0.0548230474	-0.1590545669	-0.1205253791	0.0675823897	0.0300270589	-0.0089204253	0.0443311431	-0.0248734579	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	-0.014636127621344	0.0014983812498741	0.0002142162317482	2.245146369974272e-06	0.1902372296237757	-0.0540049869165955	0.0361902035349291	0.0029165386118616	0.6809772490770172	-0.2037627587794475	0.4637300137605019	0.0415192618654113	-0.0064517192773071	0.0010944794897358	1.1978853534523375e-06	4.162468163317605e-05	-0.0023256904510833	-0.0002366848933733	5.601973875113053e-08	5.408836074260044e-06	-0.0005690086471014	0.0004978900359177	3.237708404761656e-07	2.4789448786612857e-07	0.0	0.0	0.0
4585.15223978877	-8.956323783508196	80.21573571503457	21023621.06203997	5360.531685589029	-96.01979646751352	9219.80131366272	28735299.95220395	5198.297452815787	-3.1605980515723786	27022296.407951105	9.989380043603116	5336.863373789942	4742.689297411651	1.020506	24.18754	0.2615819296105184	0.1452833669126198	-0.0334091729	-0.1058827604	0.0023335735	-0.0932341523	0.0028382484	0.0043221176	0.0988709772	0.0078570496	0.027195874	0.0883490022	-0.0305771133	-0.0475757839	0.0897668561	-0.0079838177	0.0750725793	-0.1139564885	0.0259269252	-0.0513051569	-0.0498665381	0.0733909704	-0.0173215902	-0.0411703772	-0.0107165253	-0.0203656246	-0.0276870884	0.0963078613	-0.0674382953	0.070636739	0.0062766243	0.0041531962	0.0612921044	-0.0560793223	0.0747325211	0.063440862	-0.0506210728	-0.037343216	0.0296270806	-0.0762363136	-0.0077255692	-0.0564949846	-0.1111573641	-0.0193661825	0.0758345078	0.0117451397	0.0656097801	0.0041972756	-0.0164750433	0.0039932982	0.0155050193	-0.1053636993	0.0549843686	0.0412445208	-0.0850440116	-0.0116684412	0.0251943188	0.0647191614	-0.0134513355	0.0571770283	-0.0479136661	-0.0565856386	-0.0020807225	-0.0556069986	-0.0498839416	-0.0824287246	0.0952038441	0.0226686473	-0.0032509568	0.0051137248	0.1110158296	0.0976438805	0.0408111882	0.0095294056	0.0156316728	-0.0067398645	0.0462027106	-0.0288020328	0.0708623956	-0.0731976792	-0.0829186515	-0.0093700235	-0.0680682942	-0.0898103768	0.0773256752	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	-0.0192242542122471	-0.0045881265909031	0.0003695719500171	2.1050905614152123e-05	0.2299682410135233	0.0397310113897476	0.0528853918748539	0.0015785532660522	0.802056912579765	0.1210796635027477	0.6432952910169848	0.0146602849139386	-0.0080420233071481	-0.0015903040298409	2.529066907328522e-06	6.467413887271325e-05	-0.0024850519216537	-0.0001593614705703	2.539607830236037e-08	6.175483053314746e-06	-0.0007430057092324	-0.0001739970621309	5.520574839519417e-07	3.0274977630219056e-08	0.0	0.0	0.0
4585.394919245403	0.2426794566326862	0.0588933186715358	21025846.56544156	5381.856032556767	21.324346967738165	454.7277736004839	28964374.355167665	5185.78519930486	-12.51225351092762	26892368.133329343	156.5564879217206	5322.124598592981	4688.082291277236	1.053565	24.971075	0.2532907143590899	0.1492520027430095	0.0965042902	-0.0542762696	-0.0492674675	0.0944445883	0.0206894383	-0.0413298599	-0.0202439643	-0.1881430579	-0.0076765583	-0.0811903771	0.1241560964	0.025266608	0.0345272833	-0.0174141162	-0.1019348108	0.1232660483	0.1304345751	0.0538879975	-0.0670039046	-0.0136538177	0.0135120772	0.0577282701	-0.0987949627	0.0174574528	0.0402530232	0.0043628598	0.0143840949	0.0236529578	0.0286218757	0.0022314031	-0.0087652668	0.0157252499	0.0484205287	0.0015119662	0.0001018606	0.0804689244	-0.0549804829	-0.0677652214	-0.0128974867	0.066022781	0.1177866059	0.1615487317	0.0350234526	0.0436194573	-0.0557392514	-0.0125936434	0.0247565761	-0.108534969	0.030946436	-0.0223253312	-0.0541131507	-0.0524241561	-0.0154424409	-0.0846386019	-0.0211193199	-0.0052836169	-0.0167106798	0.0212944803	-0.0229885989	0.0818864158	-0.0467848173	0.0234377697	0.1222472691	0.0690906872	-0.0320181195	0.0774744871	0.0438412698	-0.0497610222	-0.0273663963	-0.0309923994	0.0256387142	-0.0257809697	-0.0465499744	-0.006926337	-0.0211681613	-0.0229124449	-0.0255646933	-0.061641368	0.1009440198	0.0457244514	0.0576845177	0.1215351925	0.0256365721	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	-0.0191257320402229	9.852217202420065e-05	0.0003657936260744	9.70661838036618e-09	0.1927885597892356	-0.0371796812242877	0.0371674287856076	0.0013823286959396	0.663491172723532	-0.138565739856233	0.4402205362820477	0.0192004642619052	-0.0073532000824753	0.0006888232246727	4.744774348486338e-07	5.406955145291476e-05	-0.0022601341615431	0.0002249177601105	5.058799881316929e-08	5.108206428174132e-06	-0.0001078112718849	0.0006351944373475	1.1623270345439831e-08	4.034719732372071e-07	0.0	0.0	0.0
4584.225782176741	-1.1691370686621667	1.366881485319964	21015126.02197395	5349.643429104372	-32.21260345239443	1037.6518211812138	28618684.818559587	5190.608774189003	4.823574884143454	26942419.446687862	23.26687466293954	5327.267164871495	4767.768184655041	0.91924	21.787384	0.2607077488053539	0.1484447717743947	0.0209615904	-0.0573609811	-0.0640251595	-0.0853840647	0.059549109	-0.0553670013	0.1092516019	-0.0983778237	0.0082540641	0.0781901065	0.0181636219	-0.0574147882	0.0020332302	0.0460155958	0.0902274719	-0.0150483193	0.1098772777	-0.0553757454	-0.0116854166	0.049537104	0.0050206237	-0.0446353715	-0.1244079363	0.0314817339	0.0204472074	0.0849659753	0.0842962717	0.0603221136	-0.0025968507	-0.0321576974	0.0606067319	-0.0604710037	0.0371756886	0.0115353323	-0.0730150724	0.0149818736	-0.1164045844	0.1034727373	0.0520022459	-0.0541136878	-0.0933506822	0.0852111488	0.0308723621	0.0691419707	0.055327342	0.0179581081	0.0037817927	-0.0989460192	-0.0228955278	-0.11378933	-0.0255723656	-0.0178238555	-0.1183706011	-0.0199827939	-0.0718565347	-0.0128493055	0.0544236322	-0.0266649866	-0.0446475832	-0.0351818956	-0.0047716745	-0.0728319429	-0.0801765478	-0.0109444467	0.0272550028	0.0878292557	0.0144785856	0.0048716366	0.1207021903	0.1002506746	-0.0161437035	0.0202933859	0.0048515973	-0.008842148	0.0632761993	-0.0484969798	0.0926772456	-0.0438389601	0.0215766669	0.029703449	0.0719825235	0.0175377053	-0.0403125641	-0.0064350811	-0.1046235507	0.019209311	0.10227815	-0.0280394948997866	-0.0089137628595637	0.0007862132742351	7.945516831653724e-05	0.212329933147032	0.0195413733577964	0.045084000510223	0.0003818652727087	0.8016142182154908	0.1381230454919588	0.6425853548452326	0.0190779756959737	-0.0084418145964989	-0.0010886145140235	1.185081560142838e-06	7.126423368166187e-05	-0.0026308077876429	-0.0003706736260997	1.3739893708597417e-07	6.921149615522529e-06	-0.0005311144736822	-0.0004233032017973	2.820825841547203e-07	1.791856006518457e-07	0.0	0.0	0.0
4572.639972007539	-11.585810169201975	134.23099727678394	20909036.313601103	5371.306651163444	21.663222059071813	469.2951899806556	28850935.14083265	5189.906602756294	-0.7021714327092923	26935130.545333374	0.4930447209130201	5322.253622964465	4647.57278169417	0.8772729999999999	20.792688	0.1437344705559555	0.0740984917074581	0.1100317307	-0.0380972319	-0.03544836	0.0631088305	0.0037995898	-0.0227976497	-0.0054407909	-0.1415429495	0.0258281352	-0.0205760391	0.0334195301	0.0251714212	0.0466966077	-0.0750914043	-0.0654900909	0.0290956678	0.1307454806	0.084713361	-0.0132578537	0.0098184761	-0.0421790436	-0.005074207	-0.054760394	0.0325965231	-0.0159915037	0.0005986823	0.0055962397	0.0028520873	0.0597861845	-0.0852138168	-0.0184628882	-0.076120219	-0.0993412304	0.1497545296	-0.0979855346	0.1077755543	-0.1288811606	0.0787383032	-0.0807435052	0.0344810009	0.031075298	0.1357378312	0.0002843358	0.0166084736	-0.034016249	-0.094044831	0.0374205198	-0.1039844697	-0.0177648725	-0.0023160382	-0.0461189832	-0.0173640847	0.0054459712	0.0032878635	-0.08620148	0.0676844754	0.1221453307	0.0904492452	-0.0040046063	0.0613450074	0.0378249137	0.0382566496	0.1029150039	-0.0614880242	-0.038391057	0.1048846184	-0.0325127415	-0.0528318911	-0.0797109047	0.0315491468	-0.0267309204	0.0018108962	-0.021919268	-0.0656729819	-0.0266386638	0.0229694361	0.0639458201	-0.0691544575	0.0533159015	-0.0333485084	0.0086301552	0.033860728	-0.1270336017	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	-0.0281638146303038	-0.0001243197305172	0.0007932004545301	1.5455395395869234e-08	0.2113600794699266	-0.0009698536771053	0.0446730831935336	9.406161549948503e-07	0.7641541561674785	-0.0374600620480123	0.5839315743880311	0.0014032562486409	-0.0077401796213107	0.0007016349751881	4.922916384073456e-07	5.991038057015345e-05	-0.003545886037598	-0.0009150782499551	8.373682035408888e-07	1.2573307791632443e-05	-4.422299681908736e-05	0.0004868914768631	1.9556734476610107e-09	2.3706331024194294e-07	0.0	0.0	0.0
4593.443086771669	20.80311476413044	432.769583889582	21099719.39141044	5420.26945484628	48.96280368283533	2397.356144483873	29379320.963139582	5196.483645513684	6.577042757389791	27003442.278091185	43.2574914325335	5334.33665223799	4697.518913965106	0.985608	23.360405	0.141069017122506	0.078457656908447	0.0313136238	0.0587207887	-0.0437146638	0.004204162	0.0768754106	-0.0503444139	-0.1358655234	0.0204372069	-0.1081720973	-0.0233438461	0.0571073009	-0.0221733549	0.0009576145	0.1000130261	0.0174072888	0.0839102637	-0.0577363803	0.0901916029	0.0882369051	0.0535063533	0.078599922	-0.043247623	0.0688756183	-0.0431804773	0.0723136998	0.0273135526	-0.0070246185	0.0212378556	-0.0100149605	0.0609787358	-0.0187931992	-0.0792492831	-0.0053021624	0.0902733145	0.0850619314	-0.1103773726	0.0282857489	-0.1514632714	0.1176631226	-0.0143033021	0.088522602	0.0088566968	-0.0921457945	-0.0781178339	0.0019257559	0.0300822432	-0.0181266834	0.0837235353	-0.0328119487	-0.0013603492	0.0833109413	0.0038314793	-0.0975809581	-0.0279472005	-0.0118516413	-0.0414064826	0.1073740914	0.0644883927	0.0904833567	0.0491657862	-0.1012108483	-0.0546085704	-0.0402982057	0.0948379646	-0.1074865541	0.04515044	0.0219057049	0.062300301	0.0440462294	0.1175165244	-0.1071190568	0.0785043568	-0.033751902	0.0268516633	0.0694670973	0.0924094979	0.0211775406	-0.0217820295	0.0341157469	-0.0766745595	-0.001630354	-0.0863367015	0.0153199905	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	-0.026839827233573	0.0013239873967307	0.000720376325928	1.752942626702e-06	0.1994508895724607	-0.0119091898974658	0.0397806573512459	0.0001418288040139	0.7196936445238435	-0.0444605116436349	0.5179589419680125	0.0019767370956138	-0.0087451960658539	-0.0010050164445432	1.010058053802257e-06	7.647845423022655e-05	-0.003470953891365	7.493214623299988e-05	5.614826539083678e-09	1.2047520915981838e-05	0.0005433349760982	0.0005875579729172	2.952128962516316e-07	3.452243715386718e-07	0.0	0.0	0.0
4595.848987931784	2.4059011601148086	5.788360392241782	21121827.919873603	5451.31042304828	31.04096820200084	963.5417069176272	29716785.32843482	5191.889742864635	-4.593902649048687	26955719.102063008	21.10394154893654	5327.110854437247	4663.764319076948	0.917717	21.75128	0.2494869415239806	0.1328181386160427	0.0727177264	0.0467973736	-0.0686435257	-0.0999778369	-0.0858983728	0.0196538587	-0.0345136683	0.0047157703	-0.1122306512	-0.0195234021	0.0277022273	0.0084631585	0.2654482493	-0.0982190366	0.0546443087	-0.0030814823	0.0274243364	0.0466376188	0.0777320029	0.0381606974	-0.0038514277	0.0184454972	0.1226262475	0.0168753624	0.0473986217	-0.0719080339	-0.0182284473	0.0203162542	-0.0299247307	-0.0797471564	0.0149631591	0.104636328	0.0123795308	-0.0113782031	-0.0257443334	0.0691958103	-0.1123605501	-0.0037511418	-0.0868261872	-0.062462135	-0.0471972506	0.0475442774	-0.0936177476	-0.0297719266	0.0102083038	-0.0736281037	-0.0167728606	0.1315177669	0.0506870616	0.0465812397	-0.0101843974	-0.0516117778	-0.0029278615	0.0652437506	-0.0330215714	-0.0401779298	0.0397884111	0.1142181058	-0.0198850468	-0.054864391	-0.0367661314	-0.0792409054	0.0473867494	-0.0950262283	-0.0936383791	0.0472536435	-0.0764225125	0.0493911701	0.0432445317	0.1228675226	-0.1239903321	-0.0953558835	-0.1218572036	0.0015938423	0.0798105522	0.1365480118	-0.0288102479	0.0380505173	-0.0680006038	-0.0356440333	-0.0438911672	0.009254058	-0.0318928452	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	-0.0228460241634849	0.0039938030700881	0.0005219408200785	1.5950462962645154e-05	0.2124781447874113	0.0130272552149506	0.0451469620123001	0.0001697093784354	0.8314390313025655	0.1117453867787219	0.6912908627733484	0.0124870314663261	-0.0101723434019117	-0.0014271473360577	2.0367495188168745e-06	0.0001034765702864	-0.0040980441121771	-0.0006270902208121	3.932421450381686e-07	1.67939655453494e-05	0.0001831626037637	-0.0003601723723345	3.354853941749817e-08	1.297241377930617e-07	0.0	0.0	0.0
4580.9681540515885	-14.880833880195496	221.43921696997413	20985269.22843482	5421.04888520824	-30.261537840040543	915.760672444206	29387771.0158175	5187.916241173753	-3.973501690881676	26914474.925434407	15.788715687439538	5316.239751759461	4608.808899635493	0.866824	20.545048	0.1475980791415126	0.0813411180932557	0.1362244399	0.0384584776	-0.0234479092	0.0696130934	-0.0216047153	-0.0005279611	-0.0372646842	-0.0733054063	-0.0920779592	-0.0185042042	0.0522831969	0.0198670165	0.0106299453	0.1098868445	-0.028011425	0.0729257279	0.0834311071	0.0710327477	0.1045471699	-0.046573724	-0.0253908041	-0.0523819465	0.1986297735	0.0561511101	-0.0217875323	0.0563735907	0.0932340003	-0.0324942147	0.0948345819	0.0263593683	0.089478412	0.1225746582	-0.002992379	-0.0364140143	-0.0561619811	0.0569490009	-0.0412274733	0.0458099525	0.1046630121	0.0488532289	0.0034626642	0.0992034709	-0.1125100731	0.0117550008	-0.0381002973	-0.1125371479	-0.0745993995	0.1398835144	-0.0893883642	0.0668319186	0.0368315858	-0.0555630774	0.0532643785	-0.0694791528	-0.067010825	-0.0137348822	-0.0461894754	0.0148808386	-0.1220763551	0.1009650005	0.0734485275	0.005729679	-0.0121177632	0.0609666956	-0.0800222507	0.0925870716	-0.0930047702	-0.068127916	-0.012786129	0.0725301034	-0.0562207912	0.0138503423	-0.0167546314	-0.0401171414	-0.0483771903	0.020012804	-0.0493535091	0.0353085851	-0.0107604109	-0.0510501262	-0.0366586545	-0.0449058865	-0.002265611	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	-0.0257147675298625	-0.0028687433663776	0.0006612492691148	8.229688502135496e-06	0.2125469622368996	6.881744948827873e-05	0.045176211156134	4.735841354071794e-09	0.7905389327866388	-0.0409000985159266	0.6249518042514378	0.0016728180586125	-0.0090498957545576	0.0011224476473541	1.2598887210507568e-06	8.190061316835966e-05	-0.0031697847603677	0.0009282593518094	8.616654242216084e-07	1.0047535427059317e-05	0.0001586612067328	-2.4501397030900007e-05	2.5173378521908305e-08	6.003184564657957e-10	0.0	0.0	0.0
4590.262345538392	9.294191486803356	86.38199539336799	21070508.40086762	5375.75790295498	-45.29098225326016	2051.2730734651263	28898773.03118292	5188.203423937719	0.2871827639655748	26917454.76815907	0.082473939918907	5325.35348317593	4687.804569578768	0.966813	22.914938	0.0883444517455415	0.0398501021195301	0.0187838875	0.0835014197	-0.0294657603	-0.0140446259	0.0718903191	-0.0778533493	-0.0902876277	0.0636386105	0.011385099	0.0323101986	-0.0175287078	-0.067871813	0.0395844549	-0.0726312617	0.1047181971	0.0857215568	-0.0413623994	0.0260820191	0.0810370282	0.0264272417	-0.0064910804	0.0744743134	0.1297675082	-0.0344732353	-0.039230207	0.1088091191	-0.0596984159	-0.0815827597	-0.076633737	0.0226435133	0.0141785797	0.0110611727	0.0187070248	0.1404500522	-0.0199906852	-0.0758690098	-0.1118435383	-0.0483707849	-0.030240311	-0.128914121	0.0763256869	-0.0054066491	-0.0880217136	-0.0049931196	-0.0237142057	-0.0141013213	-0.0301849212	0.1287414486	0.0857198425	-0.0080344704	0.0679657633	0.0786323821	-0.049221186	-0.0252328327	0.0055295428	0.0191603471	0.051596415	0.09276765	0.0846669984	0.0142437299	-0.1019570459	-0.0209896706	-0.01965272	-0.0802913087	-0.0999514165	-0.0036938743	0.0079488897	0.0767338919	0.0092942277	0.0522053172	-0.056269889	-0.0069808253	-0.0329957763	0.0896143832	0.0899894417	0.0497388175	-0.031008826	0.0054787175	-0.0387886062	-0.0682432746	0.014158765	-0.0982362808	0.0098533563	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	-0.0148341066288395	0.010880660901023	0.0002200507194757	0.000118388781643	0.205115335326198	-0.0074316269107015	0.0420723007859786	5.522907853986412e-05	0.7767916316725518	-0.0137473011140869	0.6034052390365054	0.0001889882879213	-0.0088045190952636	0.0002453766592939	6.02097049262837e-08	7.751955649886134e-05	-0.0036901942638654	-0.0005204095034977	2.7082605133072266e-07	1.36175337050651e-05	-0.0002012498868701	-0.0003599110936029	4.0501516965228056e-08	1.295359952984355e-07	0.0	0.0	0.0
4597.519540343637	7.25719480524549	52.66687644128213	21137185.92384157	5435.598299095099	59.84039614011908	3580.8730102063787	29545728.86912553	5198.955575702185	10.752151764466362	27029139.07812484	115.6087675661171	5338.142638215872	4652.434675622711	0.883769	20.94665	0.1835610957532993	0.1116162260226867	0.0432759662	0.0939142495	-0.0381357858	-0.0959825615	-0.1059324369	0.0380560323	0.004331373	0.0637521512	-0.0893699519	0.0422786867	0.0923422414	0.0518507299	-0.0060279098	0.022043215	-0.1208480591	-0.0240716949	-0.0302323721	0.013210485	0.0748619028	0.0393223461	-0.0263811121	0.1298140548	0.0737728657	-0.0308311284	0.0147197299	0.0312774029	0.1469206066	0.0938511727	-0.0492797213	0.0929892641	-0.0191555482	0.0177851257	-0.0760283744	0.1039397168	0.0214299979	-0.0568915814	0.1205604812	-0.0637015299	0.0052556558	0.1196542846	-0.0011116498	-0.0188749957	-0.0975492447	-0.0524285832	0.0272967402	-0.0646761106	-0.0266728209	0.0610995624	0.164631179	0.0055235114	-0.031991347	0.0087126485	-0.05223087	-0.0753061963	-0.1245769527	0.0376265415	-0.0718527686	-0.0136472412	0.0863336142	-0.0511711225	0.0511310665	-0.0798356624	0.0634292568	0.0507944308	-0.1102914136	-0.0418151266	-0.0716131402	-0.0177214782	0.0137506816	0.0679962344	-0.0565913842	-0.0906891492	-0.0766957848	-0.0454766131	0.1061046408	0.1024833308	-0.1129845057	-0.0383950404	-0.0298542297	-0.0325291504	0.0569738471	-0.0352145222	0.0355584788	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	-0.0134093308529372	0.0014247757759022	0.0001798101539235	2.029986011597997e-06	0.2123670188214248	0.0072516834952268	0.0450997506830994	5.258691351494496e-05	0.8736405395056721	0.0968489078331202	0.7632477922677618	0.0093797109484682	-0.0100050148754747	-0.0012004957802111	1.4411901183046576e-06	0.0001001003226584	-0.0038294914640437	-0.0001392972001783	1.9403709977513432e-08	1.4665004873183562e-05	-0.0004221714794617	-0.0002209215925915	1.782287580708806e-07	4.880635007320889e-08	0.0	0.0	0.0
4577.361983283144	-20.157557060493676	406.3271066470583	20952242.726005796	5395.980920146695	-39.61737894840371	1569.5367147414215	29116610.090587173	5192.245992962487	-6.709582739697908	26959418.451435007	45.01850054085208	5331.763822960619	4650.655407572902	0.991262	23.494417	0.2449025583767246	0.1293931191662156	0.0742342705	0.1119287591	0.0359129139	0.0970132752	0.0328108938	0.0107623981	-0.0629952264	0.0155604402	-0.0098047305	-0.0026008982	-0.0663518498	-0.0966979409	-0.009517648	-0.0122124954	0.089314785	0.01140469	-0.0749826786	0.1054932977	0.013807826	-0.0824152833	-0.1013926959	0.0710236184	-0.0776202564	-0.0329553568	0.0048612439	0.0234331957	0.1151932244	-0.1363310985	-0.0586021646	0.0178889858	0.1340251402	0.0909980352	-0.0232028215	0.1189125429	0.0190826084	0.0083768151	-0.0879805663	-0.046363324	0.0159069619	-0.0805321038	0.0003228299	-0.0687794921	-0.0174270539	-0.0498859748	-0.1169722734	-0.1114655091	-0.0342981658	-0.1059955047	0.0113054177	0.0205095301	0.000382298	0.1250384763	0.0040738217	-0.0250090927	-0.1343501106	-0.0753271281	-0.1074701445	0.1210336494	0.0556971688	0.1255625429	0.0171904474	0.0554407245	-0.0994122144	-0.0780854222	-0.0795420578	-0.0100800564	-0.0778931506	-0.0547092155	0.0075593115	-0.0068682572	-0.0431670264	0.0028109118	0.0345737206	0.0659109144	-0.0453652236	0.0670793263	-0.052115594	-0.0805785582	-0.0203173201	-0.101909121	-0.0964356766	0.0560798235	0.0337588229	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	-0.0204510411540042	-0.007041710301067	0.0004182450842827	4.958568396415311e-05	0.2265162249979937	0.0141492061765688	0.0513096001873417	0.000200200035427	0.7904871124314283	-0.0831534270742437	0.6248698749201776	0.0069144924341915	-0.0080894069814338	0.0019156078940409	3.669553603711812e-06	6.543850531126988e-05	-0.0034760495957477	0.000353441868296	1.249211542645671e-07	1.2082920792097748e-05	0.0001199430546983	0.00054211453416	1.4386336370359384e-08	2.9388816814751377e-07	0.0	0.0	0.0
