global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
2701.2723487269	-2.595595415697062	6.737115561987604	7296872.301996543	3412.6949378704203	-3.347646779027855	11.20673895713557	11646486.738966392	3065.232691175155	-0.9076547404279154	9395651.451048885	0.8238371278212665	3133.4000780966526	2891.1207342147827	0.855391	16.521936	0.0461935381632775	0.023490783166612	-0.1263997224	0.0233302252	0.0897634159	0.1308534225	-0.0968586198	0.0138031319	0.0067948536	0.0504546446	-0.0021629539	-0.0945454217	0.0683564646	-0.0173638289	0.0896931089	-0.0086441186	0.0079783849	0.0667555361	0.0924286751	0.0267361224	-0.065667153	-0.0487126314	-0.085866674	-0.0752708974	0.0715450406	0.08244225	0.0605263774	-0.0626632146	0.0651036384	0.0170614366	0.1266945955	0.0242769785	0.1267219169	0.026204422	0.0676607686	0.0123493625	-0.0403676996	0.0168965763	-0.0898520608	-0.0529424868	-0.0503348996	0.0550237633	-0.0635285105	-0.0531576312	0.0919518969	0.0892312826	0.0045771165	-0.0649951233	-0.0459876634	0.0572594578	-0.0554311924	-0.0061002312	-0.0458210908	-0.0837104	0.0136282483	-0.016857763	0.0170263455	-0.204306908	0.0651420301	-0.0119249451	0.0704950812	0.0433155669	0.0520468054	0.0426291617	-0.0998049824	0.0945864951	-0.0792489268	-0.055518626	-0.1414634757	0.0032850859	0.1095925491	-0.1291385761	-0.0094540385	0.045649767	0.0408613309	0.0211419237	0.0503402115	0.0509746459	0.0625657159	-0.0304668379	-0.0827758408	0.0178577671	-0.0955740298	0.0611463891	-0.0390781685	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	0.0226687551923561	0.0057370323912095	0.0005138724619709	3.2913540657788127e-05	-0.0305564245770142	0.0133972605175785	0.0009336950829307	0.0001794865893758	-0.0101276524003637	0.0148521058788944	0.0001025693431425	0.0002205850490378	0.0015616736830057	-0.0002439999031377	2.4388246921925874e-06	5.9535952731206984e-08	-0.0006260716020345	-6.648315990006455e-08	3.919656508740454e-07	4.4200105502975486e-15	0.0005489894641916	-7.640121429995998e-08	3.013894317933801e-07	5.837145546508408e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2701.584293952869	0.3119452259688842	0.0973098240047782	7298557.697332821	3384.570973363416	-28.123964507004075	790.9573795912249	11455320.673734182	3064.15889780758	-1.0737933675750355	9389069.751013365	1.1530321962481354	3130.8789728660195	2903.056035375595	0.967605	18.689358	0.0617805932945333	0.0348051967903453	-0.1257449466	0.0278703584	0.1082944341	0.1057139306	-0.0693870157	-0.0379540386	-0.0415341931	0.1009545565	-0.024981836	0.082516145	-0.0171465825	-0.0018473956	0.1100714439	-0.0747128843	0.0463330905	0.0251978421	0.1687691727	0.0684659134	-0.0552597938	4.73868e-05	0.002260177	0.0049272442	-0.0794171856	0.1453839307	0.045666422	-0.0369851595	0.0419199344	0.0532892514	-0.0194944417	0.1150366222	0.1122090804	0.0014504013	-0.0858298882	0.0354319799	-0.1987304252	-0.0527384308	0.0765323454	0.0106985671	-0.0365070403	-0.0170149975	-0.07876573	-0.0713441183	0.0971567631	0.1631104235	-0.0217585284	-0.0292265901	0.0176127068	-0.0013653241	-0.0780611012	-0.0329917986	-0.0561751249	-0.0914397472	-0.0247924805	-0.0493554454	0.0572897323	-0.0557113305	0.0656179133	-0.0047795393	-0.1071952384	-0.0056274389	0.0252912173	0.1418723251	0.0668576679	0.0062692761	-0.07666341	-0.0658135802	-0.1206404969	0.059055709	0.1522296709	-0.066549619	-0.0103405965	0.0979748994	0.0399419244	0.0659135404	0.0640018106	0.162038424	0.1665658559	0.0642417956	-0.1718788622	-0.1253323769	-0.1908268162	-0.0802918165	0.07797135	-0.0064350811	-0.1046235507	0.019209311	0.10227815	0.0227998641494053	0.0001311089570492	0.0005198338052313	1.7189558618529394e-08	-0.0189574635458882	0.0115989610311259	0.0003593854240936	0.0001345358970015	-0.0100736282672926	5.402413307109902e-05	0.0001014779864675	2.9186069540838142e-09	0.0011940206197312	-0.0003676530632744	1.425685240343279e-06	1.3516877493512346e-07	-9.073010630555878e-05	0.0005353414957289	8.231952190217997e-09	2.865905170493e-07	0.0004520540397293	-9.693542446230004e-05	2.043528548355796e-07	9.396476515686276e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2702.609480552916	1.0251866000471637	1.0510075649162631	7304098.004374502	3396.0179506499194	11.44697728650317	131.03328899771947	11532937.921136478	3066.3462151680283	2.1873173604481053	9402479.111275291	4.784357235317667	3131.754450871394	2883.246261739731	1.185662	22.901142	0.0254439811289653	0.0181150005055385	-0.1193549285	-0.0291454024	0.1129003059	0.0783310035	-0.0896161119	-0.0096176026	-0.0356006058	0.1446767939	0.0548316838	-0.0723254337	-0.0086854815	0.0239652265	0.1303256731	-0.0689390485	0.0152066911	0.1133376249	0.1125017545	0.0572152415	-0.0812572055	-0.0474699651	-0.0311051879	-0.0497420787	-0.0230967889	-0.0240790634	-0.0249772904	0.0300652122	-0.0239741857	-0.0016159994	-0.0127850718	0.0747042875	-0.1070180233	-0.051896314	0.0852069686	-0.0352788174	0.0426236166	0.0605580283	-0.0612680075	-0.0083875843	-0.0614248804	-0.0311748882	-0.1055901972	-0.102073985	0.1449557662	0.0766102482	-0.0425164225	-0.0251809927	-0.0676042259	-0.0406449262	-0.0152335194	-0.02172432	0.031363677	-0.0017950717	0.0547071039	-0.0715103478	0.04871987	0.0254966598	0.0187408799	-0.0436733591	0.0655407429	0.0122669641	0.080124754	-0.0041408292	-0.049319252	0.0920385539	-0.1245765592	-0.0741287082	-0.0746412974	-0.0161339897	0.1333279251	-0.1432399763	-0.0685153259	0.0669519053	-0.0195201715	-0.005694996	0.0373502066	0.1032341302	0.0480725258	-0.0392167105	-0.0878639117	0.101602676	-0.0163234243	0.0043963044	-0.0604607603	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	0.0226140098712619	-0.0001858542781433	0.0005113934424575	3.4541812704204245e-08	-0.0189496111035651	7.852442323100922e-06	0.0003590877609763	6.166085043762661e-11	-0.010159949626491	-8.632135919839877e-05	0.0001032245764128	7.451377053858983e-09	0.0014000369400352	0.0002060163203039	1.960103433463126e-06	4.2442724231600304e-08	-9.59791945762678e-05	-5.249088270709024e-06	9.212005791509074e-09	2.7552927673695047e-11	0.0007440676921406	0.0002920136524113	5.536367304874387e-07	8.527197319458753e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2707.4302026748	4.820722121884046	23.239361776422214	7330178.302355709	3414.8509500437767	18.83299939385733	354.68186616903074	11661207.011014884	3059.4451307922827	-6.9010843757455405	9360204.508328607	47.624965561159215	3130.6452303638653	2862.88197350502	1.534415	29.637335	0.1344298326010678	0.0794986825735587	-0.0983824647	0.0171650232	0.2413092051	-0.0017978123	-0.097877088	-0.0118301578	-0.1219540007	0.0430160917	-0.0719875518	0.0112896704	-0.1355291296	0.1351098635	0.0546777887	-0.1319912763	-0.0096664251	-0.0346748208	0.2188441286	-0.0715843576	-0.1285341739	0.1105452743	0.0478775962	0.1597935814	0.0124004378	-0.0927624226	0.0508174987	-0.0586743166	0.0749108289	0.0116312504	0.0788945103	-0.0087867491	-0.0466790955	0.0570959897	-0.0951468372	0.053410725	0.0680282062	-0.0780836157	-0.0043172588	0.1235986385	-0.0386508055	-0.1460923938	0.0003115304	-0.1373919164	0.0517789277	0.1683184978	-0.0381256053	0.0299171305	-0.0143836603	-0.0022296219	-0.0268392037	-0.2489772011	0.043783645	-0.0374123488	-0.1044304896	0.063145594	-0.0644752408	0.0239840135	-0.0114314204	-0.0594559958	-0.0712047307	-0.2066741325	-0.0080115852	0.1752474943	0.0741721706	0.091694971	-0.0591609519	-0.1839912397	-0.0986007781	0.063456039	-0.0614240586	0.0128359302	-0.1273007398	0.0010058461	0.0785755902	0.0429292823	0.0856472979	-0.0636000986	0.148702403	0.0876360061	0.0725041176	-0.2051809847	-0.0413369513	-0.0941914147	-0.1504572731	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	0.0225841640721	-2.9845799161900416e-05	0.0005100444668355	8.907717276124954e-10	-0.0187587787032157	0.0001908324003493	0.0003518917784362	3.641700502311288e-08	0.0093490597153547	0.0195090093418457	8.740491756126811e-05	0.0003806014455002	1.7114117516515357e-05	-0.0013829228225186	2.928930183690978e-10	1.9124755330430453e-06	-0.0006269966479883	-0.000531017453412	3.931247965885641e-07	2.8197953582819975e-07	0.0003640050668771	-0.0003800626252635	1.3249968871220204e-07	1.4444759912218365e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2707.68715400573	0.2569513309299509	0.0660239864666731	7331569.72396765	3436.43997718548	21.589027141703355	466.0860929252041	11809119.716798542	3062.983901628101	3.538770835818468	9381870.381632904	12.52289902843934	3131.6976323674485	2869.47633600235	1.245072	24.048658	0.0952106334920619	0.048073611435952	-0.092969659	-0.0311363941	0.2313830975	-0.033512632	-0.1131134781	-0.0133713633	-0.1516887882	0.0173591968	0.1035368202	-0.0162715815	-0.1414974967	0.0902537595	0.1245759573	-0.1109475282	0.042932947	0.0728602109	0.0531858987	-0.080278466	0.0267120855	0.1074173512	-0.1229454424	0.1357917879	-0.0712363999	-0.0464724922	-0.2291233943	0.0591393795	-0.0606836949	0.0952383858	0.0457189738	-0.0018505884	-0.1405282221	-0.0595674187	0.050640784	-0.1870265576	0.0542610678	0.0924067366	0.0036554555	0.0982980713	-0.0885370363	-0.1461998777	-0.1029718005	-0.097342638	0.1273158019	0.0416965797	-0.0590943825	0.0175337496	-0.0212036169	0.0261706037	-0.0201290952	-0.1259361113	0.0713992545	-0.0490167966	0.1324395857	-0.1713109779	-0.2620293215	0.1790572294	-0.0250706775	-0.0175829597	0.0192234304	-0.1346952211	-0.0018969411	0.005369731	0.0805690085	0.0839696798	-0.1724857378	-0.1437502295	-0.0237264973	0.0416789559	-0.0438525796	0.0248791194	-0.1580626434	-0.0080903961	0.0137544768	-0.3889464448	0.0702155434	0.1182761606	0.1808437885	0.1090708006	0.0632166209	0.0385989549	0.1928567746	-0.0658488295	-0.1206517758	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	0.0228196816317876	0.0002355175596875	0.0005207378697761	5.5468520921201956e-08	0.0057326586290855	0.0244914373323012	3.286337495762844e-05	0.000599830502602	-0.0092882381465102	-0.0186372978618649	8.627136786628725e-05	0.0003473488715918	0.0003019969782707	0.0002848828607541	9.120217488463365e-08	8.115824435148814e-08	2.3039561599880187e-05	0.0006500362095881	5.308213987146737e-10	4.225470737757685e-07	0.0002619965224553	-0.0001020085444217	6.864217777867054e-08	1.0405743135054336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2712.12421115558	4.437057149849807	19.687476151033287	7355617.736736276	3355.74335348195	-80.6966237035299	6511.945077149103	11261013.454438284	3069.98330944731	6.999407819208955	9424797.52028506	48.99170981960346	3142.5619644142894	2973.6969875335694	1.643448	31.743317	0.1489557273231212	0.0703691009159172	-0.0365440667	-0.089168427	0.130636437	-0.1228027729	0.0790117071	0.0807753836	-0.0861778572	-0.1013254628	-0.1008195106	-0.0653983236	-0.1271210272	-0.0105683414	-0.0171401904	-0.1409827743	-0.0354081626	-0.0513030775	0.0208008545	-0.0462536015	-0.0616440672	-0.0055216129	-0.1366881802	0.0377436693	-0.0475228226	0.1685691786	-0.1153666971	-0.0995438827	0.0355956034	-0.0572884844	0.0166383465	0.0827844384	-0.0511065942	-0.0480361009	0.0150037892	0.1118508081	-0.1330336097	-0.0861397823	-0.0790067542	0.0656159975	0.0978820783	-0.1348779649	-0.0890870468	-0.0577671286	0.0192077832	0.0257293467	0.0808047116	-0.0243643833	0.0029504471	0.1217441388	-0.0508955818	-0.039661904	-0.0399318114	-0.0264000473	0.1934963883	0.1065633231	-0.0252198419	-0.0627021915	0.1510937617	-0.1356164656	-0.0948458159	-0.0673787764	-0.0610910481	0.1073013961	-0.066045324	0.0261783599	-0.055253176	-0.2053006664	0.057174336	-0.0064631611	-0.0673126768	-0.0133482334	-0.1297883683	0.0049752913	0.0777923559	0.0635689887	-0.1160060618	-0.3762167701	0.0150907217	-0.032308648	0.2780172004	0.0765726305	0.078575176	0.3620827841	-0.1863812457	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	0.0226832551975348	-0.0001364264342527	0.0005145300663564	1.8612171962933266e-08	-0.0187804005027487	-0.0245130591318342	0.0003527034430436	0.0006008900680008	-0.0501980985955654	-0.0409098604490552	0.0025198491026101	0.0016736166819611	0.001253099444481	0.0009511024662103	1.570258217758591e-06	9.04595901231315e-07	-0.0003030917003667	-0.0003261312619665	9.186457883117744e-08	1.0636160003191415e-07	0.000652690420438	0.0003906938979827	4.260047849315332e-07	1.5264172192091637e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2706.623217858243	-5.500993297336663	30.26092725734289	7325809.243449311	3353.776954387796	-1.966399094153985	3.866725397489613	11247819.859782685	3065.768581710699	-4.214727736611167	9398936.996604431	17.76392989375949	3134.3044282999026	2941.2875669002533	1.203512	23.245924	0.0850764453954431	0.0363247290955019	-0.0137121311	-0.1196123236	0.0601198449	-0.0753676743	0.0626462454	0.0758266136	-0.0895795518	-0.0981968586	0.0791534377	0.0136912835	-0.0695867781	-0.0134489573	0.0110220785	-0.2014663345	0.0054392589	0.0564377139	-0.0387927139	-0.0066596389	0.0358331632	0.061742489	-0.0639529106	-0.1032929482	-0.0210407167	0.0014505943	0.0008749118	0.2172347888	-0.0697972797	0.0791998288	0.1439851048	0.0430148171	0.0106390984	0.0680127424	0.0510254652	0.1168560681	0.0724930615	0.0734312231	0.0314885946	0.0039357311	0.087755004	-0.1484167372	-0.1168384492	-0.0515992086	0.0555698664	-0.0461942182	0.0053273621	0.0099403421	0.0330047616	0.1084880731	0.0384796599	0.0514235462	-0.0130365717	-0.0186895025	0.0026028727	-0.0890933454	0.0546968744	-0.0191786133	0.0183598892	0.0269195314	0.1510375775	-0.0419836847	0.0318947115	-0.0133981606	0.0446914874	-0.0585866484	-0.1121364657	-0.1560280808	0.1247834115	-0.0302454698	0.049006814	-0.0029564655	-0.1179772587	0.0632384583	0.0414794586	-0.064401195	-0.1035981036	0.0763832945	-0.0501896158	-0.1455157715	0.0209554791	0.0303913708	-0.0656709131	0.0791096973	0.0559661937	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	0.0342298132578946	0.0115465580603597	0.0011716801156703	0.0001333230030412	-0.0064738649386981	0.0123065355640505	4.191092724450456e-05	0.0001514508175892	-0.0303200964531527	0.0198780021424127	0.0009193082489284	0.0003951349691737	0.0008600315687471	-0.0003930678757339	7.396542992415978e-07	1.545023549339607e-07	-0.0001948594869951	0.0001082322133715	3.797021967199355e-08	1.1714212011315544e-08	0.0003270835169711	-0.0003256069034669	1.0698362707418384e-07	1.0601985558530316e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2712.2289829401416	5.605765081898426	31.424602153431664	7356186.055900515	3368.793459135911	15.016504748114585	225.49541485014788	11348769.370316897	3070.722086433236	4.953504722537218	9429334.132108888	24.53720903619852	3137.20153985764	2911.512372636795	1.476606	28.520756	0.1317630678807273	0.0610794817609779	0.1153809569	-0.1070607892	0.0911427526	0.0616851619	0.0332707243	0.1638512239	-0.0938823636	-0.0247033204	-0.0356660173	-0.1303594315	-0.004353873	-0.1174031655	-0.0137375988	-0.0779051378	-0.0821701795	0.0506507713	0.006263544	0.0165912227	0.0592006185	-0.062366957	0.0375980158	-0.1601278825	-0.0199080622	0.0478973731	0.005794969	0.0209282772	0.0093377767	-0.1998039091	0.0089316372	-0.1692995548	-0.0305907234	-0.0958506771	0.05191441	-0.0221082242	-0.0802654509	-0.006705392	-0.1361698517	-0.0023206438	0.1827423082	0.0189592136	-0.0700563696	-0.0151619056	0.0194915856	0.0064070629	-0.0763326085	0.055938982	-0.1158405833	-0.0318835313	-0.0960293336	0.1577680675	-0.0384539872	-0.0569834504	0.0506692406	-0.0998032088	0.0166788931	0.0412069457	-0.1621887963	-0.0289559194	0.1485837911	-0.0475432966	-0.0856966625	-0.0911027893	-0.1246493042	-0.0482909721	0.0334831505	-0.0578528289	0.0073683665	-0.0682543997	0.1414265376	-0.0966699139	-0.0701152125	0.0793576961	-0.091936278	-0.1054016424	-0.1072359834	-0.0282069877	-0.0036727749	-0.1041186879	0.098636121	-0.0494845451	-0.0692035623	0.0610479023	0.2452708675	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	0.022691721672146	-0.0115380915857486	0.0005149142324461	0.0001331275574411	0.0239166466389662	0.0303905115776643	0.0005720059864531	0.0009235831939521	-0.0712236996449888	-0.0409036031918361	0.0050728153911195	0.0016731047540751	0.0007009610806894	-0.0001590704880577	4.913464366412515e-07	2.5303420170914887e-08	8.980207537656604e-05	0.0002846615623716	8.064412741938449e-09	8.10322050918779e-08	0.0008619686970513	0.0005348851800802	7.429900346963158e-07	2.86102155869428e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2716.1910295975645	3.962046657422889	15.697813715595885	7377693.709266277	3386.606805209456	17.81334607354529	317.3152983358914	11469105.653091	3068.930273623867	-1.7918128093692758	9418333.024365062	3.2105931438198168	3134.01014016294	2976.0976876735685	1.243772	24.02355	0.0619988847846772	0.0407706101915525	0.1105363075	-0.0436038695	0.0705185119	0.005191017	-0.0210759976	0.1399180174	-0.058339777	0.0291146135	-0.0253931231	0.0846811372	-0.0802601092	-0.1001937894	0.037534049	0.0184291038	-0.0866165461	-0.1153006947	0.0101786426	0.0339370386	0.0457728861	0.0136523425	0.0463563212	-0.0319566138	0.0022342364	0.1663269167	-0.0714869694	-0.1019761065	0.0890644253	-0.1384764126	-0.0423889261	-0.0455592026	-0.203746024	0.0329252911	0.1094866505	0.0085683479	0.0396703587	-0.0427378645	0.0885412669	0.1047834378	0.0834010368	0.0766947587	-0.0617455127	-0.0507921545	-0.1026134142	0.0029890217	-0.0178069975	0.0480721357	-0.0006088853	-0.0907596278	0.003922133	0.0409712942	-0.0684943202	0.032551431	0.1315340535	0.0438361671	-0.0098355745	0.0864666859	0.0011802345	-0.2542468573	0.0168499275	-0.0774563401	-0.0624031426	-0.0327077388	0.0118015987	-0.1748032815	-0.0361914557	0.0469133704	0.0459664071	-0.0419502815	0.0349537242	-0.0999564506	-0.0907703712	0.0197659793	-0.1331115473	-0.0057204864	0.0012459954	-0.1458524785	-0.0125148168	-0.1059415462	-0.1039511595	-0.0666807006	-0.0337004754	0.0804336163	0.106420322	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	0.0336201865736995	0.0109284649015535	0.0011303169452503	0.0001194313451044	0.0120679001773424	-0.0118487464616237	0.0001456342146903	0.0001403927927118	-0.0718229447831504	-0.0005992451381616	0.0051585353973234	3.590947356103216e-07	0.0006452706574693	-5.569042322009997e-05	4.163742213908627e-07	3.10142323843385e-09	-0.0006262219149633	-0.0007160239903398	3.921538867803026e-07	5.126903547422246e-07	0.0008627028491581	7.341521067999847e-07	7.442562059455034e-07	5.389793159188562e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2714.586530904772	-1.6044986927922764	2.574416055172124	7368980.033769606	3421.966365419585	35.359560210129075	1250.2984982537432	11709853.806062926	3070.195722041239	1.265448417372227	9426101.771640323	1.6013596970298731	3137.4353567713056	2978.15723733902	0.974011	18.813103	0.0771111205054111	0.0363338531258481	0.1077467047	-0.0164284754	0.07886485	0.0058813799	-0.0619238476	0.0897319571	0.0294191117	-0.1186301401	0.0432041901	-0.1228704024	-0.1025777677	-0.0691392601	-0.0049105123	0.0350859937	-0.0236990142	-0.0232255133	-0.0079724619	0.0292914754	-0.1411827709	-0.040478577	0.0894802484	0.0616125912	-0.1688626526	0.1062506633	-0.0519115456	-0.036664176	-0.0847260036	-0.0842484494	-0.1445555025	-0.1273217663	0.0302044463	0.0313234301	-0.1694744595	0.1410808602	-0.0096002501	0.0613793464	-0.098055331	0.1131461576	0.0411171853	0.0342144408	-0.0647204367	0.0314145858	-0.0590084612	7.85977e-05	0.0278317568	-0.0079851362	0.0253960177	-0.0967106022	-0.0767947254	-0.0701145279	-0.1788388848	0.1602525522	0.0733333949	-0.1049086129	-0.0242818219	0.0621871867	0.0191090268	0.0123758967	-0.1727071265	-0.1034756748	-0.0369838799	-0.1283548576	-0.1211063337	-0.0374030473	-0.0349987552	0.0620061257	0.0713505362	-0.0251500385	0.0274885916	-0.0494866026	-0.0730256448	0.0602630545	-0.0914169318	0.0044178849	0.06152243	-0.0510543558	-0.0188062131	-0.1176423691	-0.0893450751	-0.079122112	0.0431677714	-0.0025883597	0.0984597713	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	0.0493814762065198	0.0157612896328203	0.002438530192335	0.0002484182508896	0.0396187043173341	0.0275508041399917	0.0015696417317843	0.0007590468087601	-0.0615307801699813	0.0102921646131691	0.0037860369083265	0.0001059286524245	0.0004251622810759	-0.0002201083763934	1.8076296524966258e-07	4.8447697358538655e-08	-0.0003763162764962	0.0002499056384671	1.4161393995596446e-07	6.245282813764892e-08	0.00086257962163	-1.2322752809997006e-07	7.44043603651354e-07	1.5185023681628912e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2712.827142261318	-1.7593886434542585	3.0954483987158152	7359431.103789709	3410.147298878637	-11.81906654094837	139.69033389936527	11629104.600049265	3067.789858985493	-2.4058630557460674	9411334.618894232	5.788177043003805	3137.211348003504	2991.616563105584	1.439491	27.803875	0.0411662550744548	0.0297491214379545	0.0330932878	0.1175365009	0.0836818191	-0.1017440316	-0.1022784971	0.0407663339	-0.000197098	0.0034669527	-0.0768750726	0.0554544549	-0.1143091297	-0.0440567498	0.048565744	0.0289821554	0.0370666845	-0.0816866359	-0.0346829779	-0.0247446202	-0.0314204096	0.0446000359	0.0171156571	0.0880927127	0.0705322321	0.0019639163	0.0079214111	0.0802079986	0.0012817952	-0.0653243498	0.000583165	-0.0100085265	0.0117192713	-0.1279622645	0.026064573	0.0872657741	0.1207295161	-0.104608944	0.0426597988	0.1126415572	-0.0340200728	0.0162411999	-0.0704026609	0.0055582884	-0.0985597268	0.005901517	0.0247750032	-0.0379218999	-0.0234160158	-0.0463005155	0.0571373348	-0.0494784213	0.0013813072	0.0789368941	0.0301965172	0.0415675942	0.0625041499	0.1454461059	-0.0551842573	0.1176734233	0.0193250838	-0.0671872522	-0.0798577398	0.0450962626	-0.0216295832	-0.1197572634	-0.0333428737	0.1132321226	0.0531018281	0.0171395382	0.0767594552	-0.1146479645	0.0512098179	0.0949341457	-0.0070641459	-0.011132592	0.0695604108	-0.0202178947	0.115161515	-0.0766137907	-0.0207499153	0.0450034012	-0.0060360806	0.0491151961	0.0915908178	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	0.0495024751658519	0.000120998959332	0.0024504950475457	1.4640748159450472e-08	0.0113299196271299	-0.0282887846902042	0.0001283670787572	0.0008002553392487	-0.0635815009642399	-0.0020507207942585	0.0040426072648656	4.205455776004604e-06	0.0004562419197313	3.1079638655399987e-05	2.0815668932010202e-07	9.65943938950233e-10	-0.0005593034718449	-0.0001829871953487	3.128203736177589e-07	3.34843136615833e-08	0.0008626278002391	4.817860909994611e-08	7.441267217453485e-07	2.3211783748054104e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
