global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
3229.491452577181	3.9685570293650017	15.749444895322366	10429615.04226907	4064.684086001016	126.05474506161045	16521656.718989916	15889.798752547604	3698.558829592464	0.6458519677989898	0.4171247643098273	13679337.415956378	3755.253022121319	2627.7795679192795	1.290359	32.608406	0.5043243747880664	0.2950540947440367	0.0568649558	0.0768592674	-0.0719335039	0.0913451318	-0.0192486521	0.0169641017	0.1941760462	-0.1399175372	0.0327573933	0.0690289967	0.0239891961	-0.0740814049	0.1584525573	0.0112039191	-0.0662555075	0.0101998674	0.0421619676	-0.0737530003	-0.0298451263	0.0879030455	0.090304311	0.1052237894	0.0833413443	0.0398046319	0.0608674167	-0.0493656512	0.1018977555	0.1527352362	-0.0141599728	-0.011367313	-0.2680611324	-0.0207755258	-0.0057098001	0.0433853891	-0.0893069745	-0.1102632654	-0.003151356	-0.0573221071	-0.056064521	-0.0947215397	-0.099856688	-0.0429766604	0.0466901719	0.0955985844	-0.0782178568	0.0107844538	0.0465031524	0.0061643452	0.0443138012	-0.0151574052	-0.0031194007	0.0148415522	-0.0990458723	0.0133324668	0.0296689924	-0.078086305	0.088533828	-0.0206416122	-0.1100196801	-0.0193246582	-0.0565819354	0.00298683	-0.0910916402	-0.0089476998	0.0905061192	0.0148702542	-0.089533037	0.2530647563320514	0.0384656175937863	0.0640417708974005	0.0014796037368714	-0.3664591432384441	0.0505819870962226	0.0025585374186024	0.1342923036630544	1.887882182862328	-0.2502727230910715	3.5640991363690286	0.0626364359234201	-0.0376283204254171	0.0009477060187802	0.0014158904980378	8.981466980322284e-07	-0.0048111806471895	-0.0022250277446542	4.9507484644814e-06	2.3147459219890776e-05	0.0123492747327474	-0.0001273471767052	0.0001525045864248	1.621730341478561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3218.020869271851	-11.47058330532991	131.57428136451324	10355658.31506916	3984.837031170605	-79.84705483041125	15878926.16498856	6375.552165090701	3703.085515604036	4.52668601157211	20.490886247362617	13712842.33587641	3745.9115397135415	2610.2744505028977	0.871147	22.014584	0.3601001000715871	0.1894618756454776	0.0393064883	0.0772891181	-0.0734919044	-0.0225424643	-0.0576982245	-0.0455679809	0.0345162029	0.1006933124	0.0562422943	0.0080311182	-0.0985705202	-0.0730549202	0.0401196914	0.0291662402	-0.0537215834	0.0553708669	0.050706054	0.0224992707	0.0135668716	0.057278322	0.0106576582	0.0389288544	0.0008103353	0.029057433	0.0126165588	-0.0323291964	0.1463725162	0.0069491993	0.0588685116	0.0299951482	0.0331518413	-0.0469939688	-0.0037224733	0.0333885216	-0.0197360478	-0.0843848273	-0.0086150704	-0.049460232	-0.0656925515	-0.0854991361	-0.0970230489	-0.0271622184	0.0222284415	0.063124293	-0.0823497436	0.0230714695	0.0309416748	-0.0165714525	0.0560247964	-0.0899466323	-0.0004452949	-0.076697773	0.0462484874	0.056232431	-0.0162037937	-0.1257741845	0.0243620223	-0.0277002455	-0.0970077398	-0.0799224993	-0.0129472979	0.0017923027	-0.0912167139	-0.0053741445	0.0910056853	0.0089476998	-0.0906543325	0.300689195400821	0.0476244390687696	0.0904139922307931	0.0022680871966149	-0.3830031984584394	-0.0165440552199953	0.0002737057631222	0.1466914500293947	1.9837128837467048	0.0958307008843768	3.935116805142668	0.0091835232319909	-0.0373318235899687	0.0002964968354483	0.0013936650525525	8.791037343091454e-08	-0.0075111197506194	-0.0026999391034299	7.289671162229853e-06	5.641691990814484e-05	0.0113436925736568	-0.0010055821590905	0.0001286793612056	1.0111954786813125e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3208.277486622508	-9.743382649342948	94.9335054515172	10293044.431168836	3985.749485915269	0.9124547446640464	15886198.96447383	0.8325736610599299	3693.792271267749	-9.293244336286987	86.3643902939302	13644101.343277358	3737.261331553221	2594.3356543340183	0.7816189999999998	19.752134	0.1251973985878381	0.0724875664254995	0.0479455874	0.0788543168	-0.0942910084	-0.0185031051	-0.0618464122	-0.0528690647	0.0519929215	0.0765309788	0.0156573486	0.0730959784	0.0654399083	-0.1083760654	0.0938772041	0.0084489351	-0.0114290896	0.0846450424	0.0268303222	-0.1249452476	0.0422316203	0.0325672024	0.0180070204	0.0233563898	-0.0125479522	0.0106305194	0.0915342995	0.0091137145	0.084432741	0.1073316645	-0.0523768544	-0.0200116235	-0.0449485769	-0.0919583282	-0.1282333969	0.0446463817	0.0035493711	-0.1117700973	-0.03530844	-0.0517589494	-0.0608814068	-0.0967132082	-0.1026402025	-0.0328594939	-0.00907412	0.1128551515	-0.0926785022	0.0236042256	0.0408650206	-0.0154638741	0.0608115655	-0.033988698	-0.0045220379	-0.0413610795	-0.1266075434	0.0073313823	0.0220046875	-0.0722239738	0.0488383181	-0.0707418401	-0.0491337547	0.010792792	0.029847248	0.0005974684	-0.0912792721	-0.0017923027	0.0912558111	0.00298683	-0.0912167139	0.2503807502262418	-0.0503084451745792	0.0626905200838556	0.0025309396558836	-0.3775176815590697	0.0054855168993697	3.0090895653270715e-05	0.1425195998897351	1.977495428389816	-0.0062174553568887	3.910488169302622	3.865675111490498e-05	-0.0370094459314793	0.0003223776584894	0.001369699088155	1.039273546931086e-07	-0.0067348778626712	0.0007762418879481	6.025514686053855e-07	4.5358579825098594e-05	0.0111785924969544	-0.0001651000767023	0.0001249609302129	2.7258035327138123e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3201.9925816242885	-6.284904998219645	39.50003083664628	10252756.492776977	3938.825725276296	-46.92376063897291	15514348.09409834	2201.839312503623	3687.475646208352	-6.316625059397211	39.89975214100482	13597476.641379705	3727.766904175125	2597.8000488532216	0.792088	20.016699	0.306489073900568	0.1668113786634032	0.0358695905	0.0910112084	-0.0586794217	-0.0582572065	-0.0739901832	-0.0903500902	0.0465737881	-0.00602438	0.0018989202	0.1018872021	-0.1089374642	-0.0359170064	0.1234659908	0.0668138209	0.0380485514	0.0805274497	0.0816869494	-0.0107370886	0.0302863492	-0.0058795527	-0.0148503292	0.0562746085	0.0516018247	-0.001571693	0.0691985117	-0.1113145522	0.0995709063	0.0732361533	0.0874597826	-0.0940455011	0.0079649902	-0.0932404235	0.0068068723	0.028639183	0.0349527192	-0.076324952	-0.0411505759	-0.0431736115	-0.0752639762	-0.0911966453	-0.0936434233	-0.0485432546	0.006284987	0.0786254936	-0.0827279066	0.0457673872	0.0072068784	-0.0371292077	0.1054403264	-0.0714699374	0.0239152451	0.0032637132	0.0222270176	0.0386120694	0.0526272518	-0.0898956219	0.002781141	0.0211904939	0.011902427	-0.0316690107	0.0104211389	-0.0005974684	-0.0912792721	0.0017923027	0.0912558111	-0.00298683	-0.0912167139	0.2493073162692098	-0.0010734339570319	0.0621541379453558	1.1522604601093646e-06	-0.3706064584548727	0.0069112231041969	4.776500479598573e-05	0.1373491470484633	2.0883659685204847	0.1108705401306686	4.361272418474503	0.0122922766688662	-0.0391601405194501	-0.0021506945879707	0.001533516605503	4.625487210726883e-06	-0.0060018840859112	0.00073299377676	5.372798767688894e-07	3.602261258071412e-05	0.012047581666397	0.0008689891694425	0.0001451442240085	7.551421766085387e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3218.1382246196445	16.145642995355956	260.6817877334869	10356413.632758075	3977.004862963669	38.179137687372986	15816567.680036671	1457.6465545513845	3698.700474392749	11.22482818439721	125.996767769238	13680385.199273149	3735.998816622837	2554.958291731383	1.09396	27.645247	0.6729397776604175	0.3677453768104186	-0.0205320751	0.1031072954	0.0025907616	-0.0551017178	0.0158581636	-0.0252449116	0.119388499	-0.0073259049	-0.0220884577	-0.0003726183	-0.0320111396	-0.1490411609	0.0294739473	0.010344661	-0.0268604403	0.0083120941	0.0513256393	0.0282217538	-0.0133889337	0.0035971372	-0.0343487801	-0.0340616366	-0.0061105148	-0.0465820858	0.0324647612	0.0266370277	0.1396364135	0.0203487964	-0.0429734335	-0.0134103235	0.0928834797	-0.0240199538	0.0405022333	0.03276201	-0.0304918706	0.0559560317	-0.0017880207	-0.0023722403	-0.0986107432	-0.0633913687	-0.073551914	-0.0705567166	-0.0233829357	-0.0109454872	-0.0436715273	0.0737783359	-0.0597278374	-0.1095994641	0.0383108198	0.0376765287	0.0295758067	-0.0786460167	-0.0560984532	-0.1047524056	0.0565113869	-0.11244779	-0.1108086639	0.0437348406	-0.035929896	-0.1213246118	0.0787101963	-0.0017923027	-0.0912167139	0.0053741445	0.0910056853	-0.0089476998	-0.0906543325	0.2631013230773504	0.0137940068081406	0.0692223062050523	0.000190274623823	-0.4455597150375752	-0.0749532565827024	0.0056179906723524	0.1985234596643652	2.399441001337664	0.3110750328171794	5.757317118900293	0.0967676760422092	-0.0419723113180703	-0.0028121707986202	0.001761674917381	7.908304600612177e-06	-0.0071669450287235	-0.0011650609428123	1.3573670004666862e-06	5.136510104474449e-05	0.0135326995540124	0.0014851178876154	0.0001831339572191	2.2055751401152297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3225.9905809083457	7.85235628870123	61.65949928470576	10407015.228109363	3958.567309371824	-18.43755359184479	15670255.142827284	339.9433824521487	3697.370041193817	-1.3304331989320417	1.7700524968205456	13670545.221517568	3735.720281165416	2569.853566822253	0.94816	23.960764	0.5761148267367424	0.2917092345851779	-0.0500149046	0.0707298037	0.0370100964	-0.0458837485	0.0073405338	-0.0440486213	0.0233140085	-0.0937372866	-0.0331901427	0.016018575	-0.0164556407	0.0302166399	0.0799839142	-0.0585162222	-0.0734830723	0.0633794069	0.0183885628	0.0905832748	-0.0056385489	-0.0272091888	0.0345814849	0.0108008546	0.0345280647	-0.0466709519	-0.0025571199	-0.0370636344	0.00721686	0.0778098316	0.0218024284	0.0678853942	-0.0095995556	-0.0742223344	0.0942525669	-0.0523234119	0.0023483699	0.022918898	-0.0237930606	0.0332415433	-0.0880249624	-0.0155179469	-0.0272392368	-0.0384696505	-0.0005498779	-0.0857883766	0.013855694	0.0465616894	-0.0920287034	-0.1298923197	0.086224361	-0.1026267692	0.0872557888	-0.0370143186	-0.0234913064	-0.1551895088	0.0322986802	-0.0426941947	-0.1279812952	0.0761743123	-0.089107595	-0.0856101917	0.0464293099	-0.00298683	-0.0910916402	0.0089476998	0.0905061192	-0.0148702542	-0.089533037	0.3297005984731953	0.0665992753958449	0.1087024846335831	0.0044354634832515	-0.4810697074316721	-0.0355099923940969	0.0012609595598288	0.2314280634083945	2.58589291853788	0.1864519172002157	6.686842186144354	0.034764317427636	-0.0449591044037549	-0.0029867930856845	0.0020213210687877	8.920932936693333e-06	-0.0097139959442722	-0.0025470509155486	6.487468366397469e-06	9.436171720533676e-05	0.0137499283877108	0.0002172288336984	0.0001890605306671	4.718836618996717e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3221.2946959750475	-4.695884933298203	22.051335306777062	10376739.518316971	4007.6554977292935	49.088188357469335	16061302.588479832	2409.650236218388	3699.806831919443	2.436790725625997	5.937949040496872	13688570.593517786	3739.3656198096087	2569.925207890962	0.996505	25.182482	0.2439846699936591	0.1186571280319978	-0.050999915	0.0707279635	0.0306036477	-0.0205834789	0.0432777879	-0.0123495009	0.0382620373	-0.0226183786	-0.0290008784	-0.0357653335	-0.0519699297	-0.0896265828	-0.0389517927	-0.0181618986	0.0066876634	-0.0171726415	0.0565200955	0.0783816083	-0.0888369533	-0.0322763506	0.0254034042	0.055713764	-0.0252522579	-0.0344871815	-0.015372758	-0.0002586086	0.0838865026	-0.0553321396	-0.0463229145	-0.0254640154	-0.0412514576	0.0132582844	0.1162803688	0.0163113485	0.0215632082	-0.0053391075	0.0517398563	0.0228309154	-0.0594144618	-0.0046951431	-0.0044525316	-0.0205579063	-0.0149545868	-0.0337334805	0.0315437951	0.0817617638	0.0119655961	-0.2478975273	0.1114587096	0.0674416205	0.0092610591	-0.0842354135	0.0150979342	-0.2020774046	0.0814140746	-0.0117352362	-0.1416139191	0.1552622233	-0.0917178322	-0.133200291	0.013907276	-0.0041808454	-0.090904137	0.0125074584	0.0897584821	-0.0207291319	-0.0878597406	0.3820914247496887	0.0523908262764933	0.145993856867247	0.0027447986779337	-0.4023391932166191	0.078730514215053	0.0061984938685666	0.1618768263981999	2.568477453394962	-0.0174154651429176	6.59707642859827	0.0003032984261441	-0.0454934197099438	-0.0005343153061889	0.0020696512369051	2.854928464277392e-07	-0.0108449266271624	-0.0011309306828901	1.2790042095024937e-06	0.0001176124335485	0.013506217089606	-0.0002437112981048	0.0001824179000715	5.939519682392676e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3235.415993953499	14.121297978451366	199.41105659621465	10467916.653930107	4058.6029459635415	50.94744823424799	16472257.872983938	2595.6424815813784	3702.645158416257	2.8383264968138064	8.056097302515335	13709581.169143347	3744.549277318119	2576.8275148994044	2.035548	51.439934	1.423330888694654	0.666164223011751	-0.0936542714	-0.0322654671	0.0600198178	0.0136801385	0.0997527819	0.1033837638	0.004934005	0.0694031938	-0.0497933236	-0.1073814307	0.090000811	-0.0076824386	0.0222372339	-0.0721325868	-0.0053234253	-0.0451047996	0.1949756292	0.2186492573	0.0357076568	-0.046617772	0.0489617748	-0.2200367978	-0.0083599382	-0.0651470386	-0.0852195687	0.1043196445	-0.0251249362	0.0519952705	-0.049346128	0.0670533017	0.1022176119	0.0151968383	0.1213290634	0.1130066902	0.093344521	-0.1078722248	-0.0844684294	0.0851509519	-0.0116589861	-0.007628771	-0.0114438487	-0.0393264704	-0.0236541808	-0.1837185579	0.2707964248	-0.0198498272	-0.3625295569	0.2566647572	-0.1140368288	-0.1162130606	0.3788748284	-0.0460841266	0.034520963	0.1030999112	-0.4348387317	-0.0798072341	-0.0968365672	0.1730039078	-0.018227042	0.0418903084	0.0041463543	-0.0053741445	-0.0906543325	0.0160479313	0.0887648233	-0.0264992443	-0.0856447597	0.6750630640495388	0.29297163929985	0.4557101404439516	0.0858323814340414	-0.5185676769403358	-0.1162284837237166	0.0135090604287142	0.2689124355672964	2.9319864188229445	0.3635089654279824	8.596544360162195	0.1321387679465221	-0.0483878993360277	-0.0028944796260838	0.0023413888021535	8.378012305814784e-06	-0.0021241582072093	0.0087207684199531	7.605180183445129e-05	4.512048089254628e-06	0.0121090291307809	-0.0013971879588251	0.0001466285864901	1.95213419228585e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3228.18025746154	-7.23573649195896	52.35588258106656	10421147.774664454	4006.370837700076	-52.23210826346531	16051007.28917361	2728.193133646361	3699.674437384699	-2.9707210315577868	8.82518344733976	13687590.94263779	3745.219782631541	2652.5591527035363	1.779549	44.970638	1.2056522486293175	0.5708479258761461	-0.0508981113	-0.0422485682	0.0602943779	-0.0164735579	0.0426084026	0.0441013193	-0.006350797	-0.0416920763	-0.0292537998	-0.0699398123	-0.0613452699	0.0228178191	-0.0533095603	0.0018502563	-0.0291847081	0.010540657	0.0238438606	0.1711108463	-0.0774581521	-0.0899919947	0.0787091619	0.05287926	0.1055734559	-0.0276649424	-0.0626819945	-0.0177554624	0.0135855379	-0.0811906004	0.0252144203	0.0322057384	-0.0706094183	0.0479685996	0.1343555807	-0.0373703659	0.1612168402	-0.0937722117	0.0552516713	0.0642851996	0.0111663683	0.0563837474	0.0499828706	-0.030865438	0.0705444367	-0.0629473024	0.2517569904	0.0911702731	0.0824668491	-0.070713254	0.040618524	0.0712346703	0.011868604	0.0106603673	0.1213187207	0.0688741885	-0.0199185203	-0.080637223	0.0987381168	0.0396706538	-0.0561854001	-0.0235002219	-0.0455281177	-0.0065665228	-0.0903423981	0.0195636596	0.0875278662	-0.0321558829	-0.0829017503	0.6601343406145759	-0.0149287234349628	0.4357773476586409	0.0002228667833976	-0.3740956395402577	0.144472037400078	0.0208721695905295	0.1399475475230344	2.657354643763938	-0.2746317750590066	7.061533702733765	0.0754226118720608	-0.0542779661737973	-0.0058900668377696	0.0029460976119638	3.469288735339321e-05	-0.0089571561163879	-0.0068329979091786	4.668986042683912e-05	8.023064569334517e-05	0.0148183586385381	0.0027093295077571	0.0002195837527403	7.340466381603866e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3211.052070136713	-17.12818732482674	293.3748010343554	10310855.397129271	4009.1685086382113	2.79767093813507	16073432.13065634	7.826962678085564	3686.334226331898	-13.340211052800896	177.9612309332712	13589060.028225994	3725.723539097103	2620.893956134194	0.813108	20.547882	0.2922309467646623	0.1573761704210089	-0.075290563	-0.0556924234	0.0498162702	-0.0464324209	0.0521904261	0.0584303734	-0.0592813909	0.0923844966	-0.1040057001	-0.0230196648	0.0867519532	-0.0364545332	0.0095360561	-0.0134914891	0.0377989343	-0.0985941539	0.0813561438	-0.0122074279	-0.0274580516	-0.0498389948	0.0039890295	-0.0033240541	0.1276384082	-0.0943127382	0.0142387615	0.0492354594	-0.033733203	0.0310372305	-0.0635561432	-0.0143614567	0.0300057484	0.0935759208	-0.0137710794	0.1249652492	0.1328975815	-0.0445977063	0.0402679617	0.0808539094	0.030103525	0.0400022133	0.0356343663	-0.0399997297	0.0419683417	-0.0427581979	0.2541986334	0.083892286	0.03914269	0.0158700707	-0.0177219276	0.1184247264	0.0326162722	0.0863071698	0.0018390853	0.063019995	-0.0211906314	-0.063062549	0.0902934879	-0.0217414108	0.0071162895	0.0048340151	0.019800503	-0.0077577759	-0.0899685475	0.0230492221	0.0860510014	-0.037674825	-0.0796476241	0.688128710883376	0.0279943702688001	0.4735211227420169	0.0007836847667466	-0.3663829421536633	0.0077126973865944	5.94857009771803e-05	0.1342364603011746	2.7880142426957306	0.1306595989317927	7.773023417474248	0.0170719307930169	-0.0553176756981784	-0.0010397095243811	0.0030600452446488	1.080995895088775e-06	-0.0076193307322369	0.001337825384151	1.7897767584787707e-06	5.80542008072097e-05	0.0149581093335555	0.0001397506950174	0.0002237450348346	1.953025675784649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3198.843923939754	-12.208146196959206	149.03883356632952	10232602.449726282	3951.672557799797	-57.4959508384145	15615716.004067987	3305.7843628133774	3679.933436958436	-6.40078937346243	40.97010460342957	13541910.100444729	3717.105077227896	2574.4767722079628	0.7512069999999998	18.983606	0.1030640710013495	0.0501722380919455	-0.0762932855	-0.0527937069	0.0521170014	-0.0689344136	0.0328152903	0.0233750243	-0.0825751039	-0.0857936779	-0.1060438113	0.0140725409	-0.0473935974	0.0788836827	0.01662137	0.0701128187	0.0612728236	0.0155442825	0.0196480091	0.110500901	0.0127246409	-0.0561070658	-0.0064820335	0.0242512047	0.0878302385	-0.0837706606	0.0095944976	-0.044034828	-0.0705761875	-0.0166114526	0.0875734735	-0.0864565407	0.0174464407	0.0243265855	0.0912511186	-0.0279659037	0.0886609909	0.0035023282	-0.0266158817	0.0844572654	0.0329011517	0.0420288807	0.0387916606	-0.0261139405	0.0150066273	-0.0261273035	0.2424839544	0.0788122595	0.0462923933	0.0016848354	0.0143398351	0.060862814	0.0338730793	0.072613095	0.1433772277	0.0647462332	-0.0004453214	-0.0672540683	0.0964251577	0.012371329	0.0091597541	-0.0334445306	0.0494997638	-0.0089476998	-0.089533037	0.0264992443	0.0843382767	-0.0430324377	-0.0759024438	0.6847715437026665	-0.0033571671807095	0.4689120670649328	1.1270571479233326e-05	-0.3844977809875729	-0.0181148388339096	0.0003281473859785	0.1478385435843676	2.827975730216771	0.0399614875210403	7.997446730695079	0.0015969204848942	-0.0550514188299277	0.0002662568682506	0.0030306587151881	7.08927198906706e-08	-0.0080730769113304	-0.0004537461790935	2.0588559504195066e-07	6.5174570816256e-05	0.0148455008315859	-0.0001126085019695	0.0002203888949406	1.2680674715837344e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3202.061842940499	3.2179190007450416	10.355002695355967	10253200.046015505	3972.357459587779	20.6849017879822	15779623.786742672	427.86516197846913	3685.2591751453488	5.325738186912986	28.363487235543214	13581135.187992975	3717.518414995489	2559.4919837399534	0.999758	25.264688	0.7174857717156626	0.3796875231288069	-0.1001687457	-0.0861400484	-0.0002460938	-0.0629646974	0.0846803197	0.0391961457	-0.110085462	0.0262226521	-0.1162127356	-0.0597535827	0.0619947389	0.0535739479	-0.1268986886	0.0087174816	0.0579750476	-0.0507536763	0.0698257927	0.0248085181	-0.031504214	0.0003693171	0.0030403082	-0.1217527501	0.0666763755	-0.1036337357	-0.033920952	0.0737756072	-0.1267222121	-0.0981299837	-0.0346054505	-0.0247349801	0.1305393989	0.0438859602	-0.013086877	0.0932357179	0.052615599	0.0385463543	0.0684503378	0.1042582008	0.0744897601	0.0290941567	0.0333765941	0.04593219	-0.0476964074	0.0105635489	0.2511487378	0.0639716069	0.1039036864	0.0275135983	-0.1309561049	0.1474307491	0.0118611552	0.1269138141	0.0432632184	-0.0243171178	0.0999812282	0.0037810945	0.1000474034	-0.0790089212	0.0334547252	0.0485259388	0.1972999532	-0.0101360905	-0.089036165	0.0299084066	0.0823943867	-0.0482057789	-0.0716892996	0.6729832309907806	-0.0117883127118858	0.4529064291947903	0.0001389643165932	-0.4162397327801983	-0.0317419517926254	0.0010075515036053	0.1732555151449309	3.1186012376024124	0.2906255073856414	9.725673679175298	0.0844631855431615	-0.0579442420005525	-0.0028928231706248	0.0033575351810185	8.368425896503731e-06	-0.0114786346925497	-0.0034055577812192	1.1597823801223316e-05	0.000131759054405	0.0134772817869198	-0.001368219044666	0.000181637124364	1.8720233541870133e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
